time (sec), voltage (V)
8.652, -0.35
8.653, -0.13
8.659, 1.11
8.745, 1.03
8.752, -0.22
8.752, -0.37
8.755, -1.06
8.755, -1.09
8.859, 1.15
8.945, 1.00
8.953, -0.78
8.955, -0.99
9.049, -0.84
9.052, -0.29
9.058, 0.96
9.145, 1.09
9.152, -0.28
9.155, -1.06
9.259, 1.08
9.344, 1.15
9.459, 1.19
9.545, 1.08
9.552, -0.30
9.552, -0.44
9.555, -1.02
9.556, -1.10
9.649, -0.75
9.650, -0.61
9.659, 1.17
9.744, 1.16
9.753, -0.57
9.753, -0.70
9.755, -0.90
9.756, -1.11
9.849, -0.78
9.851, -0.58
9.859, 1.11
9.944, 1.17
9.953, -0.55
9.956, -1.11
10.059, 1.17
10.145, 1.02
10.151, -0.25
10.154, -0.94
10.155, -1.01
10.156, -1.11
10.252, -0.29
10.253, -0.11
10.259, 1.18
10.344, 1.24
10.351, -0.22
10.353, -0.77
10.451, -0.52
10.451, -0.37
10.459, 1.09
10.545, 1.09
10.650, -0.51
10.652, -0.18
10.659, 1.13
10.745, 0.99
10.751, -0.20
10.752, -0.39
10.754, -0.93
10.756, -1.16
10.858, 1.03
10.945, 1.09
11.050, -0.55
11.052, -0.27
11.058, 0.99
11.145, 1.11
11.152, -0.30
11.153, -0.67
11.250, -0.57
11.252, -0.35
11.258, 1.05
11.345, 0.99
11.352, -0.23
11.354, -0.99
11.450, -0.62
11.450, -0.60
11.459, 1.20
11.545, 1.11
11.554, -0.93
11.556, -1.17
11.659, 1.07
11.745, 1.00
11.752, -0.35
11.754, -0.68
11.859, 1.12
11.944, 1.14
11.952, -0.43
11.954, -0.75
11.954, -0.91
11.956, -1.18
12.050, -0.62
12.052, -0.33
12.059, 1.16
12.144, 1.16
12.152, -0.41
12.154, -0.78
12.259, 1.16
12.345, 1.11
12.354, -0.83
12.356, -1.13
12.450, -0.50
12.452, -0.33
12.458, 1.05
12.544, 1.16
12.553, -0.46
12.556, -1.17
12.650, -0.54
12.652, -0.36
12.659, 1.17
12.745, 1.01
12.753, -0.61
12.754, -1.00
12.850, -0.53
12.851, -0.41
12.858, 1.02
12.945, 0.99
12.951, -0.22
12.955, -0.95
13.049, -0.78
13.051, -0.58
13.058, 1.02
13.145, 1.12
13.151, -0.24
13.152, -0.48
13.259, 1.20
13.345, 1.08
13.355, -0.93
13.356, -1.14
13.459, 1.08
13.544, 1.15
13.658, 0.99
13.744, 1.14
13.752, -0.36
13.753, -0.72
13.755, -0.97
13.756, -1.14
13.849, -0.79
13.851, -0.58
13.858, 1.03
13.944, 1.14
13.952, -0.43
13.956, -1.15
14.051, -0.49
14.051, -0.37
14.059, 1.07
14.144, 1.18
14.152, -0.24
14.153, -0.53
14.259, 1.11
14.345, 1.05
14.353, -0.51
14.356, -1.11
14.451, -0.61
14.452, -0.34
14.459, 1.16
14.545, 1.13
14.651, -0.52
14.653, -0.13
14.658, 1.05
14.744, 1.18
14.849, -0.74
14.850, -0.57
14.859, 1.15
14.945, 1.08
14.952, -0.42
14.953, -0.71
15.059, 1.07
15.144, 1.14
15.151, -0.19
15.153, -0.42
15.250, -0.57
15.252, -0.31
15.259, 1.20
15.345, 1.07
15.351, -0.19
15.352, -0.41
15.353, -0.66
15.355, -1.00
15.450, -0.52
15.453, -0.09
15.459, 1.13
15.545, 1.07
15.552, -0.25
15.553, -0.76
15.649, -0.82
15.652, -0.32
15.659, 1.08
15.744, 1.15
15.753, -0.65
15.755, -1.00
15.850, -0.55
15.852, -0.33
15.859, 1.17
15.945, 1.05
15.953, -0.74
15.954, -1.02
16.058, 1.06
16.145, 1.05
16.154, -0.75
16.154, -0.84
16.259, 1.14
16.345, 0.98
16.353, -0.52
16.353, -0.61
16.449, -0.81
16.451, -0.51
16.459, 1.14
16.545, 1.04
16.552, -0.42
16.554, -0.79
16.649, -0.79
16.651, -0.57
16.658, 1.05
16.744, 1.14
16.752, -0.28
16.752, -0.29
16.851, -0.37
16.853, -0.10
16.859, 1.15
16.945, 1.07
16.954, -0.70
16.955, -0.89
17.049, -0.80
17.051, -0.55
17.052, -0.31
17.052, -0.14
17.059, 1.17
17.145, 1.04
17.151, -0.20
17.153, -0.39
17.250, -0.51
17.253, -0.09
17.259, 1.23
17.345, 1.01
17.351, -0.25
17.356, -1.05
17.459, 1.13
17.544, 1.14
17.551, -0.23
17.552, -0.46
17.554, -0.67
17.555, -1.00
17.650, -0.67
17.650, -0.60
17.659, 1.17
17.745, 1.08
17.752, -0.27
17.752, -0.31
17.755, -0.91
17.756, -1.11
17.850, -0.59
17.852, -0.28
17.859, 1.20
17.945, 1.01
17.952, -0.36
17.956, -1.10
18.049, -0.80
18.052, -0.34
18.059, 1.19
18.145, 1.01
18.152, -0.36
18.152, -0.44
18.153, -0.71
18.156, -1.11
18.252, -0.24
18.252, -0.19
18.259, 1.19
18.345, 1.00
18.452, -0.37
18.452, -0.16
18.458, 1.01
18.545, 1.02
18.551, -0.22
18.553, -0.59
18.650, -0.54
18.652, -0.20
18.659, 1.16
18.745, 1.02
18.752, -0.51
18.754, -0.83
18.849, -0.74
18.853, -0.10
18.858, 1.02
18.945, 1.11
18.953, -0.52
18.953, -0.79
18.955, -1.02
18.955, -1.09
19.052, -0.41
19.053, -0.11
19.058, 1.05
19.144, 1.14
19.259, 1.23
19.345, 1.08
19.459, 1.17
19.545, 1.06
19.553, -0.43
19.556, -1.13
19.649, -0.80
19.651, -0.36
19.659, 1.15
19.745, 0.98
19.752, -0.29
19.752, -0.44
19.858, 1.03
19.945, 1.02
19.951, -0.27
19.956, -1.12
20.059, 1.14
20.145, 1.13
20.252, -0.31
20.252, -0.18
20.259, 1.11
20.345, 1.02
20.353, -0.64
20.356, -1.10
20.452, -0.35
20.453, -0.09
20.459, 1.20
20.545, 1.02
20.555, -0.99
20.556, -1.10
20.649, -0.84
20.652, -0.20
20.658, 1.02
20.745, 1.04
20.754, -0.95
20.756, -1.11
20.850, -0.56
20.852, -0.19
20.858, 1.04
20.945, 1.12
20.952, -0.44
20.955, -0.96
21.059, 1.13
21.144, 1.15
21.152, -0.43
21.154, -0.95
21.252, -0.40
21.253, -0.12
21.258, 1.02
21.345, 1.09
21.449, -0.78
21.452, -0.32
21.459, 1.20
21.545, 1.09
21.553, -0.48
21.556, -1.10
21.649, -0.82
21.651, -0.59
21.658, 1.03
21.745, 1.07
21.754, -0.95
21.756, -1.12
21.852, -0.39
21.852, -0.21
21.858, 1.02
21.944, 1.16
21.951, -0.20
21.953, -0.50
21.954, -0.88
21.956, -1.09
22.050, -0.53
22.052, -0.25
22.059, 1.15
22.145, 1.11
22.153, -0.50
22.155, -1.02
22.259, 1.16
22.345, 1.08
22.355, -1.04
22.355, -1.04
22.451, -0.51
22.452, -0.29
22.459, 1.11
22.545, 1.08
22.552, -0.36
22.554, -0.74
22.554, -0.89
22.556, -1.11
22.659, 1.14
22.744, 1.21
22.751, -0.21
22.753, -0.48
22.753, -0.51
22.755, -0.95
22.850, -0.55
22.851, -0.41
22.859, 1.19
22.945, 1.09
23.050, -0.58
23.052, -0.33
23.059, 1.18
23.145, 1.13
23.155, -1.00
23.156, -1.11
23.252, -0.35
23.253, -0.10
23.259, 1.11
23.345, 1.11
23.353, -0.69
23.355, -1.04
23.450, -0.51
23.452, -0.32
23.459, 1.15
23.545, 1.07
23.552, -0.45
23.554, -0.73
23.555, -0.97
23.555, -0.98
23.649, -0.80
23.652, -0.33
23.658, 1.05
23.745, 1.01
23.849, -0.73
23.852, -0.25
23.858, 1.05
23.945, 1.11
23.951, -0.23
23.955, -1.03
24.059, 1.07
24.145, 1.08
24.249, -0.83
24.251, -0.45
24.259, 1.08
24.345, 1.03
24.351, -0.22
24.352, -0.40
24.450, -0.53
24.452, -0.30
24.459, 1.10
24.545, 1.03
24.552, -0.23
24.552, -0.36
24.649, -0.75
24.651, -0.64
24.659, 1.15
24.744, 1.24
24.849, -0.74
24.851, -0.38
24.858, 1.01
24.945, 1.08
24.954, -0.74
24.956, -1.11
25.059, 1.07
25.145, 1.08
25.155, -0.98
25.155, -1.05
25.259, 1.20
25.345, 1.12
25.355, -0.90
25.356, -1.09
25.451, -0.44
25.451, -0.43
25.458, 0.96
25.544, 1.14
25.552, -0.49
25.556, -1.11
25.650, -0.52
25.652, -0.16
25.659, 1.21
25.745, 1.11
25.752, -0.30
25.755, -1.01
25.850, -0.49
25.851, -0.34
25.859, 1.12
25.945, 1.13
25.951, -0.20
25.952, -0.37
26.049, -0.81
26.051, -0.58
26.051, -0.39
26.053, -0.14
26.058, 1.05
26.144, 1.19
26.151, -0.24
26.152, -0.44
26.153, -0.67
26.155, -1.10
26.251, -0.39
26.252, -0.17
26.259, 1.13
26.344, 1.24
26.351, -0.23
26.353, -0.81
26.452, -0.40
26.453, -0.12
26.459, 1.14
26.545, 1.06
26.658, 1.05
26.745, 1.01
26.751, -0.23
26.752, -0.51
26.852, -0.32
26.853, -0.10
26.859, 1.16
26.944, 1.14
27.049, -0.83
27.051, -0.47
27.059, 1.13
27.144, 1.18
27.155, -0.90
27.155, -1.06
27.249, -0.75
27.251, -0.46
27.258, 1.06
27.345, 1.01
27.352, -0.36
27.355, -0.93
27.452, -0.28
27.452, -0.19
27.459, 1.19
27.545, 1.13
27.552, -0.34
27.552, -0.43
27.555, -0.96
27.556, -1.09
27.650, -0.78
27.652, -0.34
27.658, 1.04
27.744, 1.24
27.752, -0.21
27.752, -0.35
27.849, -0.73
27.851, -0.56
27.859, 1.17
27.945, 1.00
27.951, -0.18
27.954, -0.98
28.050, -0.57
28.053, -0.09
28.059, 1.07
28.144, 1.26
28.252, -0.38
28.253, -0.10
28.258, 1.04
28.345, 1.01
28.451, -0.48
28.453, -0.10
28.459, 1.18
28.545, 1.13
28.650, -0.65
28.652, -0.36
28.658, 1.02
28.745, 1.03
28.753, -0.61
28.755, -1.08
28.858, 1.00
28.945, 1.11
28.952, -0.44
28.954, -0.97
28.954, -1.01
28.956, -1.10
29.049, -0.80
29.051, -0.49
29.059, 1.17
29.145, 1.13
29.152, -0.28
29.154, -0.85
29.155, -0.97
29.156, -1.09
29.250, -0.61
29.252, -0.30
29.258, 0.99
29.345, 1.09
29.355, -0.96
29.355, -0.96
29.451, -0.41
29.452, -0.19
29.459, 1.20
29.545, 1.13
29.554, -0.83
29.556, -1.11
29.649, -0.81
29.651, -0.48
29.659, 1.12
29.745, 1.05
29.751, -0.18
29.754, -0.92
29.849, -0.84
29.851, -0.59
29.858, 1.02
29.945, 1.08
29.951, -0.18
29.953, -0.84
30.050, -0.62
30.052, -0.24
30.058, 1.05
30.145, 1.06
30.152, -0.45
30.154, -0.72
30.155, -1.01
30.155, -1.09
30.259, 1.19
30.345, 1.09
30.451, -0.70
30.452, -0.39
30.458, 1.03
30.545, 1.07
30.551, -0.24
30.552, -0.46
30.553, -0.69
30.555, -0.99
30.659, 1.19
30.744, 1.15
30.755, -0.93
30.756, -1.09
30.859, 1.08
30.945, 1.13
30.955, -0.92
30.955, -1.03
31.049, -0.83
31.051, -0.60
31.059, 1.13
31.145, 1.06
31.152, -0.35
31.153, -0.75
31.155, -1.01
31.156, -1.11
31.249, -0.81
31.253, -0.12
31.259, 1.19
31.345, 1.12
31.353, -0.45
31.354, -0.95
31.354, -1.02
31.355, -1.04
31.458, 1.00
31.545, 1.13
31.551, -0.17
31.552, -0.47
31.554, -0.88
31.554, -1.00
31.659, 1.10
31.745, 1.06
31.752, -0.33
31.752, -0.44
31.849, -0.80
31.851, -0.48
31.858, 1.02
31.945, 1.00
31.952, -0.41
31.955, -1.06
32.050, -0.72
32.051, -0.57
32.059, 1.09
32.145, 1.12
32.249, -0.80
32.251, -0.45
32.259, 1.15
32.344, 1.16
32.352, -0.24
32.352, -0.32
32.449, -0.83
32.451, -0.66
32.458, 1.01
32.545, 1.11
32.551, -0.24
32.552, -0.51
32.658, 0.98
32.745, 1.11
32.859, 1.09
32.944, 1.14
32.951, -0.21
32.952, -0.48
32.953, -0.74
32.956, -1.09
33.051, -0.51
33.053, -0.06
33.059, 1.13
33.145, 1.00
33.151, -0.24
33.153, -0.49
33.153, -0.57
33.155, -1.09
33.259, 1.09
33.344, 1.16
33.458, 1.04
33.544, 1.15
33.551, -0.19
33.553, -0.54
33.649, -0.80
33.650, -0.69
33.658, 1.01
33.745, 1.12
33.755, -0.90
33.756, -1.10
33.852, -0.31
33.853, -0.08
33.859, 1.07
33.945, 1.12
34.059, 1.08
34.144, 1.14
34.152, -0.39
34.153, -0.60
34.155, -0.99
34.155, -1.08
34.258, 1.01
34.345, 1.04
34.351, -0.23
34.352, -0.47
34.353, -0.65
34.355, -0.99
34.451, -0.62
34.452, -0.34
34.459, 1.18
34.545, 1.08
34.555, -0.94
34.556, -1.10
34.652, -0.28
34.652, -0.14
34.659, 1.06
34.745, 1.03
34.755, -1.02
34.756, -1.11
34.850, -0.76
34.852, -0.29
34.858, 0.99
34.945, 1.01
34.953, -0.61
34.955, -1.02
35.051, -0.61
35.053, -0.13
35.059, 1.20
35.145, 1.03
35.151, -0.19
35.152, -0.58
35.153, -0.86
35.155, -1.06
35.251, -0.35
35.252, -0.14
35.259, 1.14
35.345, 1.05
35.355, -0.98
35.356, -1.10
35.452, -0.28
35.452, -0.14
35.459, 1.20
35.545, 1.12
35.554, -0.80
35.554, -1.00
35.658, 1.03
35.745, 1.03
35.751, -0.18
35.752, -0.40
35.753, -0.72
35.755, -0.93
35.859, 1.14
35.945, 1.00
35.953, -0.47
35.953, -0.56
35.955, -0.95
35.956, -1.10
36.051, -0.57
36.052, -0.40
36.059, 1.14
36.145, 1.10
36.252, -0.25
36.252, -0.15
36.259, 1.07
36.345, 1.01
36.352, -0.23
36.352, -0.31
36.451, -0.60
36.451, -0.52
36.458, 1.06
36.545, 1.05
36.554, -0.82
36.554, -0.86
36.649, -0.73
36.652, -0.34
36.658, 0.97
36.745, 1.11
36.849, -0.84
36.851, -0.40
36.858, 1.03
36.945, 1.13
36.951, -0.18
36.952, -0.51
36.954, -0.88
36.956, -1.11
37.059, 1.19
37.145, 1.06
37.249, -0.81
37.251, -0.53
37.259, 1.08
37.345, 1.07
37.351, -0.19
37.354, -0.91
37.452, -0.28
37.452, -0.14
37.458, 0.98
37.545, 1.11
37.552, -0.34
37.553, -0.71
37.659, 1.21
37.745, 0.99
37.849, -0.76
37.851, -0.61
37.859, 1.12
37.945, 1.06
37.952, -0.25
37.952, -0.30
38.052, -0.27
38.052, -0.22
38.058, 1.00
38.145, 1.01
38.152, -0.52
38.153, -0.75
38.251, -0.47
38.252, -0.28
38.258, 0.98
38.345, 1.02
38.449, -0.77
38.451, -0.62
38.452, -0.32
38.452, -0.16
38.458, 1.06
38.545, 1.07
38.551, -0.19
38.554, -0.68
38.555, -0.93
38.556, -1.12
38.659, 1.11
38.745, 1.01
38.751, -0.21
38.752, -0.36
38.754, -0.73
38.755, -0.94
38.859, 1.08
38.945, 1.08
38.953, -0.76
38.956, -1.11
39.059, 1.13
39.145, 1.04
39.152, -0.38
39.154, -0.81
39.250, -0.78
39.251, -0.57
39.258, 1.03
39.344, 1.14
39.351, -0.23
39.352, -0.47
39.355, -1.02
39.355, -1.08
39.449, -0.74
39.452, -0.23
39.459, 1.13
39.545, 0.97
39.552, -0.32
39.553, -0.59
39.555, -0.95
39.556, -1.11
39.659, 1.09
39.745, 1.04
39.754, -0.83
39.756, -1.11
39.859, 1.11
39.945, 1.07
40.050, -0.59
40.050, -0.55
40.052, -0.24
40.052, -0.17
40.059, 1.08
40.145, 1.13
40.155, -0.89
40.156, -1.12
40.258, 0.96
40.345, 1.12
40.353, -0.79
40.356, -1.12
40.458, 1.03
40.545, 0.99
40.554, -0.88
40.555, -1.01
40.652, -0.30
40.653, -0.14
40.659, 1.19
40.745, 1.01
40.754, -0.91
40.756, -1.12
40.851, -0.55
40.852, -0.36
40.858, 1.04
40.945, 1.08
40.954, -1.04
40.956, -1.13
41.051, -0.59
41.051, -0.48
41.058, 1.03
41.145, 0.97
41.154, -0.80
41.155, -1.08
41.250, -0.80
41.250, -0.77
41.258, 1.01
41.345, 1.07
41.352, -0.56
41.353, -0.89
41.458, 1.05
41.545, 1.08
41.658, 1.03
41.744, 1.16
41.752, -0.39
41.753, -0.73
41.851, -0.53
41.851, -0.47
41.859, 1.16
41.945, 0.97
41.951, -0.27
41.954, -0.80
41.955, -0.96
41.955, -1.01
42.058, 1.01
42.145, 1.05
42.151, -0.22
42.155, -1.06
42.250, -0.52
42.252, -0.24
42.258, 1.03
42.344, 1.14
42.451, -0.47
42.452, -0.26
42.458, 0.95
42.545, 1.08
42.554, -1.03
42.555, -1.08
42.651, -0.54
42.652, -0.36
42.658, 1.02
42.745, 0.98
42.752, -0.34
42.754, -0.72
42.859, 1.07
42.945, 1.01
42.955, -1.01
42.956, -1.12
43.058, 0.92
43.145, 0.96
43.153, -0.49
43.153, -0.56
43.155, -0.95
43.155, -1.06
43.249, -0.72
43.252, -0.29
43.259, 1.16
43.345, 1.03
43.352, -0.46
43.354, -1.01
43.449, -0.69
43.450, -0.52
43.458, 1.02
43.545, 1.08
43.552, -0.27
43.552, -0.45
43.555, -0.99
43.555, -1.08
43.649, -0.73
43.651, -0.43
43.658, 1.05
43.745, 1.00
43.752, -0.33
43.753, -0.64
43.852, -0.30
43.853, -0.14
43.858, 1.05
43.945, 0.98
43.953, -0.54
43.955, -1.08
44.051, -0.51
44.052, -0.31
44.058, 0.88
44.145, 0.99
44.153, -0.80
44.155, -1.02
44.250, -0.55
44.252, -0.29
44.258, 1.01
44.345, 1.04
44.354, -0.94
44.356, -1.12
44.451, -0.55
44.452, -0.31
44.458, 0.89
44.545, 1.13
44.553, -0.47
44.553, -0.54
44.659, 1.14
44.745, 1.10
44.754, -0.85
44.754, -1.00
44.852, -0.31
44.853, -0.13
44.858, 1.00
44.945, 0.97
44.951, -0.24
44.954, -0.99
45.050, -0.70
45.052, -0.28
45.058, 1.05
45.145, 1.02
45.250, -0.64
45.250, -0.59
45.258, 0.93
45.259, 1.15
45.259, 1.17
45.345, 1.05
45.351, -0.22
45.352, -0.48
45.451, -0.46
45.451, -0.39
45.459, 1.14
45.545, 1.08
45.555, -0.95
45.555, -1.03
45.650, -0.65
45.652, -0.29
45.658, 0.98
45.745, 0.98
45.849, -0.76
45.851, -0.40
45.858, 0.96
45.945, 1.09
46.050, -0.55
46.052, -0.34
46.059, 1.11
46.145, 1.06
46.154, -0.94
46.156, -1.10
46.258, 0.94
46.345, 1.07
46.352, -0.28
46.352, -0.40
46.459, 1.15
46.545, 1.09
46.553, -0.65
46.553, -0.77
46.555, -0.95
46.555, -1.01
46.649, -0.82
46.651, -0.49
46.658, 0.91
46.745, 0.97
46.752, -0.43
46.756, -1.07
46.849, -0.82
46.851, -0.42
46.858, 1.02
46.945, 0.99
46.952, -0.42
46.954, -0.74
46.955, -1.01
46.955, -1.06
47.049, -0.78
47.051, -0.51
47.058, 1.04
47.145, 1.01
47.152, -0.43
47.155, -1.06
47.251, -0.53
47.251, -0.42
47.259, 1.12
47.345, 1.09
47.351, -0.19
47.354, -0.73
47.355, -0.96
47.356, -1.11
47.449, -0.72
47.451, -0.64
47.458, 0.98
47.545, 0.99
47.551, -0.18
47.553, -0.67
47.659, 1.13
47.745, 1.06
47.752, -0.45
47.756, -1.13
47.851, -0.55
47.851, -0.53
47.858, 1.04
47.945, 1.01
47.954, -0.91
47.955, -0.97
48.058, 1.02
48.145, 1.08
48.250, -0.61
48.252, -0.30
48.259, 1.09
48.345, 1.11
48.351, -0.18
48.353, -0.77
48.451, -0.54
48.451, -0.41
48.458, 0.95
48.545, 0.98
48.552, -0.36
48.552, -0.40
48.554, -0.95
48.554, -0.99
48.651, -0.50
48.652, -0.36
48.659, 1.12
48.745, 0.97
48.751, -0.25
48.753, -0.69
48.859, 1.09
48.945, 1.09
48.955, -0.90
48.956, -1.13
49.059, 1.19
49.145, 1.04
49.152, -0.49
49.155, -1.07
49.248, -1.00
49.248, -0.96
49.258, 1.00
49.345, 0.97
49.351, -0.18
49.353, -0.70
49.450, -0.62
49.453, -0.15
49.459, 1.08
49.545, 1.05
49.551, -0.19
49.553, -0.44
49.553, -0.57
49.555, -1.06
49.650, -0.61
49.652, -0.34
49.659, 1.09
49.745, 1.06
49.751, -0.18
49.752, -0.47
49.753, -0.82
49.755, -0.96
49.849, -0.84
49.851, -0.66
49.858, 1.01
49.945, 1.07
49.951, -0.23
49.953, -0.55
49.955, -0.94
49.956, -1.12
50.051, -0.56
50.051, -0.40
50.059, 1.08
50.145, 1.11
50.152, -0.49
50.153, -0.73
50.155, -0.98
50.155, -1.00
50.249, -0.83
50.251, -0.51
50.258, 0.97
50.345, 1.01
50.352, -0.34
50.355, -0.97
50.450, -0.61
50.452, -0.15
50.459, 1.10
50.545, 1.00
50.552, -0.24
50.555, -1.08
50.652, -0.23
50.652, -0.19
50.659, 1.10
50.745, 1.12
50.752, -0.32
50.753, -0.74
50.755, -0.91
50.756, -1.08
50.849, -0.79
50.850, -0.74
50.858, 1.04
50.945, 0.98
50.954, -0.77
50.955, -1.08
51.058, 1.00
51.145, 1.03
51.155, -1.01
51.155, -1.07
51.251, -0.52
51.251, -0.40
51.258, 0.96
51.345, 0.97
51.351, -0.18
51.355, -1.07
51.450, -0.70
51.452, -0.36
51.458, 1.02
51.545, 0.95
51.551, -0.21
51.552, -0.34
51.554, -0.94
51.556, -1.07
51.658, 0.97
51.745, 0.96
51.751, -0.18
51.752, -0.41
51.851, -0.54
51.851, -0.41
51.858, 0.93
51.945, 1.08
52.051, -0.47
52.051, -0.44
52.058, 0.96
52.145, 0.96
52.152, -0.27
52.152, -0.29
52.154, -0.77
52.155, -1.03
52.258, 0.98
52.345, 0.95
52.351, -0.18
52.352, -0.42
52.355, -1.03
52.355, -1.12
52.458, 0.92
52.545, 1.02
52.650, -0.59
52.652, -0.19
52.658, 1.03
52.745, 1.08
52.859, 1.07
52.945, 1.09
52.954, -1.01
52.956, -1.08
53.058, 0.90
53.145, 1.08
53.152, -0.37
53.156, -1.14
53.250, -0.77
53.250, -0.74
53.258, 0.96
53.345, 0.97
53.353, -0.63
53.355, -0.96
53.452, -0.27
53.452, -0.12
53.458, 0.96
53.545, 1.06
53.551, -0.19
53.556, -1.15
53.658, 1.02
53.745, 0.97
53.753, -0.53
53.756, -1.12
53.851, -0.55
53.851, -0.45
53.858, 0.98
53.945, 1.01
53.953, -0.52
53.953, -0.63
54.059, 1.08
54.145, 1.01
54.154, -1.00
54.154, -1.05
54.250, -0.53
54.252, -0.20
54.258, 0.93
54.345, 1.00
54.352, -0.38
54.354, -1.06
54.449, -0.75
54.451, -0.57
54.459, 1.17
54.545, 0.98
54.553, -0.55
54.554, -0.92
54.650, -0.51
54.652, -0.13
54.658, 0.99
54.745, 1.08
54.850, -0.58
54.852, -0.30
54.859, 1.14
54.945, 1.01
54.955, -0.99
54.956, -1.13
55.059, 1.07
55.145, 1.01
55.153, -0.75
55.154, -0.86
55.252, -0.35
55.252, -0.17
55.258, 1.06
55.345, 1.03
55.352, -0.24
55.352, -0.32
55.355, -0.91
55.356, -1.13
55.449, -0.78
55.451, -0.64
55.458, 1.01
55.546, 0.94
55.650, -0.52
55.652, -0.20
55.658, 0.91
55.745, 1.02
55.753, -0.80
55.756, -1.14
55.857, 0.87
55.945, 1.05
55.952, -0.39
55.953, -0.63
56.049, -0.81
56.051, -0.64
56.052, -0.32
56.052, -0.19
56.059, 1.07
56.146, 0.81
56.154, -0.88
56.156, -1.13
56.250, -0.68
56.250, -0.61
56.258, 1.01
56.346, 0.78
56.353, -0.45
56.354, -1.03
56.450, -0.64
56.452, -0.16
56.458, 1.01
56.546, 0.79
56.554, -1.01
56.556, -1.12
56.652, -0.38
56.653, -0.15
56.658, 1.06
56.746, 0.81
56.753, -0.55
56.756, -1.10
56.858, 0.93
56.945, 1.05
