time (sec), voltage (V)
53.954, -0.84
53.956, -1.12
54.058, 0.93
54.145, 0.96
54.152, -0.43
54.156, -1.13
54.257, 0.85
54.345, 1.00
54.352, -0.35
54.356, -1.12
54.449, -0.77
54.451, -0.50
54.457, 0.83
54.546, 0.82
54.551, -0.19
54.555, -1.08
54.651, -0.58
54.651, -0.47
54.658, 0.89
54.746, 0.83
54.754, -0.96
54.754, -0.99
54.849, -0.76
54.851, -0.57
54.857, 0.82
54.945, 0.96
54.951, -0.25
54.952, -0.46
54.955, -1.02
54.956, -1.12
55.058, 1.01
55.146, 0.94
55.155, -1.04
55.156, -1.11
55.258, 0.89
55.345, 0.96
55.452, -0.23
55.452, -0.16
55.458, 0.87
55.546, 0.91
55.551, -0.22
55.552, -0.40
55.555, -1.06
55.555, -1.11
55.649, -0.71
55.652, -0.27
55.658, 0.92
55.746, 0.83
55.849, -0.72
55.851, -0.38
55.858, 0.99
55.945, 0.95
55.951, -0.21
55.953, -0.81
56.050, -0.72
56.052, -0.27
56.057, 0.86
56.145, 0.97
56.249, -0.75
56.251, -0.49
56.258, 0.99
56.345, 1.08
56.352, -0.42
56.355, -1.09
56.451, -0.51
56.452, -0.26
56.458, 0.95
56.546, 0.86
56.651, -0.55
56.652, -0.20
56.658, 0.95
56.745, 0.97
56.752, -0.40
56.756, -1.11
56.857, 0.83
56.946, 0.90
56.951, -0.17
56.952, -0.36
56.954, -0.73
56.954, -0.99
57.049, -0.74
57.051, -0.55
57.058, 0.92
57.146, 0.88
57.257, 0.85
57.346, 0.90
57.449, -0.75
57.451, -0.55
57.458, 0.91
57.546, 0.81
57.552, -0.46
57.556, -1.12
57.651, -0.51
57.652, -0.28
57.658, 0.89
57.746, 0.94
57.752, -0.31
57.754, -0.97
57.852, -0.22
57.852, -0.19
57.858, 0.97
57.945, 0.94
57.955, -1.01
57.956, -1.13
58.058, 0.98
58.146, 0.78
58.151, -0.18
58.154, -0.99
58.251, -0.49
58.251, -0.41
58.258, 0.90
58.345, 0.95
58.353, -0.71
58.356, -1.13
58.450, -0.64
58.450, -0.61
58.458, 0.98
58.546, 0.93
58.552, -0.47
58.553, -0.79
58.555, -1.02
58.556, -1.12
58.649, -0.73
58.652, -0.34
58.658, 0.95
58.746, 0.94
58.752, -0.42
58.755, -1.01
58.849, -0.83
58.850, -0.69
58.857, 0.84
58.946, 0.89
58.952, -0.28
58.954, -0.93
59.050, -0.74
59.050, -0.61
59.057, 0.84
59.146, 0.90
59.250, -0.58
59.251, -0.30
59.257, 0.86
59.346, 0.91
59.458, 1.00
59.546, 0.83
59.657, 0.83
59.746, 0.88
59.752, -0.39
59.755, -1.04
59.858, 0.97
59.946, 0.84
59.952, -0.42
59.954, -0.90
60.052, -0.29
60.052, -0.16
60.057, 0.84
60.145, 0.95
60.154, -0.88
60.154, -0.96
60.251, -0.52
60.251, -0.45
60.257, 0.82
60.345, 0.95
60.355, -1.01
60.356, -1.13
60.458, 0.87
60.546, 0.91
60.551, -0.20
60.552, -0.49
60.554, -1.03
60.556, -1.12
60.652, -0.26
60.652, -0.12
60.658, 0.89
60.745, 0.95
60.755, -1.00
60.756, -1.12
60.852, -0.19
60.852, -0.18
60.858, 0.90
60.946, 0.85
61.052, -0.24
61.052, -0.12
61.058, 0.88
61.146, 0.89
61.155, -1.01
61.156, -1.12
61.250, -0.56
61.252, -0.36
61.258, 0.94
61.346, 0.92
61.352, -0.38
61.356, -1.11
61.458, 0.97
61.546, 0.93
61.552, -0.35
61.554, -0.90
61.657, 0.79
61.746, 0.87
61.852, -0.25
61.852, -0.17
61.857, 0.85
61.946, 0.93
61.953, -0.67
61.955, -1.01
62.051, -0.68
62.053, -0.11
62.057, 0.80
62.146, 0.94
62.151, -0.24
62.152, -0.47
62.153, -0.66
62.156, -1.08
62.251, -0.72
62.252, -0.42
62.258, 0.96
62.346, 0.88
62.351, -0.25
62.352, -0.43
62.457, 0.83
62.545, 0.95
62.552, -0.35
62.556, -1.13
62.657, 0.79
62.746, 0.83
62.852, -0.26
62.852, -0.16
62.857, 0.85
62.946, 0.90
62.952, -0.43
62.953, -0.77
62.955, -1.01
62.956, -1.13
63.050, -0.60
63.052, -0.30
63.058, 0.88
63.145, 0.99
63.153, -0.65
63.155, -1.02
63.249, -0.76
63.251, -0.45
63.251, -0.40
63.253, -0.11
63.257, 0.83
63.346, 0.83
63.353, -0.65
63.356, -1.10
63.458, 0.98
63.546, 0.78
63.551, -0.16
63.555, -1.03
63.649, -0.78
63.651, -0.59
63.658, 0.90
63.746, 0.93
63.752, -0.43
63.754, -0.80
63.755, -0.95
63.756, -1.11
63.852, -0.31
63.852, -0.16
63.857, 0.87
63.946, 0.86
63.955, -0.98
63.956, -1.12
64.057, 0.82
64.146, 0.92
64.151, -0.19
64.153, -0.75
64.258, 0.94
64.346, 0.83
64.354, -0.64
64.356, -1.11
64.450, -0.71
64.452, -0.34
64.458, 0.92
64.546, 0.84
64.552, -0.40
64.553, -0.77
64.555, -0.96
64.556, -1.07
64.649, -0.82
64.651, -0.53
64.651, -0.43
64.653, -0.14
64.658, 0.91
64.746, 0.94
64.851, -0.52
64.851, -0.39
64.858, 0.94
64.945, 0.99
64.952, -0.33
64.955, -1.01
65.052, -0.22
65.052, -0.17
65.057, 0.80
65.146, 0.88
65.258, 0.91
65.346, 0.84
65.352, -0.51
65.354, -0.77
65.452, -0.38
65.453, -0.13
65.457, 0.77
65.546, 0.79
65.552, -0.26
65.553, -0.52
65.658, 0.89
65.746, 0.91
65.753, -0.65
65.756, -1.11
65.857, 0.78
65.946, 0.86
65.953, -0.56
65.954, -0.69
65.955, -0.97
65.955, -1.07
66.058, 0.90
66.146, 0.85
66.151, -0.21
66.152, -0.38
66.153, -0.61
66.156, -1.11
66.250, -0.60
66.252, -0.15
66.258, 0.93
66.346, 0.85
66.458, 0.89
66.546, 0.87
66.552, -0.31
66.554, -0.66
66.554, -0.82
66.556, -1.13
66.651, -0.50
66.652, -0.19
66.658, 0.96
66.746, 0.82
66.751, -0.19
66.755, -0.97
66.850, -0.53
66.852, -0.19
66.858, 0.89
66.946, 0.90
66.952, -0.37
66.953, -0.74
66.955, -0.90
66.956, -1.12
67.050, -0.61
67.052, -0.22
67.057, 0.76
67.146, 0.81
67.249, -0.81
67.251, -0.53
67.257, 0.85
67.346, 0.82
67.451, -0.69
67.452, -0.36
67.457, 0.85
67.546, 0.88
67.551, -0.21
67.552, -0.38
67.553, -0.72
67.555, -0.99
67.652, -0.29
67.653, -0.12
67.658, 0.88
67.746, 0.82
67.858, 0.93
67.947, 0.72
68.050, -0.51
68.052, -0.36
68.057, 0.84
68.147, 0.75
68.151, -0.19
68.152, -0.37
68.154, -0.63
68.154, -0.87
68.252, -0.23
68.252, -0.17
68.257, 0.82
68.346, 0.94
68.354, -0.81
68.356, -1.12
68.449, -0.81
68.451, -0.64
68.452, -0.42
68.452, -0.16
68.457, 0.84
68.546, 0.89
68.553, -0.53
68.555, -1.04
68.658, 0.95
68.746, 0.80
68.753, -0.67
68.754, -0.95
68.850, -0.60
68.852, -0.35
68.858, 0.88
68.946, 0.86
68.953, -0.53
68.953, -0.80
69.058, 0.88
69.147, 0.72
69.152, -0.38
69.154, -0.79
69.252, -0.31
69.252, -0.25
69.258, 0.93
69.346, 0.84
69.355, -0.95
69.356, -1.08
69.457, 0.78
69.546, 0.89
69.552, -0.49
69.554, -1.00
69.657, 0.77
69.746, 0.79
69.752, -0.35
69.753, -0.80
69.849, -0.78
69.850, -0.64
69.858, 0.93
69.946, 0.81
69.954, -0.71
69.956, -1.13
70.049, -0.80
70.051, -0.64
70.052, -0.31
70.052, -0.16
70.057, 0.85
70.146, 0.85
70.258, 0.87
70.346, 0.83
70.354, -1.03
70.356, -1.17
70.450, -0.79
70.450, -0.75
70.457, 0.82
70.546, 0.79
70.649, -0.80
70.650, -0.60
70.658, 0.88
70.746, 0.86
70.851, -0.48
70.851, -0.46
70.857, 0.74
70.947, 0.74
70.951, -0.23
70.952, -0.36
70.953, -0.70
70.956, -1.13
71.049, -0.77
71.052, -0.26
71.057, 0.80
71.146, 0.78
71.152, -0.46
71.153, -0.66
71.155, -0.96
71.156, -1.17
71.250, -0.57
71.252, -0.31
71.258, 0.89
71.346, 0.89
71.355, -0.97
71.355, -1.08
71.457, 0.83
71.546, 0.86
71.554, -0.97
71.556, -1.17
71.651, -0.62
71.652, -0.35
71.657, 0.79
71.746, 0.81
71.849, -0.78
71.850, -0.57
71.858, 0.92
71.946, 0.77
71.952, -0.38
71.953, -0.67
72.057, 0.80
72.147, 0.74
72.249, -0.67
72.250, -0.52
72.257, 0.75
72.346, 0.93
72.352, -0.38
72.353, -0.64
72.355, -0.90
72.356, -1.12
72.457, 0.71
72.547, 0.72
72.553, -0.60
72.554, -1.00
72.649, -0.81
72.650, -0.61
72.657, 0.85
72.746, 0.79
72.753, -0.77
72.754, -0.99
72.850, -0.57
72.852, -0.26
72.857, 0.85
72.946, 0.81
73.057, 0.76
73.146, 0.75
73.152, -0.22
73.153, -0.62
73.257, 0.86
73.347, 0.74
73.457, 0.82
73.546, 0.85
73.553, -0.42
73.554, -0.92
73.649, -0.75
73.652, -0.31
73.657, 0.81
73.746, 0.81
73.753, -0.52
73.755, -1.12
73.849, -0.77
73.851, -0.61
73.857, 0.80
73.946, 0.82
73.951, -0.20
73.952, -0.38
73.955, -0.90
73.956, -1.14
74.057, 0.79
74.147, 0.72
74.153, -0.43
74.153, -0.68
74.257, 0.86
74.347, 0.69
74.351, -0.24
74.353, -0.63
74.355, -0.97
74.356, -1.14
74.450, -0.59
74.452, -0.22
74.457, 0.77
74.546, 0.78
74.552, -0.28
74.555, -1.17
74.656, 0.63
74.747, 0.74
74.751, -0.20
74.753, -0.64
74.755, -1.07
74.755, -1.13
74.850, -0.60
74.852, -0.32
74.857, 0.86
74.947, 0.71
74.954, -0.73
74.954, -0.88
75.050, -0.65
75.052, -0.27
75.057, 0.83
75.146, 0.92
75.152, -0.31
75.156, -1.14
75.249, -0.82
75.251, -0.55
75.257, 0.76
75.347, 0.72
75.352, -0.24
75.352, -0.39
75.353, -0.63
75.355, -0.97
75.457, 0.81
75.547, 0.72
75.553, -0.50
75.555, -1.07
75.650, -0.75
75.652, -0.23
75.656, 0.54
75.656, 0.68
75.658, 0.89
75.747, 0.71
75.752, -0.38
75.754, -0.98
75.754, -1.00
75.756, -1.09
75.850, -0.48
75.852, -0.29
75.857, 0.82
75.946, 0.87
75.952, -0.22
75.952, -0.38
75.954, -0.78
75.955, -0.96
76.051, -0.62
76.052, -0.32
76.057, 0.76
76.146, 0.94
76.152, -0.25
76.152, -0.32
76.154, -0.78
76.155, -0.93
76.257, 0.73
76.347, 0.71
76.352, -0.22
76.352, -0.38
76.353, -0.74
76.355, -0.91
76.457, 0.81
76.546, 0.75
76.552, -0.22
76.552, -0.37
76.553, -0.58
76.555, -1.03
76.649, -0.81
76.651, -0.58
76.656, 0.57
76.656, 0.61
76.657, 0.83
76.746, 0.85
76.753, -0.47
76.755, -0.98
76.858, 0.88
76.946, 0.81
76.953, -0.51
76.953, -0.70
76.954, -1.00
76.956, -1.13
77.052, -0.21
77.052, -0.20
77.057, 0.76
77.146, 0.86
77.152, -0.34
77.152, -0.37
77.155, -1.02
77.155, -1.07
77.250, -0.63
77.252, -0.33
77.257, 0.70
77.346, 0.83
77.352, -0.41
77.355, -0.99
77.450, -0.64
77.452, -0.33
77.456, 0.56
77.457, 0.73
77.457, 0.80
77.547, 0.74
77.652, -0.27
77.652, -0.15
77.657, 0.81
77.746, 0.77
77.850, -0.56
77.852, -0.26
77.857, 0.81
77.946, 0.78
77.954, -0.99
77.956, -1.07
78.052, -0.23
78.052, -0.22
78.057, 0.87
78.146, 0.86
78.152, -0.24
78.152, -0.38
78.153, -0.77
78.156, -1.18
78.250, -0.70
78.250, -0.57
78.252, -0.25
78.252, -0.17
78.257, 0.70
78.346, 0.87
78.353, -0.80
78.355, -1.01
78.457, 0.76
78.547, 0.67
78.553, -0.40
78.555, -1.14
78.651, -0.65
78.652, -0.19
78.657, 0.82
78.746, 0.77
78.752, -0.45
78.754, -0.82
78.755, -1.02
78.755, -1.02
78.857, 0.83
78.947, 0.72
78.952, -0.32
78.952, -0.41
78.955, -0.97
78.956, -1.18
79.049, -0.74
79.051, -0.62
79.057, 0.72
79.146, 0.80
79.152, -0.33
79.155, -1.01
79.257, 0.74
79.347, 0.72
79.352, -0.35
79.356, -1.15
79.451, -0.62
79.451, -0.44
79.457, 0.86
79.546, 0.83
79.555, -0.99
79.556, -1.18
79.657, 0.70
79.746, 0.78
79.752, -0.45
79.753, -0.78
79.755, -1.13
79.756, -1.14
79.850, -0.54
79.852, -0.32
79.857, 0.68
79.946, 0.86
79.952, -0.30
79.952, -0.37
79.954, -0.80
79.956, -1.13
80.049, -0.80
80.051, -0.63
80.057, 0.69
80.147, 0.65
80.153, -0.73
80.155, -0.97
80.156, -1.19
80.156, -1.20
80.250, -0.48
80.252, -0.23
80.257, 0.73
80.346, 0.75
80.353, -0.69
80.355, -1.04
80.449, -0.81
80.451, -0.50
80.456, 0.57
80.547, 0.74
80.552, -0.25
80.554, -0.82
80.657, 0.73
80.747, 0.67
80.752, -0.30
80.752, -0.41
80.753, -0.77
80.756, -1.17
80.849, -0.84
80.851, -0.57
80.857, 0.79
80.946, 0.79
80.955, -1.00
80.956, -1.17
80.957, -1.32
80.957, -1.33
81.049, -0.80
81.052, -0.37
81.056, 0.68
81.146, 0.78
81.151, -0.21
81.153, -0.55
81.251, -0.72
81.252, -0.39
81.257, 0.71
81.346, 0.85
81.452, -0.26
81.452, -0.16
81.458, 0.88
81.546, 0.76
81.552, -0.34
81.555, -1.00
81.650, -0.50
81.652, -0.22
81.657, 0.87
81.746, 0.77
81.756, -1.16
81.756, -1.16
81.857, 0.82
81.947, 0.71
81.953, -0.41
81.953, -0.53
81.955, -1.04
81.955, -1.10
82.057, 0.87
82.146, 0.92
82.155, -0.98
82.156, -1.14
82.256, 0.56
82.346, 0.86
82.352, -0.45
82.356, -1.12
82.449, -0.75
82.450, -0.55
82.457, 0.70
82.547, 0.70
82.552, -0.38
82.556, -1.11
82.650, -0.53
82.651, -0.41
82.657, 0.74
82.747, 0.65
82.752, -0.37
82.754, -0.79
82.852, -0.24
82.852, -0.21
82.857, 0.84
82.947, 0.74
82.952, -0.40
82.954, -0.86
83.049, -0.81
83.052, -0.27
83.056, 0.65
83.146, 0.80
83.151, -0.23
83.153, -0.70
83.155, -0.95
83.156, -1.13
83.249, -0.72
83.251, -0.60
83.256, 0.60
83.347, 0.74
83.351, -0.24
83.352, -0.39
83.354, -0.80
83.354, -0.92
83.452, -0.25
83.452, -0.22
83.456, 0.61
83.546, 0.83
83.651, -0.55
83.651, -0.39
83.657, 0.82
83.746, 0.84
83.752, -0.38
83.754, -0.90
83.857, 0.71
83.946, 0.76
83.953, -0.46
83.955, -0.96
84.049, -0.72
84.052, -0.27
84.057, 0.79
84.147, 0.66
84.151, -0.20
84.152, -0.38
84.154, -0.67
84.154, -0.85
84.250, -0.56
84.252, -0.24
84.257, 0.69
84.347, 0.73
84.354, -0.87
84.354, -0.96
84.451, -0.64
84.452, -0.39
84.456, 0.67
84.547, 0.74
84.552, -0.43
84.555, -1.05
84.649, -0.79
84.652, -0.38
84.656, 0.67
84.747, 0.68
84.751, -0.24
84.754, -0.93
84.850, -0.48
84.852, -0.30
84.857, 0.72
84.947, 0.73
85.057, 0.77
85.146, 0.85
85.155, -1.01
85.156, -1.12
85.257, 0.80
85.347, 0.73
85.352, -0.36
85.355, -1.03
85.449, -0.73
85.451, -0.56
85.457, 0.71
85.547, 0.64
85.554, -0.81
85.554, -0.94
85.657, 0.71
85.747, 0.67
85.753, -0.66
85.755, -1.09
85.857, 0.69
85.858, 0.97
85.858, 0.97
85.947, 0.69
85.953, -0.64
85.955, -0.98
86.057, 0.70
86.146, 0.85
86.151, -0.22
86.155, -1.05
86.250, -0.47
86.252, -0.27
86.257, 0.77
86.346, 0.90
86.457, 0.68
86.546, 0.89
86.553, -0.68
86.554, -0.95
86.657, 0.71
86.746, 0.87
86.754, -0.72
86.756, -1.11
86.849, -0.72
86.851, -0.51
86.857, 0.70
86.947, 0.73
86.953, -0.77
86.955, -1.04
87.050, -0.47
87.052, -0.25
87.057, 0.69
87.147, 0.73
87.153, -0.77
87.155, -1.06
87.251, -0.61
87.252, -0.27
87.257, 0.83
87.346, 0.78
87.353, -0.55
87.353, -0.63
87.355, -0.99
87.355, -1.05
87.457, 0.68
87.547, 0.74
87.551, -0.23
87.552, -0.38
87.553, -0.66
87.555, -1.02
87.656, 0.67
87.746, 0.76
87.755, -1.04
87.755, -1.06
87.857, 0.72
87.946, 0.87
87.955, -0.99
87.956, -1.11
88.049, -0.75
88.051, -0.60
88.057, 0.73
88.146, 0.76
88.151, -0.25
88.152, -0.40
88.257, 0.80
88.347, 0.71
88.353, -0.69
88.355, -1.04
88.449, -0.80
88.451, -0.41
88.457, 0.83
88.547, 0.67
88.553, -0.77
88.555, -1.05
88.650, -0.55
88.652, -0.28
88.657, 0.84
88.746, 0.79
88.755, -1.01
88.756, -1.10
88.851, -0.47
88.852, -0.31
88.857, 0.78
88.947, 0.74
88.952, -0.33
88.953, -0.80
89.057, 0.79
89.146, 0.75
89.152, -0.44
89.156, -1.11
89.250, -0.64
89.252, -0.25
89.257, 0.72
89.347, 0.73
89.352, -0.41
89.354, -0.82
89.355, -1.00
89.356, -1.10
89.449, -0.82
89.451, -0.61
89.457, 0.77
89.547, 0.74
89.554, -0.70
89.554, -0.99
89.657, 0.85
89.747, 0.73
89.752, -0.47
89.753, -0.64
89.850, -0.52
89.852, -0.28
89.857, 0.78
89.947, 0.73
90.049, -0.76
90.051, -0.34
90.057, 0.75
90.146, 0.77
90.151, -0.24
90.153, -0.77
90.257, 0.78
90.346, 0.78
90.450, -0.66
90.452, -0.28
90.457, 0.78
90.547, 0.67
90.551, -0.23
90.552, -0.37
90.657, 0.69
90.747, 0.63
90.752, -0.45
90.753, -0.79
90.857, 0.75
90.946, 0.77
90.951, -0.23
90.954, -0.86
91.050, -0.63
91.052, -0.30
91.057, 0.68
91.147, 0.69
91.153, -0.77
91.155, -1.12
91.257, 0.74
91.346, 0.75
91.352, -0.25
91.352, -0.39
91.451, -0.39
91.451, -0.33
91.457, 0.73
91.546, 0.78
91.553, -0.67
91.556, -1.12
91.649, -0.74
91.651, -0.57
91.657, 0.85
91.747, 0.74
91.857, 0.73
91.947, 0.74
91.952, -0.44
91.954, -0.82
91.955, -1.01
91.956, -1.13
92.050, -0.52
92.052, -0.28
92.057, 0.67
92.146, 0.89
92.152, -0.38
92.153, -0.76
92.250, -0.61
92.252, -0.29
92.257, 0.73
92.347, 0.71
92.355, -0.95
92.356, -1.11
92.457, 0.77
92.547, 0.74
92.553, -0.72
92.555, -1.06
92.651, -0.42
92.651, -0.37
92.657, 0.77
92.747, 0.72
92.752, -0.24
92.754, -0.96
92.754, -0.98
92.755, -1.00
92.857, 0.79
92.947, 0.68
92.952, -0.41
92.953, -0.79
92.955, -0.98
92.955, -1.01
93.049, -0.75
93.051, -0.55
93.057, 0.70
93.147, 0.66
93.152, -0.29
93.153, -0.82
93.257, 0.72
93.347, 0.65
93.353, -0.49
93.355, -0.97
93.457, 0.86
93.547, 0.74
93.553, -0.65
93.555, -1.06
93.651, -0.65
93.652, -0.22
93.657, 0.69
93.747, 0.70
93.751, -0.20
93.752, -0.37
93.754, -0.72
93.755, -1.00
93.857, 0.74
93.946, 0.80
93.953, -0.73
93.955, -1.01
94.050, -0.53
94.052, -0.35
94.057, 0.83
94.147, 0.63
94.152, -0.34
94.154, -0.87
94.257, 0.77
94.347, 0.73
94.352, -0.26
94.352, -0.35
94.353, -0.74
94.356, -1.12
94.450, -0.55
94.452, -0.29
94.457, 0.74
94.546, 0.79
94.553, -0.46
94.553, -0.65
94.651, -0.61
94.652, -0.38
94.657, 0.76
94.746, 0.79
94.755, -1.03
94.756, -1.11
94.851, -0.46
94.851, -0.37
94.857, 0.81
94.947, 0.73
94.952, -0.34
94.954, -0.89
95.049, -0.74
95.051, -0.51
95.057, 0.69
95.146, 0.75
95.152, -0.32
95.152, -0.34
95.257, 0.76
95.346, 0.80
95.449, -0.72
95.452, -0.25
95.456, 0.67
95.546, 0.77
95.552, -0.46
95.555, -1.07
95.657, 0.81
95.746, 0.82
95.751, -0.22
95.752, -0.43
95.755, -1.02
95.756, -1.10
95.849, -0.81
95.852, -0.20
95.857, 0.70
95.947, 0.71
96.057, 0.83
96.147, 0.74
96.153, -0.69
96.154, -0.99
96.250, -0.67
96.250, -0.61
96.252, -0.26
96.252, -0.17
96.257, 0.75
96.347, 0.74
96.355, -0.99
96.355, -1.05
96.457, 0.75
96.547, 0.69
96.649, -0.75
96.650, -0.54
96.657, 0.71
96.747, 0.65
96.752, -0.43
96.753, -0.73
96.857, 0.74
96.946, 0.82
96.952, -0.27
96.955, -0.99
97.049, -0.73
97.051, -0.60
97.057, 0.79
97.147, 0.69
97.250, -0.61
97.252, -0.27
97.257, 0.73
97.347, 0.74
97.352, -0.45
97.356, -1.11
97.457, 0.76
97.547, 0.68
97.649, -0.77
97.651, -0.51
97.657, 0.79
97.747, 0.72
97.755, -1.01
97.756, -1.13
97.850, -0.58
97.852, -0.25
97.857, 0.72
97.947, 0.65
97.952, -0.36
97.955, -1.06
98.049, -0.78
98.052, -0.31
98.057, 0.72
98.147, 0.62
98.257, 0.69
98.347, 0.65
98.352, -0.32
98.355, -0.94
98.457, 0.80
98.547, 0.64
98.553, -0.62
98.554, -0.89
98.650, -0.59
98.652, -0.26
98.657, 0.71
98.746, 0.76
98.851, -0.49
98.851, -0.41
98.857, 0.70
98.947, 0.74
98.954, -0.74
98.954, -0.92
99.056, 0.66
99.146, 0.77
99.152, -0.46
99.154, -0.97
99.257, 0.72
99.346, 0.81
99.354, -0.88
99.356, -1.09
99.452, -0.26
99.452, -0.15
99.457, 0.79
99.546, 0.81
99.553, -0.66
99.554, -0.89
99.650, -0.67
99.650, -0.56
99.657, 0.80
99.747, 0.68
99.754, -0.81
99.756, -1.10
99.857, 0.72
99.946, 0.80
99.951, -0.22
99.952, -0.44
100.057, 0.72
100.147, 0.67
100.152, -0.33
100.154, -0.85
100.257, 0.72
100.347, 0.68
100.353, -0.71
100.355, -1.02
100.457, 0.74
100.547, 0.75
100.552, -0.40
100.554, -0.90
100.657, 0.73
100.747, 0.71
100.752, -0.25
100.756, -1.08
100.850, -0.51
100.852, -0.27
100.857, 0.82
100.947, 0.71
101.057, 0.72
101.147, 0.65
101.153, -0.69
101.155, -0.98
101.252, -0.26
101.252, -0.17
101.257, 0.72
101.347, 0.62
101.351, -0.24
101.352, -0.43
101.354, -0.77
101.356, -1.10
101.451, -0.52
101.451, -0.41
101.457, 0.77
101.547, 0.72
101.554, -0.87
101.554, -0.88
101.656, 0.59
101.747, 0.74
101.752, -0.38
101.753, -0.66
101.755, -0.94
101.756, -1.11
101.849, -0.74
101.850, -0.55
101.857, 0.74
101.946, 0.77
101.952, -0.36
101.953, -0.67
102.057, 0.69
102.147, 0.72
102.152, -0.46
102.153, -0.80
102.155, -0.97
102.156, -1.11
102.257, 0.69
102.347, 0.72
102.451, -0.43
102.451, -0.32
102.457, 0.70
102.547, 0.62
102.552, -0.39
102.553, -0.61
102.650, -0.49
102.652, -0.24
102.657, 0.68
102.747, 0.75
102.753, -0.48
102.754, -0.94
102.849, -0.74
102.850, -0.59
102.857, 0.79
102.947, 0.73
102.952, -0.44
102.956, -1.12
103.050, -0.48
103.052, -0.28
103.057, 0.71
103.146, 0.77
103.155, -0.89
103.156, -1.11
103.257, 0.74
103.347, 0.69
103.351, -0.22
103.354, -0.90
103.456, 0.65
103.547, 0.64
103.552, -0.42
103.553, -0.65
103.650, -0.63
103.652, -0.32
103.657, 0.67
103.746, 0.79
103.753, -0.74
103.756, -1.12
103.851, -0.45
103.851, -0.33
103.857, 0.79
103.947, 0.74
104.057, 0.68
104.146, 0.77
104.154, -0.83
104.156, -1.14
104.251, -0.57
104.252, -0.35
104.257, 0.72
104.347, 0.63
104.355, -0.94
104.355, -1.07
104.457, 0.81
104.547, 0.75
104.551, -0.24
104.553, -0.63
104.650, -0.50
104.652, -0.28
104.656, 0.67
104.747, 0.67
104.752, -0.46
104.754, -0.90
104.850, -0.68
104.852, -0.30
104.857, 0.80
104.946, 0.76
104.951, -0.23
104.952, -0.40
104.955, -0.91
104.956, -1.09
105.051, -0.67
105.052, -0.35
105.057, 0.68
105.147, 0.70
105.250, -0.49
105.252, -0.23
105.257, 0.68
105.347, 0.68
105.353, -0.64
105.355, -1.07
105.456, 0.67
105.547, 0.63
105.553, -0.55
105.553, -0.68
105.650, -0.52
105.652, -0.25
105.656, 0.64
105.747, 0.71
105.752, -0.51
105.754, -0.89
105.754, -0.98
105.756, -1.11
105.849, -0.78
105.851, -0.51
105.857, 0.69
105.947, 0.61
106.057, 0.79
106.147, 0.70
106.152, -0.35
106.156, -1.11
106.249, -0.72
106.251, -0.46
106.257, 0.68
106.347, 0.74
106.457, 0.68
106.547, 0.68
106.553, -0.48
106.553, -0.60
106.656, 0.62
106.747, 0.71
106.851, -0.44
106.851, -0.32
106.856, 0.65
106.947, 0.74
106.952, -0.54
106.954, -0.86
106.954, -1.02
106.956, -1.13
107.051, -0.55
107.051, -0.38
107.056, 0.65
107.147, 0.72
107.153, -0.59
107.153, -0.61
107.154, -0.84
107.156, -1.12
107.256, 0.61
107.347, 0.73
107.457, 0.71
107.547, 0.66
107.552, -0.46
107.553, -0.68
107.657, 0.70
107.747, 0.64
107.752, -0.34
107.753, -0.70
107.850, -0.60
107.852, -0.31
107.856, 0.63
107.947, 0.72
108.057, 0.78
108.147, 0.66
108.151, -0.22
108.154, -0.68
108.257, 0.70
108.347, 0.63
108.451, -0.61
108.452, -0.31
108.457, 0.74
108.547, 0.70
108.657, 0.78
108.747, 0.66
108.857, 0.69
108.947, 0.68
108.952, -0.50
108.953, -0.71
109.049, -0.69
109.052, -0.28
109.057, 0.68
109.147, 0.71
109.151, -0.24
109.152, -0.46
109.155, -0.98
109.156, -1.13
109.251, -0.44
109.252, -0.28
109.257, 0.72
109.347, 0.63
109.353, -0.64
109.355, -1.03
109.457, 0.72
109.547, 0.70
109.657, 0.68
109.747, 0.64
109.753, -0.68
109.755, -1.13
109.857, 0.73
109.947, 0.70
110.057, 0.71
110.147, 0.62
110.151, -0.22
110.152, -0.39
110.153, -0.69
110.154, -1.02
110.250, -0.52
110.252, -0.27
110.257, 0.71
110.347, 0.64
110.353, -0.76
110.354, -0.95
110.449, -0.77
110.451, -0.47
110.456, 0.65
110.547, 0.56
110.552, -0.36
110.552, -0.46
110.656, 0.67
110.746, 0.80
110.753, -0.61
110.755, -1.14
110.850, -0.51
110.852, -0.34
110.856, 0.67
110.947, 0.69
110.954, -0.81
110.956, -1.15
111.049, -0.74
111.052, -0.33
111.057, 0.80
111.146, 0.77
111.153, -0.80
111.155, -1.05
111.250, -0.56
111.252, -0.23
111.257, 0.78
111.348, 0.54
111.352, -0.24
111.352, -0.39
111.353, -0.74
111.356, -1.15
111.449, -0.78
111.451, -0.52
111.457, 0.70
111.547, 0.66
111.552, -0.44
111.553, -0.65
111.555, -0.90
111.556, -1.08
111.657, 0.73
111.747, 0.57
111.857, 0.72
111.947, 0.68
112.057, 0.73
112.147, 0.64
112.153, -0.45
112.153, -0.63
112.250, -0.67
112.252, -0.36
112.257, 0.75
112.347, 0.56
112.353, -0.57
112.353, -0.62
112.355, -0.95
112.355, -1.05
112.456, 0.64
112.547, 0.74
112.552, -0.44
112.555, -0.93
112.657, 0.79
112.746, 0.78
