time (sec), current (uA)
155.309, 116.86
155.494, 117.51
155.509, 115.76
155.694, 115.37
155.709, 117.40
155.894, 123.74
155.909, 114.97
156.094, 114.92
156.109, 114.95
156.294, 117.18
156.309, 115.50
156.494, 119.68
156.509, 114.66
156.694, 114.33
156.709, 115.91
156.894, 122.50
156.909, 123.89
157.094, 117.14
157.109, 115.71
157.294, 118.05
157.309, 115.69
157.494, 116.90
157.509, 116.92
157.694, 117.49
157.709, 116.56
157.894, 114.88
157.909, 118.50
158.094, 122.19
158.109, 120.26
158.294, 116.17
158.309, 115.34
158.494, 113.77
158.509, 117.95
158.694, 117.99
158.709, 120.15
158.894, 122.07
158.909, 123.58
159.094, 119.22
159.109, 116.44
159.294, 119.99
159.309, 113.85
159.494, 114.80
159.509, 116.99
159.694, 120.11
159.709, 116.34
159.894, 119.98
159.909, 117.14
160.094, 118.48
160.109, 118.78
160.294, 116.62
160.309, 118.79
160.494, 118.65
160.509, 117.10
160.694, 118.80
160.709, 121.82
160.894, 118.85
160.909, 117.65
161.094, 119.81
161.109, 119.93
161.294, 116.71
161.309, 120.69
161.494, 119.21
161.509, 118.94
161.694, 117.03
161.709, 114.13
161.894, 122.22
161.909, 117.21
162.094, 116.88
162.109, 121.39
162.294, 118.79
162.309, 119.53
162.494, 117.32
162.509, 115.35
162.694, 115.44
162.709, 116.41
162.894, 119.54
162.909, 117.75
163.094, 116.87
163.109, 116.82
163.294, 114.56
163.309, 120.87
163.494, 117.29
163.509, 118.55
163.694, 113.33
163.709, 117.38
163.894, 116.58
163.909, 115.47
164.094, 118.87
164.109, 119.62
164.294, 119.26
164.309, 116.19
164.494, 118.56
164.509, 124.09
164.694, 121.26
164.709, 117.75
164.894, 120.36
164.909, 121.72
165.094, 121.38
165.109, 120.75
165.294, 116.84
165.309, 115.65
165.494, 117.56
165.509, 124.82
165.694, 112.80
165.709, 116.00
165.894, 117.96
165.909, 120.77
166.094, 120.13
166.109, 121.22
166.294, 116.45
166.309, 116.89
166.494, 118.56
166.509, 120.76
166.694, 118.48
166.709, 122.01
166.894, 117.72
166.909, 118.15
167.094, 120.69
167.109, 116.39
167.294, 117.61
167.309, 120.98
167.494, 122.05
167.509, 116.76
167.694, 117.85
167.709, 110.23
167.894, 83.35
167.909, 76.04
168.094, 84.22
168.109, 94.30
168.294, 78.70
168.309, 84.03
168.494, 78.39
168.509, 77.84
168.694, 78.77
168.709, 77.38
168.894, 93.58
168.909, 95.93
169.094, 124.78
169.109, 130.93
169.294, 123.34
169.309, 127.95
169.494, 113.74
169.509, 118.64
169.694, 113.25
169.709, 121.67
169.894, 115.37
169.909, 122.52
170.094, 114.67
170.109, 119.77
170.294, 120.53
170.309, 120.16
170.494, 119.87
170.509, 119.12
170.694, 118.33
170.709, 122.94
170.894, 117.44
170.909, 116.95
171.094, 121.12
171.109, 121.70
171.294, 116.10
171.309, 117.80
171.494, 119.94
171.509, 119.27
171.694, 114.10
171.709, 121.63
171.894, 117.32
171.909, 117.62
172.094, 115.78
172.109, 119.66
172.294, 118.88
172.309, 117.20
172.494, 115.15
172.509, 118.11
172.694, 120.42
172.709, 120.91
172.894, 120.11
172.909, 113.77
173.094, 122.55
173.109, 120.58
173.294, 122.27
173.309, 122.46
173.494, 118.44
173.509, 121.42
173.694, 122.49
173.709, 122.26
173.894, 116.34
173.909, 120.62
174.094, 117.95
174.109, 121.91
174.294, 120.51
174.309, 124.19
174.494, 120.40
174.509, 123.24
174.694, 121.71
174.709, 119.48
174.894, 120.44
174.909, 121.38
175.094, 114.50
175.109, 117.30
175.294, 116.51
175.309, 112.50
175.494, 120.59
175.509, 118.40
175.694, 114.50
175.709, 120.23
175.894, 118.26
175.909, 119.02
176.094, 122.12
176.109, 117.86
176.294, 122.26
176.309, 120.31
176.494, 116.31
176.509, 122.50
176.694, 117.28
176.709, 125.11
176.894, 118.24
176.909, 119.25
177.094, 116.34
177.109, 118.04
177.294, 119.43
177.309, 122.85
177.494, 121.39
177.509, 118.41
177.694, 125.83
177.709, 120.84
177.894, 115.11
177.909, 114.24
178.094, 114.32
178.109, 124.20
178.294, 112.21
178.309, 118.96
178.494, 123.82
178.509, 120.21
178.694, 115.52
178.709, 117.71
178.894, 115.71
178.909, 120.22
179.094, 118.93
179.109, 116.51
179.294, 126.64
179.309, 118.58
179.494, 113.67
179.509, 117.34
179.694, 115.24
179.709, 120.08
179.894, 120.30
179.909, 119.37
180.094, 119.85
180.109, 117.34
180.294, 122.58
180.309, 118.92
180.494, 122.53
180.509, 117.82
180.694, 124.46
180.709, 120.53
180.894, 121.27
180.909, 117.81
181.094, 122.66
181.109, 119.28
181.294, 117.67
181.309, 113.76
181.494, 123.80
181.509, 115.34
181.694, 114.99
181.709, 118.82
181.894, 121.04
181.909, 115.74
182.094, 118.30
182.109, 117.52
182.294, 122.90
182.309, 117.12
182.494, 121.36
182.509, 116.64
182.694, 118.28
182.709, 122.36
182.894, 122.80
182.909, 116.07
183.094, 117.29
183.109, 121.03
183.294, 128.15
183.309, 118.93
183.494, 117.29
183.509, 122.78
183.694, 122.58
183.709, 120.32
183.894, 116.45
183.909, 118.37
184.094, 118.75
184.109, 116.52
184.294, 114.90
184.309, 114.62
184.494, 120.64
184.509, 123.09
184.694, 123.32
184.709, 116.62
184.894, 122.93
184.909, 121.28
185.094, 115.79
185.109, 118.33
185.294, 120.92
185.309, 118.42
185.494, 124.44
185.509, 115.39
185.694, 117.33
185.709, 118.77
185.894, 120.18
185.909, 117.16
186.094, 115.91
186.109, 119.64
186.294, 120.21
186.309, 119.48
186.494, 120.38
186.509, 118.60
186.694, 117.31
186.709, 116.88
186.894, 112.89
186.909, 116.01
187.094, 113.26
187.109, 117.57
187.294, 119.51
187.309, 116.91
187.494, 117.95
187.509, 118.01
187.694, 118.26
187.709, 119.17
187.894, 97.26
187.909, 102.55
188.094, 103.13
188.109, 109.29
188.294, 134.04
188.309, 144.55
188.494, 159.53
188.509, 156.93
188.694, 144.33
188.709, 141.78
188.894, 139.81
188.909, 138.61
189.094, 156.59
189.109, 156.17
189.294, 144.50
189.309, 142.69
189.494, 127.00
189.509, 126.98
189.694, 122.05
189.709, 114.34
189.894, 136.93
189.909, 139.84
190.094, 144.83
190.109, 140.34
190.294, 147.32
190.309, 146.81
190.494, 154.42
190.509, 150.93
190.694, 160.05
190.709, 160.24
190.894, 166.07
190.909, 163.84
191.094, 154.29
191.109, 155.86
191.294, 143.88
191.309, 148.51
191.494, 152.58
191.509, 152.67
191.694, 148.74
191.709, 150.93
191.894, 155.25
191.909, 147.07
192.094, 136.34
192.109, 141.41
192.294, 149.78
192.309, 155.37
192.494, 146.58
192.509, 145.04
192.694, 148.63
192.709, 149.57
192.894, 147.54
192.909, 140.37
193.094, 145.28
193.109, 150.65
193.294, 152.65
193.309, 147.64
193.494, 152.12
193.509, 143.64
193.694, 148.30
193.709, 138.74
193.894, 142.88
193.909, 144.76
194.094, 140.35
194.109, 143.88
194.294, 142.47
194.309, 140.76
194.494, 142.44
194.509, 144.40
194.694, 144.34
194.709, 143.35
194.894, 149.37
194.909, 149.11
195.094, 147.51
195.109, 142.44
195.294, 159.40
195.309, 142.39
195.494, 147.97
195.509, 151.58
195.694, 141.56
195.709, 151.08
195.894, 148.36
195.909, 141.69
196.094, 138.92
196.109, 146.25
196.294, 145.37
196.309, 141.88
196.494, 144.42
196.509, 145.47
196.694, 139.88
196.709, 147.23
196.894, 148.81
196.909, 142.35
197.094, 141.06
197.109, 140.22
197.294, 140.46
197.309, 137.07
197.494, 145.22
197.509, 140.02
197.694, 161.38
197.709, 149.49
197.894, 147.79
197.909, 143.90
198.094, 149.29
198.109, 141.49
198.294, 148.93
198.309, 151.47
198.494, 144.35
198.509, 142.83
198.694, 147.11
198.709, 138.71
198.894, 151.39
198.909, 151.95
199.094, 152.30
199.109, 146.30
199.294, 146.38
199.309, 145.24
199.494, 149.17
199.509, 148.79
199.694, 143.57
199.709, 148.84
199.894, 143.61
199.909, 144.57
200.094, 153.82
200.109, 148.31
200.294, 139.70
200.309, 144.41
200.494, 148.42
200.509, 150.26
200.694, 163.33
200.709, 154.99
200.894, 143.62
200.909, 158.56
201.094, 169.07
201.109, 151.08
201.294, 150.44
201.309, 152.68
201.494, 145.60
201.509, 157.38
201.694, 160.52
201.709, 149.09
201.894, 148.04
201.909, 167.78
202.094, 149.19
202.109, 152.13
202.294, 144.36
202.309, 148.92
202.494, 135.36
202.509, 149.98
202.694, 146.40
202.709, 143.03
202.894, 163.49
202.909, 154.77
203.094, 145.60
203.109, 153.06
203.294, 148.99
203.309, 139.35
203.494, 155.07
203.509, 139.90
203.694, 149.34
203.709, 140.82
203.894, 132.93
203.909, 166.93
204.094, 140.54
204.109, 143.45
204.294, 146.99
204.309, 135.90
204.494, 139.35
204.509, 142.79
204.694, 135.25
204.709, 136.62
204.894, 139.93
204.909, 135.63
205.094, 149.27
205.109, 136.38
205.294, 134.56
205.309, 135.48
205.494, 139.11
205.509, 137.92
205.694, 141.38
205.709, 136.36
205.894, 136.48
205.909, 141.79
206.094, 133.14
206.109, 133.07
206.294, 147.72
206.309, 136.10
206.494, 141.82
206.509, 138.43
206.694, 139.54
206.709, 136.37
206.894, 137.36
206.909, 136.70
207.094, 135.60
207.109, 138.65
207.294, 134.16
207.309, 138.81
207.494, 137.23
207.509, 139.04
207.694, 141.11
207.709, 118.06
207.894, 112.95
207.909, 112.13
208.094, 150.68
208.109, 147.07
208.294, 156.55
208.309, 153.92
208.494, 152.93
208.509, 137.35
208.694, 165.79
208.709, 158.96
208.894, 146.56
208.909, 147.73
209.094, 150.02
209.109, 142.61
209.294, 153.83
209.309, 143.87
209.494, 133.51
209.509, 129.47
209.694, 131.07
209.709, 129.70
209.894, 140.67
209.909, 143.87
210.094, 156.35
210.109, 150.95
210.294, 159.04
210.309, 166.92
210.494, 169.09
210.509, 155.53
210.694, 150.91
210.709, 158.47
210.894, 148.84
210.909, 151.67
211.094, 153.65
211.109, 170.07
211.294, 162.18
211.309, 165.39
211.494, 157.84
211.509, 153.00
211.694, 147.21
211.709, 163.82
211.894, 154.03
211.909, 152.24
212.094, 157.61
212.109, 151.64
212.294, 156.99
212.309, 146.80
212.494, 147.08
212.509, 145.02
212.694, 149.15
212.709, 153.43
212.894, 157.71
212.909, 153.08
213.094, 148.92
213.109, 160.34
213.294, 189.91
213.309, 155.01
213.494, 152.96
213.509, 161.83
213.694, 152.72
213.709, 157.49
213.894, 154.53
213.909, 154.48
214.094, 171.01
214.109, 161.15
214.294, 161.25
214.309, 155.68
214.494, 155.56
214.509, 155.77
214.694, 153.28
214.709, 152.05
214.894, 154.00
214.909, 155.26
215.094, 166.53
215.109, 157.01
215.294, 155.04
215.309, 169.10
215.494, 149.19
215.509, 167.06
215.694, 154.18
215.709, 153.59
215.894, 158.81
215.909, 153.14
216.094, 162.47
216.109, 169.67
216.294, 149.87
216.309, 158.53
216.494, 162.63
216.509, 153.20
216.694, 145.91
216.709, 160.61
216.894, 153.97
216.909, 149.83
217.094, 163.77
217.109, 159.96
217.294, 151.43
217.309, 150.28
217.494, 157.44
217.509, 151.20
217.694, 167.99
217.709, 165.12
217.894, 168.62
217.909, 156.62
218.094, 167.78
218.109, 161.98
218.294, 158.51
218.309, 161.78
218.494, 153.32
218.509, 150.77
218.694, 149.54
218.709, 158.04
218.894, 161.48
218.909, 165.91
219.094, 159.89
219.109, 170.07
219.294, 170.75
219.309, 153.59
219.494, 162.92
219.509, 166.04
219.694, 177.86
219.709, 165.60
219.894, 165.60
219.909, 163.41
220.094, 163.76
220.109, 154.27
220.294, 150.92
220.309, 159.65
220.494, 155.21
220.509, 155.16
220.694, 169.74
220.709, 171.12
220.894, 150.07
220.909, 163.95
221.094, 185.82
221.109, 164.13
221.294, 171.07
221.309, 154.04
221.494, 159.13
221.509, 168.71
221.694, 162.37
221.709, 164.78
221.894, 150.84
221.909, 158.38
222.094, 156.24
222.109, 166.81
222.294, 163.27
222.309, 168.66
222.494, 162.22
222.509, 156.70
222.694, 167.05
222.709, 163.12
222.894, 155.09
222.909, 152.48
223.094, 151.83
223.109, 156.47
223.294, 154.86
223.309, 165.83
223.494, 174.94
223.509, 156.53
223.694, 161.33
223.709, 166.51
223.894, 162.22
223.909, 171.69
224.094, 178.54
224.109, 169.64
224.294, 160.36
224.309, 161.55
224.494, 159.95
224.509, 166.57
224.694, 175.38
224.709, 168.65
224.894, 193.45
224.909, 159.98
225.094, 161.27
225.109, 168.60
225.294, 187.24
225.309, 158.49
225.494, 173.01
225.509, 216.62
225.694, 182.35
225.709, 167.65
225.894, 176.55
225.909, 154.27
226.094, 166.21
226.109, 190.84
226.294, 156.84
226.309, 169.78
226.494, 155.57
226.509, 160.21
226.694, 155.08
226.709, 202.51
226.894, 165.89
226.909, 151.51
227.094, 168.49
227.109, 157.16
227.294, 157.39
227.309, 156.17
227.494, 166.83
227.509, 164.37
227.694, 186.62
227.709, 139.30
227.894, 124.09
227.909, 128.90
228.094, 171.57
228.109, 177.61
228.294, 190.89
228.309, 191.31
228.494, 162.29
228.509, 166.53
228.694, 184.83
228.709, 152.57
228.894, 148.88
228.909, 158.56
229.094, 149.41
229.109, 154.50
229.294, 166.63
229.309, 170.89
229.494, 160.66
229.509, 151.59
229.694, 131.06
229.709, 143.79
229.894, 134.99
229.909, 144.33
230.094, 150.08
230.109, 145.85
230.294, 145.25
230.309, 145.68
230.494, 156.82
230.509, 163.42
230.694, 156.56
230.709, 158.36
230.894, 157.30
230.909, 157.45
231.094, 162.07
231.109, 163.57
231.294, 157.98
231.309, 161.28
231.494, 148.44
231.509, 151.07
231.694, 154.09
231.709, 163.58
231.894, 160.69
231.909, 150.58
232.094, 149.03
232.109, 159.91
232.294, 162.67
232.309, 153.85
232.494, 161.19
232.509, 151.78
232.694, 162.31
232.709, 153.09
232.894, 150.99
232.909, 162.64
233.094, 165.56
233.109, 167.12
233.294, 155.45
233.309, 150.92
233.494, 155.65
233.509, 152.13
233.694, 154.77
233.709, 153.13
233.894, 156.28
233.909, 155.10
234.094, 151.67
234.109, 161.38
234.294, 162.04
234.309, 150.97
234.494, 150.36
234.509, 162.08
234.694, 150.81
234.709, 151.44
234.894, 155.79
234.909, 156.88
235.094, 165.21
235.109, 166.50
235.294, 163.98
235.309, 153.06
235.494, 156.48
235.509, 156.57
235.694, 149.72
235.709, 150.62
235.894, 150.47
235.909, 148.49
236.094, 160.80
236.109, 157.85
236.294, 161.22
236.309, 155.26
236.494, 162.51
236.509, 157.95
236.694, 154.68
236.709, 146.74
236.894, 171.63
236.909, 154.66
237.094, 191.02
237.109, 158.42
237.294, 155.75
237.309, 147.45
237.494, 154.93
237.509, 153.93
237.694, 154.25
237.709, 160.94
237.894, 153.90
237.909, 167.86
238.094, 155.31
238.109, 153.87
238.294, 165.29
238.309, 163.68
238.494, 151.37
238.509, 149.70
238.694, 159.56
238.709, 153.57
238.894, 150.93
238.909, 158.87
239.094, 151.46
239.109, 158.18
239.294, 163.51
239.309, 164.87
239.494, 164.37
239.509, 156.02
239.694, 161.11
239.709, 151.17
239.894, 158.31
239.909, 171.43
240.094, 163.93
240.109, 164.41
240.294, 165.56
240.309, 165.08
240.494, 164.40
240.509, 162.21
240.694, 164.28
240.709, 153.15
240.894, 160.96
240.909, 151.01
241.094, 175.29
241.109, 172.93
241.294, 177.32
241.309, 155.80
241.494, 173.67
241.509, 166.24
241.694, 161.01
241.709, 195.97
241.894, 153.93
241.909, 149.16
242.094, 175.83
242.109, 162.77
242.294, 161.60
242.309, 175.07
242.494, 160.77
242.509, 158.94
242.694, 155.17
242.709, 166.24
242.894, 162.70
242.909, 154.41
243.094, 185.45
243.109, 174.57
243.294, 160.98
243.309, 158.18
243.494, 190.82
243.509, 164.72
243.694, 154.78
243.709, 170.13
243.894, 173.11
243.909, 182.98
244.094, 170.50
244.109, 181.30
244.294, 169.91
244.309, 181.35
244.494, 192.87
244.509, 165.78
244.694, 164.97
244.709, 157.66
244.894, 176.73
244.909, 172.02
245.094, 158.44
245.109, 159.17
245.294, 181.40
245.309, 159.42
245.494, 158.09
245.509, 164.01
245.694, 167.01
245.709, 162.75
245.894, 177.24
245.909, 167.59
246.094, 171.60
246.109, 176.22
246.294, 179.21
246.309, 176.04
246.494, 164.94
246.509, 195.99
246.694, 169.71
246.709, 177.95
246.894, 172.77
246.909, 178.68
247.094, 178.24
247.109, 151.17
247.294, 166.11
247.309, 158.93
247.494, 163.69
247.509, 161.37
247.694, 174.16
247.709, 157.06
247.894, 147.15
247.909, 134.40
248.094, 168.38
248.109, 151.99
248.294, 158.20
248.309, 151.13
248.494, 181.84
248.509, 177.82
248.694, 157.67
248.709, 163.31
248.894, 152.68
248.909, 157.73
249.094, 139.51
249.109, 148.34
249.294, 147.29
249.309, 154.80
249.494, 140.15
249.509, 136.81
249.694, 134.42
249.709, 140.22
249.894, 138.58
249.909, 143.13
250.094, 151.66
250.109, 151.59
250.294, 144.91
250.309, 145.21
250.494, 148.77
250.509, 152.80
250.694, 157.23
250.709, 148.98
250.894, 138.34
250.909, 150.29
251.094, 155.08
251.109, 158.15
251.294, 156.49
251.309, 151.76
251.494, 169.79
251.509, 157.74
251.694, 151.64
251.709, 154.16
251.894, 172.01
251.909, 151.98
252.094, 155.89
252.109, 153.52
252.294, 155.07
252.309, 165.68
252.494, 149.48
252.509, 157.75
252.694, 153.37
252.709, 160.11
252.894, 155.85
252.909, 166.41
253.094, 152.12
253.109, 155.06
253.294, 153.44
253.309, 171.16
253.494, 159.57
253.509, 156.43
253.694, 164.71
253.709, 158.66
253.894, 152.28
253.909, 165.66
254.094, 178.97
254.109, 158.47
254.294, 159.50
254.309, 159.05
254.494, 170.00
254.509, 176.71
254.694, 155.64
254.709, 164.54
254.894, 172.79
254.909, 166.81
255.094, 164.69
255.109, 164.05
255.294, 159.16
255.309, 171.21
255.494, 162.98
255.509, 161.80
255.694, 163.64
255.709, 188.70
255.894, 160.15
255.909, 158.95
256.094, 154.29
256.109, 160.60
256.294, 169.43
256.309, 150.24
256.494, 170.60
256.509, 155.38
256.694, 153.05
256.709, 160.15
256.894, 180.85
256.909, 149.98
257.094, 187.90
257.109, 189.41
257.294, 158.58
257.309, 159.88
257.494, 155.68
257.509, 160.96
257.694, 157.85
257.709, 153.93
257.894, 162.12
257.909, 169.79
258.094, 165.61
258.109, 171.24
258.294, 154.09
258.309, 153.78
258.494, 162.02
258.509, 175.74
258.694, 158.16
258.709, 152.85
258.894, 152.04
258.909, 162.26
259.094, 176.70
259.109, 152.98
259.294, 150.56
259.309, 149.89
259.494, 164.91
259.509, 164.33
259.694, 149.55
259.709, 156.39
259.894, 167.71
259.909, 156.76
260.094, 161.75
260.109, 168.76
260.294, 159.64
260.309, 155.75
260.494, 155.10
260.509, 154.11
260.694, 166.80
260.709, 165.46
260.894, 167.09
260.909, 153.51
261.094, 156.84
261.109, 153.18
261.294, 156.46
261.309, 156.52
261.494, 185.60
261.509, 157.09
261.694, 165.62
261.709, 161.11
261.894, 153.52
261.909, 177.56
262.094, 152.36
262.109, 150.19
262.294, 190.33
262.309, 175.52
262.494, 153.35
262.509, 150.77
262.694, 158.59
262.709, 154.98
262.894, 163.71
262.909, 155.34
263.094, 186.29
263.109, 172.63
263.294, 156.65
263.309, 166.32
263.494, 162.74
263.509, 157.71
263.694, 159.14
263.709, 161.10
263.894, 163.61
263.909, 160.86
264.094, 164.12
264.109, 160.45
264.294, 155.47
264.309, 157.16
264.494, 173.94
264.509, 165.45
264.694, 158.32
264.709, 155.41
264.894, 156.06
264.909, 157.15
265.094, 159.07
265.109, 156.91
265.294, 148.47
265.309, 153.50
265.494, 152.99
265.509, 153.34
265.694, 147.55
265.709, 148.33
265.894, 156.72
265.909, 161.53
266.094, 153.48
266.109, 168.88
266.294, 153.91
266.309, 154.18
266.494, 154.13
266.509, 155.64
266.694, 152.15
266.709, 144.06
266.894, 147.00
266.909, 154.66
267.094, 156.22
267.109, 159.48
267.294, 158.64
267.309, 149.81
267.494, 149.56
267.509, 159.26
267.694, 197.04
267.709, 168.93
267.894, 120.08
267.909, 131.65
268.094, 141.30
268.109, 145.87
268.294, 143.56
268.309, 160.53
268.494, 165.35
268.509, 167.11
268.694, 143.99
268.709, 147.67
268.894, 147.55
268.909, 150.34
269.094, 157.44
269.109, 170.01
269.294, 155.81
269.309, 149.61
269.494, 140.17
269.509, 141.94
269.694, 144.68
269.709, 142.46
269.894, 150.68
269.909, 158.89
270.094, 167.14
270.109, 152.11
270.294, 156.19
270.309, 152.17
270.494, 155.34
270.509, 159.58
270.694, 160.32
270.709, 173.38
270.894, 165.33
270.909, 163.81
271.094, 167.59
271.109, 162.42
271.294, 160.93
271.309, 153.67
271.494, 159.78
271.509, 155.07
271.694, 152.97
271.709, 161.23
271.894, 151.21
271.909, 158.82
272.094, 161.68
272.109, 157.86
272.294, 165.01
272.309, 169.51
272.494, 160.40
272.509, 160.80
272.694, 158.81
272.709, 173.78
272.894, 159.29
272.909, 159.92
273.094, 151.01
273.109, 157.87
273.294, 164.58
273.309, 171.72
273.494, 161.37
273.509, 158.61
273.694, 160.89
273.709, 170.76
273.894, 164.69
273.909, 166.71
274.094, 154.74
274.109, 170.84
274.294, 169.50
274.309, 159.54
274.494, 154.88
274.509, 161.22
274.694, 158.02
274.709, 165.25
274.894, 173.12
274.909, 158.36
275.094, 175.92
275.109, 178.54
275.294, 167.27
275.309, 155.98
275.494, 158.77
275.509, 150.29
275.694, 165.08
275.709, 161.72
275.894, 166.84
275.909, 156.29
276.094, 153.04
276.109, 160.70
276.294, 156.78
276.309, 157.91
276.494, 152.66
276.509, 152.02
276.694, 161.81
276.709, 186.74
276.894, 162.01
276.909, 167.81
277.094, 148.38
277.109, 153.05
277.294, 149.19
277.309, 150.10
277.494, 153.18
277.509, 176.37
277.694, 153.81
277.709, 158.97
277.894, 158.32
277.909, 155.31
278.094, 155.31
278.109, 176.43
278.294, 154.70
278.309, 160.57
278.494, 148.97
278.509, 157.51
278.694, 158.03
278.709, 148.57
278.894, 161.29
278.909, 166.45
279.094, 157.92
279.109, 166.93
279.294, 155.84
279.309, 159.58
279.494, 154.84
279.509, 165.69
279.694, 164.91
279.709, 159.44
279.894, 152.87
279.909, 154.76
280.094, 159.05
280.109, 163.08
280.294, 163.46
280.309, 149.74
280.494, 162.74
280.509, 162.30
280.694, 161.80
280.709, 158.69
280.894, 162.86
280.909, 157.04
281.094, 155.38
281.109, 149.65
281.294, 153.57
281.309, 155.96
281.494, 155.02
281.509, 155.20
281.694, 159.03
281.709, 152.34
281.894, 154.65
281.909, 149.15
282.094, 148.05
282.109, 155.76
282.294, 156.27
282.309, 149.84
282.494, 155.84
282.509, 157.88
282.694, 154.29
282.709, 154.93
282.894, 165.81
282.909, 157.97
283.094, 151.20
283.109, 152.57
283.294, 147.88
283.309, 151.26
283.494, 154.02
283.509, 161.77
283.694, 155.62
283.709, 152.92
283.894, 157.38
283.909, 153.79
284.094, 148.70
284.109, 148.53
284.294, 151.12
284.309, 145.77
284.494, 152.95
284.509, 157.43
284.694, 151.17
284.709, 144.82
284.894, 159.64
284.909, 170.34
285.094, 153.77
285.109, 160.52
285.294, 153.32
285.309, 155.89
285.494, 154.23
285.509, 150.80
285.694, 154.71
285.709, 150.01
285.894, 148.67
285.909, 156.69
286.094, 149.25
286.109, 150.19
286.294, 155.71
286.309, 152.81
286.494, 155.08
286.509, 160.74
286.694, 145.51
286.709, 151.13
286.894, 150.94
286.909, 160.01
287.094, 155.58
287.109, 152.43
287.294, 144.99
287.309, 162.72
287.494, 144.58
287.509, 146.02
287.694, 149.33
287.709, 137.23
287.894, 136.85
287.909, 129.26
288.094, 133.28
288.109, 132.91
288.294, 141.33
288.309, 163.16
288.494, 174.24
288.509, 154.27
288.694, 166.89
288.709, 152.77
288.894, 156.76
288.909, 154.68
289.094, 158.62
289.109, 155.83
289.294, 164.12
289.309, 176.65
289.494, 164.88
289.509, 172.32
289.694, 148.80
289.709, 145.39
289.894, 164.90
289.909, 161.21
290.094, 170.32
290.109, 183.14
290.294, 180.58
290.309, 169.15
290.494, 162.41
290.509, 160.86
290.694, 177.92
290.709, 159.52
290.894, 157.41
290.909, 166.18
291.094, 171.15
291.109, 171.56
291.294, 166.06
291.309, 171.74
291.494, 157.59
291.509, 165.53
291.694, 172.90
291.709, 160.40
291.894, 162.59
291.909, 158.44
292.094, 157.51
292.109, 152.93
292.294, 164.53
292.309, 151.33
292.494, 162.77
292.509, 153.80
292.694, 159.00
292.709, 148.81
292.894, 145.52
292.909, 150.51
293.094, 157.41
293.109, 146.88
293.294, 155.40
293.309, 145.49
293.494, 151.96
293.509, 153.30
293.694, 152.56
293.709, 146.51
293.894, 149.04
293.909, 146.34
294.094, 152.55
294.109, 153.18
294.294, 159.94
294.309, 164.66
294.494, 156.73
294.509, 151.30
294.694, 155.70
294.709, 149.89
294.894, 156.47
294.909, 152.92
295.094, 155.53
295.109, 156.54
295.294, 145.61
295.309, 152.04
295.494, 160.59
295.509, 155.71
295.694, 153.09
295.709, 148.33
295.894, 155.37
295.909, 152.83
296.094, 147.37
296.109, 156.75
296.294, 165.88
296.309, 160.75
296.494, 166.62
296.509, 162.36
296.694, 156.15
296.709, 159.85
296.894, 157.41
296.909, 153.72
297.094, 153.02
297.109, 170.22
297.294, 164.51
297.309, 173.08
297.494, 148.70
297.509, 165.10
297.694, 176.84
297.709, 172.58
297.894, 170.10
297.909, 172.03
298.094, 177.82
298.109, 197.93
298.294, 148.60
298.309, 162.84
298.494, 169.48
298.509, 164.75
298.694, 155.93
298.709, 159.21
298.894, 158.37
298.909, 177.45
299.094, 160.66
299.109, 163.61
299.294, 180.29
299.309, 173.46
299.494, 164.14
299.509, 181.17
299.694, 182.21
299.709, 182.74
299.894, 160.63
299.909, 165.25
300.094, 173.13
300.109, 181.81
300.294, 158.48
300.309, 171.66
300.494, 161.04
300.509, 167.11
300.694, 153.64
300.709, 158.96
300.894, 159.39
300.909, 157.37
301.094, 149.62
301.109, 154.00
301.294, 155.93
301.309, 158.10
301.494, 164.46
301.509, 163.55
301.694, 174.14
