time (sec), voltage (V)
24.751, -0.20
24.752, -0.51
24.755, -0.91
24.755, -1.08
24.857, 0.86
24.946, 0.83
24.955, -1.03
24.956, -1.12
25.058, 0.90
25.147, 0.73
25.154, -0.74
25.154, -0.80
25.258, 0.88
25.346, 0.83
25.352, -0.44
25.354, -0.80
25.457, 0.80
25.546, 0.84
25.554, -1.01
25.556, -1.10
25.657, 0.85
25.746, 0.86
25.751, -0.19
25.752, -0.50
25.755, -0.90
25.755, -1.06
25.850, -0.58
25.853, -0.10
25.858, 0.87
25.946, 0.78
25.955, -1.03
25.956, -1.13
26.057, 0.82
26.146, 0.87
26.252, -0.39
26.253, -0.12
26.257, 0.81
26.346, 0.80
26.451, -0.46
26.453, -0.12
26.457, 0.85
26.546, 0.82
26.551, -0.19
26.552, -0.46
26.555, -0.94
26.556, -1.10
26.652, -0.40
26.653, -0.15
26.657, 0.86
26.746, 0.86
26.751, -0.20
26.753, -0.55
26.850, -0.53
26.852, -0.29
26.857, 0.83
26.946, 0.76
26.954, -0.70
26.954, -0.82
27.057, 0.85
27.146, 0.85
27.152, -0.44
27.156, -1.08
27.250, -0.51
27.252, -0.28
27.258, 0.89
27.346, 0.87
27.353, -0.54
27.356, -1.08
27.457, 0.85
27.546, 0.82
27.657, 0.82
27.746, 0.79
27.852, -0.37
27.853, -0.15
27.858, 0.87
27.946, 0.86
27.955, -1.02
27.956, -1.11
28.057, 0.83
28.146, 0.83
28.250, -0.52
28.252, -0.29
28.257, 0.82
28.346, 0.80
28.355, -1.05
28.356, -1.15
28.452, -0.32
28.452, -0.18
28.457, 0.82
28.546, 0.80
28.553, -0.42
28.554, -0.89
28.650, -0.57
28.652, -0.26
28.657, 0.86
28.746, 0.80
28.752, -0.28
28.754, -0.76
28.755, -1.00
28.755, -1.07
28.850, -0.53
28.852, -0.27
28.857, 0.85
28.946, 0.83
28.954, -0.66
28.955, -0.97
29.057, 0.86
29.146, 0.86
29.152, -0.51
29.154, -0.80
29.155, -1.02
29.155, -1.05
29.258, 0.90
29.346, 0.86
29.352, -0.51
29.353, -0.85
29.458, 0.89
29.546, 0.83
29.552, -0.35
29.553, -0.66
29.555, -1.01
29.556, -1.10
29.657, 0.86
29.746, 0.81
29.754, -0.72
29.754, -0.88
29.850, -0.54
29.851, -0.43
29.857, 0.79
29.946, 0.82
29.952, -0.49
29.954, -0.87
29.955, -1.11
29.955, -1.13
30.057, 0.82
30.146, 0.85
30.154, -0.90
30.156, -1.10
30.250, -0.60
30.252, -0.33
30.257, 0.84
30.346, 0.86
30.351, -0.20
30.354, -0.96
30.450, -0.56
30.452, -0.38
30.457, 0.79
30.546, 0.86
30.553, -0.78
30.555, -1.06
30.658, 0.88
30.746, 0.81
30.751, -0.19
30.753, -0.87
30.857, 0.79
30.946, 0.80
31.057, 0.81
31.146, 0.85
31.153, -0.56
31.154, -0.77
31.250, -0.53
31.251, -0.33
31.257, 0.82
31.346, 0.84
31.353, -0.51
31.353, -0.70
31.452, -0.26
31.452, -0.12
31.457, 0.80
31.546, 0.78
31.552, -0.41
31.555, -0.95
31.657, 0.84
31.746, 0.79
31.752, -0.46
31.755, -0.91
31.852, -0.38
31.853, -0.13
31.857, 0.81
31.946, 0.81
31.955, -0.89
31.956, -1.09
32.058, 0.87
32.146, 0.81
32.151, -0.18
32.152, -0.44
32.153, -0.79
32.155, -0.92
32.251, -0.40
32.253, -0.11
32.257, 0.85
32.346, 0.86
32.354, -0.77
32.354, -0.89
32.450, -0.61
32.452, -0.34
32.458, 0.86
32.546, 0.86
32.551, -0.21
32.553, -0.51
32.652, -0.31
32.653, -0.09
32.657, 0.86
32.746, 0.82
32.754, -0.77
32.756, -1.13
32.850, -0.57
32.852, -0.34
32.857, 0.77
32.946, 0.80
32.955, -0.94
32.955, -1.06
33.052, -0.35
33.053, -0.08
33.058, 0.87
33.146, 0.80
33.152, -0.31
33.153, -0.83
33.258, 0.87
33.346, 0.87
33.352, -0.34
33.352, -0.41
33.450, -0.51
33.452, -0.30
33.458, 0.87
33.546, 0.82
33.650, -0.53
33.651, -0.34
33.658, 0.91
33.746, 0.83
33.850, -0.59
33.852, -0.21
33.857, 0.80
33.946, 0.84
33.952, -0.55
33.954, -0.83
34.057, 0.85
34.146, 0.85
34.250, -0.59
34.252, -0.25
34.258, 0.96
34.346, 0.87
34.354, -0.77
34.356, -1.14
34.450, -0.52
34.452, -0.23
34.457, 0.83
34.546, 0.83
34.650, -0.53
34.653, -0.08
34.657, 0.79
34.746, 0.84
34.755, -0.93
34.756, -1.12
34.857, 0.80
34.946, 0.78
35.051, -0.50
35.051, -0.41
35.057, 0.78
35.146, 0.82
35.155, -1.00
35.156, -1.14
35.252, -0.28
35.252, -0.15
35.258, 0.92
35.346, 0.78
35.355, -1.00
35.355, -1.02
35.450, -0.59
35.452, -0.34
35.457, 0.83
35.546, 0.80
35.650, -0.56
35.653, -0.12
35.657, 0.83
35.746, 0.88
35.752, -0.44
35.755, -0.96
35.850, -0.54
35.852, -0.31
35.857, 0.76
35.946, 0.80
36.050, -0.61
36.052, -0.28
36.057, 0.81
36.146, 0.85
36.151, -0.19
36.153, -0.83
36.257, 0.83
36.346, 0.83
36.354, -0.74
36.355, -0.98
36.458, 0.87
36.546, 0.84
36.554, -0.70
36.554, -0.88
36.657, 0.79
36.746, 0.83
36.755, -1.01
36.755, -1.10
36.852, -0.32
36.852, -0.15
36.857, 0.82
36.946, 0.80
36.951, -0.20
36.952, -0.58
37.057, 0.82
37.146, 0.78
37.152, -0.57
37.154, -0.89
37.257, 0.81
37.346, 0.75
37.457, 0.83
37.546, 0.77
37.554, -0.90
37.556, -1.12
37.652, -0.29
37.653, -0.10
37.658, 0.92
37.746, 0.79
37.751, -0.15
37.752, -0.52
37.754, -0.79
37.755, -1.04
37.850, -0.55
37.852, -0.29
37.857, 0.74
37.946, 0.81
37.954, -0.72
37.956, -1.07
38.057, 0.79
38.146, 0.77
38.153, -0.73
38.154, -0.89
38.252, -0.29
38.253, -0.12
38.257, 0.81
38.346, 0.81
38.351, -0.20
38.354, -0.81
38.450, -0.55
38.452, -0.12
38.457, 0.85
38.546, 0.85
38.652, -0.36
38.652, -0.22
38.657, 0.81
38.746, 0.78
38.752, -0.26
38.752, -0.36
38.753, -0.64
38.755, -0.91
38.850, -0.59
38.852, -0.27
38.857, 0.74
38.946, 0.82
38.953, -0.75
38.954, -0.95
39.057, 0.81
39.146, 0.78
39.152, -0.29
39.152, -0.43
39.154, -0.71
39.155, -0.92
39.257, 0.80
39.346, 0.79
39.354, -0.86
39.355, -1.04
39.450, -0.53
39.452, -0.31
39.458, 0.89
39.546, 0.78
39.554, -0.73
39.555, -0.87
39.652, -0.30
39.653, -0.11
39.657, 0.84
39.746, 0.81
39.851, -0.57
39.851, -0.52
39.857, 0.81
39.946, 0.79
39.951, -0.18
39.954, -0.88
40.057, 0.72
40.146, 0.80
40.151, -0.19
40.154, -0.95
40.250, -0.53
40.252, -0.28
40.257, 0.82
40.346, 0.80
40.351, -0.19
40.354, -0.83
40.457, 0.83
40.546, 0.80
40.650, -0.49
40.652, -0.16
40.658, 0.87
40.746, 0.78
40.752, -0.54
40.756, -1.09
40.857, 0.78
40.946, 0.80
41.052, -0.36
41.053, -0.09
41.057, 0.86
41.146, 0.85
41.151, -0.25
41.152, -0.44
41.154, -0.83
41.154, -0.85
41.258, 0.88
41.346, 0.76
41.451, -0.50
41.451, -0.34
41.457, 0.76
41.546, 0.81
41.551, -0.16
41.555, -1.03
41.657, 0.73
41.746, 0.84
41.751, -0.20
41.753, -0.88
41.755, -1.02
41.755, -1.08
41.850, -0.55
41.852, -0.31
41.857, 0.80
41.946, 0.75
41.953, -0.73
41.953, -0.90
42.050, -0.47
42.053, -0.11
42.057, 0.71
42.146, 0.77
42.154, -0.75
42.154, -0.88
42.252, -0.34
42.253, -0.09
42.257, 0.69
42.346, 0.81
42.352, -0.49
42.355, -0.97
42.452, -0.35
42.452, -0.18
42.458, 0.87
42.546, 0.83
42.551, -0.25
42.555, -0.94
42.650, -0.51
42.652, -0.26
42.657, 0.87
42.746, 0.75
42.751, -0.17
42.754, -0.84
42.754, -0.99
42.756, -1.14
42.850, -0.54
42.852, -0.19
42.857, 0.72
42.947, 0.73
43.057, 0.72
43.146, 0.80
43.152, -0.50
43.154, -0.80
43.155, -0.93
43.155, -1.04
43.251, -0.49
43.251, -0.35
43.257, 0.79
43.346, 0.82
43.450, -0.52
43.451, -0.36
43.457, 0.73
43.546, 0.78
43.553, -0.53
43.556, -1.10
43.657, 0.78
43.746, 0.76
43.751, -0.19
43.754, -0.84
43.850, -0.54
43.853, -0.12
43.857, 0.68
43.946, 0.79
43.953, -0.77
43.953, -0.80
44.052, -0.34
44.052, -0.17
44.057, 0.80
44.146, 0.78
44.154, -0.71
44.155, -0.94
44.257, 0.81
44.346, 0.76
44.351, -0.24
44.352, -0.43
44.457, 0.84
44.546, 0.77
44.553, -0.80
44.555, -0.98
44.657, 0.75
44.746, 0.78
44.751, -0.20
44.754, -0.86
44.852, -0.30
44.853, -0.11
44.857, 0.81
44.946, 0.77
44.951, -0.21
44.952, -0.44
45.057, 0.80
45.146, 0.79
45.151, -0.20
45.152, -0.52
45.257, 0.84
45.346, 0.82
45.450, -0.52
45.453, -0.16
45.457, 0.80
45.546, 0.85
45.652, -0.25
45.652, -0.14
45.657, 0.85
45.746, 0.77
45.753, -0.72
45.755, -0.93
45.850, -0.53
45.852, -0.17
45.857, 0.83
45.947, 0.74
45.952, -0.45
45.954, -0.83
46.050, -0.58
46.053, -0.08
46.057, 0.79
46.147, 0.71
46.154, -0.72
46.155, -0.90
46.257, 0.81
46.346, 0.76
46.451, -0.41
46.453, -0.09
46.457, 0.76
46.546, 0.79
46.650, -0.52
46.652, -0.18
46.657, 0.74
46.747, 0.75
46.752, -0.46
46.754, -0.86
46.852, -0.34
46.853, -0.13
46.857, 0.79
46.947, 0.74
47.057, 0.81
47.147, 0.74
47.154, -0.82
47.155, -1.01
47.257, 0.77
47.347, 0.75
47.354, -0.97
47.354, -1.04
47.457, 0.83
47.547, 0.75
47.551, -0.22
47.553, -0.61
47.651, -0.42
47.651, -0.40
47.657, 0.76
47.747, 0.75
47.852, -0.31
47.853, -0.10
47.857, 0.76
47.947, 0.66
47.952, -0.41
47.955, -1.01
48.052, -0.31
48.053, -0.10
48.057, 0.79
48.147, 0.71
48.252, -0.34
48.253, -0.09
48.257, 0.74
48.347, 0.74
48.351, -0.22
48.352, -0.45
48.450, -0.62
48.452, -0.31
48.457, 0.80
48.547, 0.75
48.552, -0.51
48.555, -1.11
48.657, 0.75
48.747, 0.75
48.752, -0.52
48.754, -0.78
48.857, 0.77
48.946, 0.77
48.951, -0.24
48.952, -0.46
49.052, -0.33
49.053, -0.09
49.057, 0.76
49.146, 0.76
49.151, -0.21
49.152, -0.46
49.154, -0.78
49.154, -0.99
49.250, -0.52
49.253, -0.09
49.257, 0.80
49.347, 0.75
49.457, 0.79
49.546, 0.80
49.551, -0.19
49.552, -0.53
49.554, -0.75
49.555, -1.09
49.657, 0.80
49.747, 0.72
49.752, -0.45
49.753, -0.76
49.755, -1.02
49.755, -1.10
49.852, -0.26
49.853, -0.11
49.857, 0.82
49.946, 0.76
50.057, 0.75
50.147, 0.70
50.250, -0.57
50.253, -0.11
50.257, 0.79
50.346, 0.82
50.353, -0.68
50.355, -0.93
50.450, -0.57
50.453, -0.09
50.457, 0.78
50.546, 0.78
50.552, -0.28
50.555, -1.01
50.651, -0.50
50.651, -0.37
50.657, 0.79
50.747, 0.75
50.751, -0.19
50.754, -0.72
50.850, -0.59
50.852, -0.33
50.857, 0.74
50.947, 0.75
50.953, -0.71
50.955, -1.02
51.057, 0.82
51.147, 0.72
51.154, -0.76
51.154, -1.00
51.250, -0.53
51.252, -0.12
51.257, 0.81
51.346, 0.76
51.352, -0.47
51.354, -0.92
51.450, -0.53
51.453, -0.09
51.457, 0.76
51.547, 0.71
51.650, -0.52
51.652, -0.27
51.657, 0.78
51.747, 0.73
51.751, -0.18
51.753, -0.56
51.851, -0.41
51.853, -0.09
51.857, 0.78
51.947, 0.71
51.954, -0.73
51.956, -1.10
52.050, -0.50
52.052, -0.33
52.057, 0.78
52.146, 0.78
52.152, -0.34
52.152, -0.51
52.155, -1.04
52.155, -1.04
52.257, 0.74
52.347, 0.69
52.354, -0.88
52.354, -1.01
52.452, -0.38
52.453, -0.12
52.457, 0.76
52.547, 0.69
52.554, -0.83
52.556, -1.09
52.650, -0.50
52.652, -0.35
52.657, 0.79
52.747, 0.70
52.751, -0.21
52.753, -0.47
52.754, -0.82
52.754, -0.92
52.850, -0.54
52.853, -0.10
52.857, 0.80
52.946, 0.78
52.951, -0.20
52.953, -0.67
53.057, 0.76
53.147, 0.72
53.154, -0.93
53.156, -1.06
53.252, -0.38
53.253, -0.15
53.257, 0.74
53.346, 0.76
53.352, -0.42
53.356, -1.10
53.450, -0.53
53.452, -0.31
53.457, 0.72
53.547, 0.74
53.555, -1.08
53.555, -1.08
53.652, -0.38
53.652, -0.22
53.657, 0.80
53.747, 0.71
53.755, -1.01
53.756, -1.13
53.850, -0.57
53.852, -0.31
53.857, 0.79
53.947, 0.72
53.951, -0.20
53.953, -0.67
53.953, -0.74
53.956, -1.13
54.057, 0.71
54.147, 0.72
54.152, -0.28
54.154, -1.03
54.257, 0.71
54.347, 0.74
54.352, -0.29
54.354, -0.93
54.457, 0.70
54.546, 0.76
54.552, -0.47
54.554, -0.83
54.652, -0.34
54.653, -0.16
54.657, 0.80
54.746, 0.76
54.755, -0.99
54.755, -1.08
54.850, -0.54
54.852, -0.28
54.857, 0.71
54.947, 0.74
54.952, -0.32
54.956, -1.10
55.050, -0.57
55.052, -0.29
55.057, 0.80
55.147, 0.71
55.152, -0.45
55.154, -0.85
55.257, 0.75
55.347, 0.70
55.351, -0.26
55.352, -0.49
55.354, -0.80
55.355, -1.11
55.457, 0.78
55.547, 0.71
55.552, -0.46
55.556, -1.08
55.657, 0.75
55.747, 0.75
55.751, -0.19
55.752, -0.40
55.755, -0.93
55.756, -1.12
55.851, -0.46
55.853, -0.08
55.857, 0.77
55.947, 0.75
56.057, 0.72
56.147, 0.71
56.151, -0.22
56.153, -0.49
56.250, -0.60
56.252, -0.35
56.257, 0.71
56.347, 0.70
56.351, -0.20
56.353, -0.61
56.353, -0.67
56.355, -0.99
56.450, -0.50
56.451, -0.37
56.457, 0.71
56.547, 0.70
56.552, -0.28
56.552, -0.28
56.555, -1.00
56.556, -1.09
56.657, 0.78
56.747, 0.73
56.850, -0.55
56.852, -0.41
56.857, 0.73
56.946, 0.76
56.951, -0.18
56.953, -0.64
56.953, -0.78
56.955, -0.93
57.057, 0.76
57.147, 0.68
57.151, -0.15
57.152, -0.38
57.154, -0.87
57.156, -1.11
57.257, 0.69
57.347, 0.74
57.352, -0.52
57.356, -1.10
57.450, -0.58
57.453, -0.13
57.457, 0.74
57.547, 0.63
57.552, -0.25
57.552, -0.30
57.554, -0.74
57.556, -1.11
57.657, 0.72
57.747, 0.64
57.752, -0.39
57.755, -0.96
57.851, -0.39
57.851, -0.34
57.857, 0.69
57.947, 0.70
57.951, -0.23
57.953, -0.65
57.954, -0.78
57.954, -0.83
58.057, 0.71
58.147, 0.74
58.154, -0.79
58.156, -1.10
58.257, 0.70
58.347, 0.73
58.450, -0.63
58.452, -0.28
58.457, 0.73
58.547, 0.66
58.552, -0.32
58.553, -0.70
58.650, -0.53
58.653, -0.09
58.657, 0.67
58.747, 0.69
58.754, -0.75
58.754, -0.84
58.857, 0.73
58.947, 0.71
58.951, -0.17
58.956, -1.13
59.057, 0.71
59.147, 0.75
59.152, -0.53
59.153, -0.83
59.257, 0.68
59.347, 0.70
59.352, -0.53
59.355, -1.04
59.452, -0.26
59.452, -0.12
59.457, 0.72
59.547, 0.67
59.650, -0.53
59.652, -0.13
59.657, 0.69
59.747, 0.72
59.752, -0.47
59.754, -0.81
59.755, -1.05
59.755, -1.07
59.857, 0.72
59.947, 0.70
59.951, -0.19
59.955, -0.98
60.050, -0.62
60.052, -0.32
60.057, 0.67
60.147, 0.67
60.152, -0.33
60.152, -0.45
60.251, -0.44
60.251, -0.36
60.257, 0.79
60.347, 0.67
60.351, -0.19
60.354, -0.83
60.452, -0.28
60.453, -0.10
60.457, 0.72
60.547, 0.73
60.651, -0.53
60.653, -0.08
60.657, 0.75
60.747, 0.73
60.753, -0.58
60.753, -0.86
