time (sec), voltage (V)
54.752, -0.46
54.755, -1.09
54.858, 1.05
54.945, 1.10
54.955, -1.05
54.956, -1.15
55.049, -0.79
55.051, -0.65
55.058, 1.02
55.145, 1.02
55.151, -0.20
55.153, -0.74
55.155, -0.91
55.156, -1.06
55.252, -0.28
55.252, -0.16
55.259, 1.07
55.345, 1.00
55.351, -0.19
55.354, -0.83
55.355, -0.96
55.355, -1.04
55.450, -0.55
55.452, -0.29
55.458, 1.04
55.545, 1.11
55.551, -0.22
55.553, -0.78
55.555, -1.00
55.555, -1.08
55.658, 0.93
55.745, 1.11
55.754, -0.91
55.756, -1.06
55.851, -0.56
55.851, -0.53
55.858, 1.02
55.945, 1.04
55.952, -0.39
55.955, -1.04
56.051, -0.54
56.051, -0.44
56.058, 0.94
56.145, 1.06
56.152, -0.42
56.155, -1.16
56.252, -0.28
56.252, -0.14
56.258, 1.00
56.345, 1.07
56.352, -0.40
56.354, -0.67
56.355, -1.02
56.356, -1.14
56.450, -0.60
56.452, -0.21
56.458, 1.02
56.545, 1.08
56.546, 0.85
56.546, 0.84
56.658, 0.99
56.745, 1.09
56.746, 0.86
56.746, 0.84
56.751, -0.18
56.752, -0.38
56.755, -0.89
56.756, -1.12
56.850, -0.59
56.852, -0.34
56.859, 1.07
56.945, 0.98
56.954, -0.79
56.956, -1.15
57.051, -0.56
57.051, -0.36
57.058, 0.91
57.145, 1.06
57.151, -0.28
57.153, -0.48
57.155, -1.08
57.155, -1.11
57.249, -0.82
57.250, -0.56
57.258, 0.97
57.345, 1.00
57.352, -0.29
57.353, -0.72
57.459, 1.12
57.545, 0.97
57.554, -0.77
57.555, -1.10
57.659, 1.16
57.745, 1.06
57.754, -0.80
57.756, -1.20
57.851, -0.58
57.852, -0.19
57.858, 1.04
57.945, 1.10
57.951, -0.18
57.953, -0.74
58.058, 1.05
58.145, 1.01
58.151, -0.26
58.153, -0.69
58.258, 1.05
58.345, 1.06
58.351, -0.19
58.353, -0.64
58.458, 1.02
58.545, 0.97
58.551, -0.20
58.552, -0.44
58.554, -0.96
58.556, -1.18
58.659, 1.16
58.746, 0.87
58.751, -0.20
58.752, -0.42
58.754, -0.85
58.756, -1.15
58.850, -0.60
58.852, -0.30
58.858, 0.90
58.945, 1.01
58.951, -0.21
58.952, -0.34
58.953, -0.73
58.956, -1.17
59.058, 0.96
59.145, 1.09
59.258, 0.96
59.345, 1.00
59.450, -0.56
59.452, -0.29
59.459, 1.09
59.545, 0.99
59.551, -0.18
59.552, -0.39
59.553, -0.66
59.556, -1.10
59.650, -0.63
59.652, -0.26
59.658, 1.06
59.745, 1.04
59.752, -0.23
59.752, -0.34
59.754, -0.98
59.756, -1.10
59.859, 1.09
59.945, 0.96
60.059, 1.08
60.146, 0.92
60.151, -0.20
60.154, -0.99
60.250, -0.54
60.252, -0.31
60.259, 1.08
60.345, 1.02
60.452, -0.25
60.452, -0.12
60.458, 1.04
60.545, 0.96
60.553, -0.74
60.555, -1.04
60.650, -0.54
60.652, -0.25
60.658, 1.01
60.746, 0.93
60.753, -0.49
60.755, -0.93
60.858, 0.91
60.945, 0.97
60.955, -0.99
60.955, -1.07
61.058, 1.03
61.145, 0.95
61.153, -0.61
61.153, -0.62
61.154, -0.98
61.155, -1.05
61.250, -0.58
61.252, -0.33
61.258, 1.06
61.345, 1.10
61.351, -0.21
61.353, -0.47
61.353, -0.61
61.354, -1.02
61.449, -0.80
61.451, -0.46
61.458, 1.04
61.546, 0.93
61.553, -0.78
61.555, -1.06
61.649, -0.84
61.651, -0.64
61.658, 1.05
61.746, 0.92
61.752, -0.35
61.755, -1.05
61.850, -0.72
61.853, -0.14
61.858, 0.97
61.945, 0.99
61.953, -0.56
61.955, -1.07
62.058, 1.04
62.145, 1.02
62.152, -0.50
62.154, -0.98
62.258, 1.04
62.345, 1.00
62.351, -0.26
62.352, -0.46
62.459, 1.08
62.545, 0.98
62.551, -0.22
62.552, -0.51
62.651, -0.48
62.652, -0.17
62.659, 1.07
62.745, 0.96
62.751, -0.24
62.754, -0.72
62.858, 0.97
62.945, 0.97
62.952, -0.48
62.954, -0.92
63.051, -0.55
63.051, -0.46
63.058, 1.01
63.145, 0.99
63.152, -0.47
63.153, -0.82
63.249, -0.78
63.252, -0.17
63.258, 0.94
63.345, 1.00
63.353, -0.54
63.355, -1.08
63.450, -0.52
63.452, -0.30
63.458, 1.03
63.545, 1.01
63.651, -0.67
63.653, -0.11
63.658, 1.04
63.745, 1.06
63.755, -0.97
63.756, -1.07
63.858, 0.93
63.945, 1.00
64.052, -0.26
64.052, -0.17
64.058, 1.05
64.145, 1.02
64.151, -0.18
64.153, -0.46
64.250, -0.58
64.252, -0.30
64.258, 1.00
64.346, 0.94
64.450, -0.56
64.452, -0.34
64.458, 0.96
64.545, 0.98
64.553, -0.52
64.555, -1.02
64.658, 0.92
64.745, 0.95
64.752, -0.41
64.754, -0.78
64.755, -0.97
64.755, -1.05
64.852, -0.29
64.853, -0.12
64.858, 1.03
64.945, 0.97
64.952, -0.41
64.956, -1.11
65.051, -0.52
65.052, -0.30
65.058, 1.02
65.145, 1.00
65.153, -0.80
65.155, -1.02
65.252, -0.28
65.253, -0.12
65.258, 0.95
65.345, 1.00
65.351, -0.18
65.352, -0.37
65.353, -0.80
65.356, -1.10
65.452, -0.22
65.452, -0.13
65.458, 0.98
65.545, 1.03
65.552, -0.25
65.552, -0.39
65.553, -0.72
65.556, -1.10
65.658, 0.91
65.746, 0.94
65.751, -0.21
65.753, -0.78
65.755, -0.98
65.756, -1.09
65.850, -0.67
65.850, -0.60
65.858, 0.95
65.946, 0.94
65.951, -0.19
65.954, -0.74
66.049, -0.67
66.050, -0.52
66.058, 0.91
66.145, 1.04
66.151, -0.24
66.152, -0.46
66.153, -0.80
66.155, -1.07
66.258, 0.94
66.345, 1.04
66.449, -0.81
66.451, -0.64
66.452, -0.24
66.452, -0.18
66.458, 1.04
66.545, 0.97
66.552, -0.45
66.554, -0.77
66.658, 0.87
66.745, 1.08
66.752, -0.35
66.753, -0.66
66.755, -0.94
66.756, -1.12
66.849, -0.70
66.850, -0.50
66.858, 1.01
66.945, 1.04
67.049, -0.75
67.051, -0.47
67.052, -0.27
67.052, -0.16
67.058, 0.92
67.145, 1.03
67.250, -0.75
67.252, -0.12
67.258, 1.04
67.346, 0.93
67.352, -0.44
67.356, -1.11
67.451, -0.57
67.452, -0.29
67.458, 1.04
67.545, 1.01
67.552, -0.41
67.556, -1.10
67.657, 0.87
67.745, 1.01
67.751, -0.17
67.753, -0.51
67.754, -1.02
67.756, -1.10
67.851, -0.53
67.852, -0.25
67.858, 1.01
67.945, 0.96
67.952, -0.32
67.954, -0.71
68.049, -0.75
68.051, -0.57
68.058, 1.01
68.145, 0.96
68.155, -0.95
68.156, -1.11
68.258, 1.03
68.346, 0.85
68.354, -0.94
68.354, -1.02
68.449, -0.76
68.450, -0.59
68.452, -0.23
68.452, -0.16
68.458, 1.03
68.545, 0.97
68.555, -0.93
68.555, -1.07
68.649, -0.70
68.651, -0.36
68.658, 0.89
68.745, 0.99
68.751, -0.22
68.752, -0.43
68.754, -0.85
68.754, -1.05
68.851, -0.57
68.851, -0.43
68.859, 1.09
68.946, 0.92
69.051, -0.56
69.052, -0.17
69.058, 0.92
69.145, 1.00
69.151, -0.18
69.153, -0.42
69.155, -0.93
69.156, -1.09
69.249, -0.76
69.251, -0.59
69.258, 0.96
69.346, 0.84
69.355, -0.99
69.356, -1.13
69.458, 0.94
69.546, 0.92
69.554, -0.84
69.554, -1.07
69.650, -0.66
69.652, -0.18
69.658, 1.02
69.746, 0.88
69.753, -0.76
69.755, -1.09
69.850, -0.54
69.852, -0.33
69.857, 0.85
69.945, 1.01
69.954, -0.98
69.955, -0.96
70.051, -0.63
70.052, -0.17
70.058, 0.98
70.145, 0.96
70.152, -0.40
70.154, -0.73
70.251, -0.48
70.251, -0.46
70.258, 0.91
70.345, 0.97
70.354, -0.82
70.354, -1.05
70.452, -0.36
70.452, -0.19
70.458, 0.99
70.545, 0.95
70.551, -0.20
70.552, -0.43
70.555, -0.97
70.555, -1.06
70.652, -0.22
70.652, -0.15
70.658, 1.02
70.745, 0.94
70.751, -0.19
70.753, -0.62
70.755, -0.94
70.756, -1.12
70.858, 0.96
70.946, 0.94
70.951, -0.19
70.952, -0.42
70.955, -0.90
70.956, -1.11
71.058, 0.93
71.145, 0.97
71.151, -0.19
71.154, -0.92
71.251, -0.50
71.251, -0.38
71.258, 0.96
71.345, 0.97
71.352, -0.28
71.353, -0.63
71.355, -0.96
71.355, -1.07
71.451, -0.62
71.452, -0.38
71.458, 1.04
71.546, 0.94
71.551, -0.20
71.553, -0.57
71.649, -0.79
71.652, -0.26
71.657, 0.86
71.745, 0.98
71.751, -0.22
71.755, -1.06
71.852, -0.23
71.852, -0.14
71.858, 0.87
71.945, 0.98
71.951, -0.20
71.952, -0.38
71.954, -0.78
71.956, -1.10
72.050, -0.59
72.052, -0.34
72.058, 0.90
72.145, 0.98
72.250, -0.57
72.252, -0.30
72.258, 0.91
72.345, 0.99
72.354, -0.96
72.356, -1.12
72.458, 0.96
72.545, 0.99
72.554, -0.82
72.554, -1.06
72.650, -0.53
72.652, -0.30
72.658, 0.99
72.746, 0.93
72.849, -0.77
72.850, -0.60
72.858, 0.98
72.945, 0.98
73.047, -1.18
73.047, -1.17
73.050, -0.60
73.052, -0.18
73.058, 0.88
73.146, 0.93
73.152, -0.30
73.155, -1.01
73.258, 1.02
73.346, 0.82
73.449, -0.78
73.452, -0.36
73.458, 1.05
73.545, 0.97
73.553, -0.44
73.553, -0.57
73.555, -0.93
73.556, -1.08
73.649, -0.77
73.651, -0.50
73.658, 0.97
73.746, 0.89
73.850, -0.56
73.851, -0.41
73.858, 0.98
73.945, 0.99
73.951, -0.18
73.952, -0.42
73.953, -0.80
73.956, -1.07
74.051, -0.56
74.052, -0.16
74.058, 0.94
74.145, 0.98
74.154, -0.81
74.156, -1.13
74.258, 0.91
74.346, 0.78
74.352, -0.22
74.352, -0.36
74.354, -0.97
74.356, -1.13
74.458, 0.99
74.546, 0.93
74.554, -0.88
74.556, -1.09
74.652, -0.24
74.652, -0.13
74.658, 0.96
74.745, 0.96
74.753, -0.71
74.755, -1.09
74.851, -0.59
74.852, -0.19
74.858, 0.88
74.946, 0.84
74.955, -0.96
74.956, -1.13
75.058, 0.90
75.146, 0.80
75.154, -0.86
75.155, -0.99
75.258, 0.96
75.346, 0.79
75.354, -0.80
75.354, -0.90
75.458, 0.99
75.546, 0.84
75.658, 0.97
75.746, 0.80
75.751, -0.23
75.753, -0.66
75.755, -0.91
75.756, -1.12
75.858, 0.93
75.946, 0.84
75.951, -0.20
75.952, -0.40
76.050, -0.50
76.051, -0.34
76.057, 0.85
76.146, 0.85
76.154, -0.87
76.154, -0.98
76.257, 0.83
76.345, 1.05
76.352, -0.39
76.354, -0.76
76.458, 0.90
76.545, 1.06
76.545, 0.97
76.546, 0.79
76.552, -0.34
76.554, -0.89
76.658, 0.98
76.746, 0.81
76.753, -0.73
76.755, -0.97
76.858, 0.89
76.945, 1.04
76.945, 0.99
76.946, 0.84
76.952, -0.21
76.952, -0.39
76.955, -0.93
76.955, -1.06
77.057, 0.85
77.146, 0.90
77.151, -0.21
77.152, -0.38
77.154, -0.76
77.155, -1.06
77.251, -0.52
77.252, -0.17
77.257, 0.83
77.346, 0.80
77.451, -0.57
77.451, -0.46
77.457, 0.86
77.545, 0.95
77.552, -0.30
77.556, -1.12
77.658, 1.01
77.745, 1.02
77.751, -0.20
77.755, -0.88
77.851, -0.54
77.852, -0.14
77.858, 0.90
77.946, 0.92
77.951, -0.19
77.952, -0.35
77.955, -0.90
77.956, -1.10
78.051, -0.37
78.052, -0.15
78.058, 0.87
78.147, 0.73
78.151, -0.18
78.153, -0.54
78.249, -0.81
78.251, -0.66
78.258, 0.88
78.346, 0.78
78.351, -0.21
78.352, -0.46
78.450, -0.61
78.452, -0.30
78.458, 0.90
78.546, 0.94
78.551, -0.21
78.553, -0.52
78.553, -0.60
78.555, -1.07
78.650, -0.55
78.652, -0.27
78.657, 0.81
78.746, 0.78
78.753, -0.83
78.755, -0.95
78.851, -0.58
78.852, -0.17
78.858, 0.97
78.945, 0.96
78.951, -0.18
78.952, -0.37
78.955, -0.93
78.955, -1.05
79.050, -0.54
79.052, -0.17
79.058, 1.02
79.146, 0.83
79.152, -0.24
79.152, -0.37
79.250, -0.60
79.252, -0.27
79.257, 0.84
79.346, 0.89
79.355, -0.96
79.356, -1.11
79.450, -0.55
79.452, -0.28
79.458, 0.99
79.545, 1.00
79.551, -0.21
79.552, -0.39
79.649, -0.76
79.652, -0.31
79.657, 0.85
79.746, 0.86
79.858, 0.88
79.946, 0.89
79.951, -0.19
79.952, -0.39
79.954, -0.93
79.954, -0.96
80.050, -0.56
80.052, -0.34
80.058, 0.90
80.146, 0.81
80.153, -0.73
80.155, -1.07
80.250, -0.68
80.252, -0.29
80.257, 0.82
80.346, 0.89
80.353, -0.44
80.354, -0.91
80.451, -0.45
80.451, -0.44
80.458, 1.05
80.546, 0.85
80.553, -0.62
80.556, -1.11
80.657, 0.86
80.746, 0.91
80.752, -0.34
80.755, -1.05
80.850, -0.67
80.852, -0.39
80.858, 0.97
80.945, 0.98
80.951, -0.20
80.953, -0.62
81.058, 0.91
81.146, 0.93
81.154, -1.00
81.156, -1.11
81.249, -0.78
81.251, -0.55
81.258, 1.01
81.346, 0.89
81.458, 0.87
81.546, 0.79
81.551, -0.19
81.552, -0.37
81.554, -1.03
81.554, -1.06
81.657, 0.84
81.746, 0.90
81.754, -0.88
81.756, -1.10
81.857, 0.86
81.946, 0.91
81.952, -0.27
81.954, -0.75
81.954, -0.90
81.956, -1.12
82.057, 0.87
82.146, 0.83
82.151, -0.21
82.154, -1.01
82.252, -0.20
82.252, -0.20
82.257, 0.82
82.346, 0.92
82.355, -0.95
82.356, -1.10
82.449, -0.75
82.452, -0.24
82.458, 0.97
82.546, 0.81
82.650, -0.60
82.650, -0.60
82.658, 0.96
82.746, 0.90
82.755, -1.02
82.756, -1.11
82.852, -0.22
82.852, -0.20
82.858, 0.87
82.945, 0.95
82.952, -0.31
82.955, -1.03
83.057, 0.78
83.146, 0.90
83.151, -0.19
83.155, -1.05
83.258, 0.90
83.346, 0.86
83.352, -0.41
83.353, -0.65
83.355, -0.93
83.356, -1.11
83.457, 0.83
83.546, 0.91
83.554, -1.01
83.556, -1.11
83.657, 0.85
83.746, 0.88
83.857, 0.85
83.946, 0.94
83.953, -0.52
83.954, -1.05
84.049, -0.77
84.050, -0.52
84.057, 0.84
84.146, 0.87
84.152, -0.34
84.153, -0.62
84.155, -0.92
84.156, -1.11
84.258, 0.92
84.346, 0.92
84.354, -0.85
84.354, -0.95
84.458, 0.95
84.546, 0.82
84.552, -0.30
84.552, -0.44
84.555, -0.93
84.556, -1.11
84.657, 0.86
84.746, 0.83
84.751, -0.20
84.752, -0.37
84.753, -0.78
84.755, -1.07
84.858, 0.97
84.946, 0.81
84.952, -0.26
84.953, -0.60
85.058, 0.94
85.146, 0.87
85.152, -0.38
85.153, -0.64
85.250, -0.56
85.252, -0.20
85.258, 0.89
85.346, 0.90
85.354, -1.00
85.356, -1.10
85.458, 0.91
85.546, 0.83
85.553, -0.74
85.556, -1.11
85.650, -0.49
85.652, -0.27
85.658, 0.93
85.746, 0.84
85.753, -0.60
85.755, -1.05
85.858, 0.88
85.946, 0.85
85.952, -0.42
85.953, -0.67
85.955, -0.99
85.956, -1.10
86.058, 0.97
86.146, 0.91
86.153, -0.63
86.155, -1.06
86.251, -0.54
86.252, -0.20
86.258, 0.97
86.346, 0.91
86.351, -0.22
86.353, -0.79
86.450, -0.65
86.452, -0.38
86.457, 0.82
86.546, 0.91
86.553, -0.45
86.555, -0.96
86.657, 0.86
86.746, 0.78
86.753, -0.74
86.755, -0.99
86.850, -0.47
86.852, -0.20
86.858, 0.98
86.946, 0.81
86.953, -0.75
86.955, -1.00
87.058, 0.99
87.146, 0.81
87.152, -0.41
87.154, -0.97
87.154, -1.03
87.156, -1.10
87.251, -0.48
87.252, -0.28
87.258, 1.00
87.346, 0.84
87.351, -0.19
87.353, -0.63
87.451, -0.70
87.452, -0.36
87.457, 0.80
87.546, 0.80
87.649, -0.72
87.651, -0.49
87.657, 0.82
87.746, 0.91
87.752, -0.39
87.754, -0.76
87.857, 0.80
87.946, 0.81
87.952, -0.26
87.953, -0.59
87.954, -0.93
87.956, -1.11
88.050, -0.71
88.050, -0.67
88.052, -0.26
88.052, -0.22
88.057, 0.75
88.146, 0.93
88.152, -0.36
88.153, -0.65
88.252, -0.22
88.252, -0.14
88.258, 0.89
88.346, 0.82
88.353, -0.78
88.356, -1.12
88.457, 0.85
88.546, 0.82
88.553, -0.48
88.553, -0.70
88.555, -0.96
88.555, -1.01
88.650, -0.52
88.652, -0.21
88.657, 0.75
88.746, 0.79
88.751, -0.20
88.753, -0.70
88.849, -0.78
88.852, -0.31
88.857, 0.72
88.946, 0.90
88.952, -0.33
88.952, -0.35
89.051, -0.62
89.052, -0.39
89.057, 0.68
89.146, 0.88
89.152, -0.31
89.155, -1.05
89.249, -0.74
89.251, -0.50
89.257, 0.72
89.346, 0.79
89.353, -0.48
89.353, -0.60
89.355, -0.92
89.356, -1.09
89.450, -0.67
89.452, -0.15
89.457, 0.83
89.546, 0.83
89.650, -0.59
89.652, -0.29
89.657, 0.86
89.746, 0.78
89.753, -0.70
89.756, -1.11
89.849, -0.77
89.852, -0.29
89.857, 0.70
89.858, 0.90
89.858, 1.02
89.946, 0.78
89.954, -1.05
89.956, -1.11
90.058, 0.93
90.146, 0.89
90.152, -0.36
90.153, -0.67
90.155, -0.91
90.156, -1.10
90.257, 0.75
90.346, 0.92
90.352, -0.41
90.353, -0.66
90.457, 0.84
90.546, 0.85
90.552, -0.43
90.555, -0.99
90.658, 0.92
90.746, 0.80
90.752, -0.39
90.754, -0.72
90.755, -0.93
90.756, -1.11
90.849, -0.79
90.852, -0.35
90.857, 0.73
90.946, 0.78
90.953, -0.60
90.955, -0.98
91.049, -0.67
91.050, -0.56
91.052, -0.23
91.052, -0.19
91.057, 0.83
91.146, 0.83
91.151, -0.21
91.152, -0.37
91.258, 0.99
91.346, 0.88
91.351, -0.21
91.352, -0.40
91.353, -0.77
91.355, -0.94
91.449, -0.79
91.451, -0.49
91.452, -0.25
91.452, -0.18
91.457, 0.72
91.546, 0.86
91.657, 0.70
91.746, 0.92
91.852, -0.27
91.852, -0.15
91.857, 0.82
91.946, 0.89
91.954, -0.84
91.954, -1.00
92.051, -0.41
92.052, -0.16
92.057, 0.74
92.146, 0.85
92.251, -0.33
92.252, -0.13
92.257, 0.72
92.346, 0.85
92.353, -0.69
92.355, -1.05
92.451, -0.49
92.453, -0.13
92.458, 0.87
92.546, 0.76
92.553, -0.70
92.556, -1.11
92.651, -0.67
92.652, -0.34
92.656, 0.61
92.746, 0.85
92.753, -0.85
92.756, -1.08
92.849, -0.79
92.852, -0.37
92.857, 0.74
92.946, 0.85
92.951, -0.20
92.955, -1.01
93.050, -0.65
93.050, -0.61
93.057, 0.74
93.146, 0.81
93.152, -0.41
93.154, -0.90
93.257, 0.86
93.347, 0.74
93.352, -0.43
93.354, -0.70
93.354, -0.88
93.356, -1.16
93.449, -0.71
93.451, -0.43
93.457, 0.72
93.546, 0.81
93.555, -1.04
93.555, -1.07
93.658, 0.92
93.747, 0.75
93.754, -0.89
93.756, -1.08
93.856, 0.65
93.947, 0.64
93.951, -0.21
93.952, -0.42
93.954, -0.80
93.956, -1.07
94.057, 0.77
94.146, 0.77
94.151, -0.20
94.153, -0.62
94.249, -0.79
94.252, -0.25
94.257, 0.69
94.346, 0.81
94.354, -0.89
94.355, -1.04
94.457, 0.68
94.546, 0.82
94.552, -0.46
94.553, -0.79
94.658, 0.89
94.746, 0.76
94.850, -0.56
94.852, -0.25
94.856, 0.67
94.946, 0.80
94.952, -0.22
94.953, -0.73
94.955, -1.01
94.956, -1.12
95.050, -0.57
95.052, -0.26
95.056, 0.63
95.147, 0.73
95.152, -0.47
95.153, -0.69
95.250, -0.54
95.252, -0.25
95.256, 0.67
95.346, 0.79
95.353, -0.57
95.353, -0.59
95.450, -0.59
95.452, -0.31
95.457, 0.79
95.546, 0.83
95.552, -0.26
95.552, -0.42
95.553, -0.84
95.555, -0.98
95.657, 0.81
95.746, 0.81
95.754, -0.92
95.755, -1.05
95.857, 0.85
95.946, 0.77
95.952, -0.25
95.952, -0.37
95.953, -0.74
95.955, -1.04
96.057, 0.75
96.146, 0.81
96.152, -0.47
96.154, -0.70
96.250, -0.57
96.252, -0.27
96.257, 0.72
96.346, 0.89
96.351, -0.21
96.354, -0.96
96.356, -1.16
96.356, -1.19
96.457, 0.76
96.546, 0.89
96.552, -0.37
96.555, -0.95
96.650, -0.60
96.652, -0.22
96.657, 0.75
96.746, 0.76
96.752, -0.36
96.754, -0.70
96.755, -0.90
96.755, -1.05
96.857, 0.83
96.947, 0.70
96.952, -0.28
96.955, -1.05
97.051, -0.43
97.053, -0.12
97.057, 0.85
97.146, 0.76
97.152, -0.37
97.154, -0.82
97.251, -0.47
97.251, -0.31
97.257, 0.86
97.346, 0.85
97.351, -0.21
97.352, -0.38
97.449, -0.75
97.452, -0.33
97.457, 0.81
97.547, 0.74
97.553, -0.49
97.554, -0.76
97.651, -0.63
97.652, -0.31
97.657, 0.73
97.746, 0.86
97.747, 0.65
97.747, 0.65
97.752, -0.45
97.753, -0.66
97.857, 0.80
97.946, 0.80
97.951, -0.24
97.952, -0.44
98.049, -0.76
98.051, -0.54
98.057, 0.78
98.147, 0.73
98.152, -0.25
98.152, -0.47
98.155, -0.94
98.155, -1.06
98.249, -0.77
98.250, -0.51
98.256, 0.57
98.256, 0.65
98.257, 0.79
98.347, 0.72
98.353, -0.61
98.355, -0.95
98.457, 0.85
98.546, 0.80
98.551, -0.21
98.552, -0.40
98.657, 0.86
98.747, 0.73
98.752, -0.47
98.753, -0.70
98.851, -0.55
98.851, -0.49
98.857, 0.85
98.947, 0.61
98.952, -0.31
98.953, -0.64
99.057, 0.76
99.147, 0.63
99.151, -0.23
99.152, -0.42
99.249, -0.79
99.252, -0.34
99.257, 0.74
99.347, 0.73
99.351, -0.22
99.352, -0.47
99.354, -0.98
99.354, -1.06
99.457, 0.81
99.547, 0.67
99.555, -0.91
99.556, -1.10
99.657, 0.84
99.747, 0.74
99.751, -0.21
99.752, -0.46
99.754, -0.91
99.756, -1.14
99.857, 0.74
99.946, 0.85
99.951, -0.23
99.952, -0.44
100.051, -0.62
100.052, -0.34
100.057, 0.72
100.147, 0.75
100.155, -0.93
100.155, -1.06
100.257, 0.86
100.346, 0.85
100.449, -0.80
100.452, -0.16
100.457, 0.80
100.546, 0.78
100.553, -0.86
100.556, -1.14
100.650, -0.50
100.652, -0.28
100.657, 0.75
100.746, 0.76
100.857, 0.71
100.946, 0.75
100.954, -0.82
100.954, -0.91
101.057, 0.85
101.147, 0.74
101.154, -0.73
101.154, -0.85
101.257, 0.85
101.346, 0.88
101.457, 0.80
101.546, 0.76
101.554, -0.83
101.554, -0.98
101.657, 0.86
101.746, 0.78
101.752, -0.39
101.754, -0.69
101.754, -0.89
101.756, -1.16
101.850, -0.55
101.852, -0.23
101.857, 0.80
101.947, 0.68
102.057, 0.82
102.147, 0.72
102.152, -0.26
102.153, -0.71
102.155, -0.97
102.156, -1.12
102.257, 0.82
102.347, 0.74
102.457, 0.79
102.547, 0.71
102.553, -0.61
102.555, -1.06
102.657, 0.75
102.746, 0.77
102.752, -0.47
102.754, -0.71
102.850, -0.49
102.852, -0.28
102.857, 0.70
102.946, 0.77
102.953, -0.62
102.953, -0.70
103.050, -0.50
103.051, -0.29
103.057, 0.78
103.147, 0.72
103.152, -0.49
103.155, -0.95
103.249, -0.80
103.251, -0.53
103.257, 0.77
103.347, 0.74
103.352, -0.42
103.353, -0.73
103.449, -0.79
103.451, -0.53
103.457, 0.79
103.546, 0.77
103.551, -0.22
103.552, -0.50
103.553, -0.69
103.555, -0.97
103.657, 0.77
103.747, 0.70
103.857, 0.80
103.946, 0.84
103.955, -0.93
103.955, -0.94
104.050, -0.53
104.051, -0.39
104.057, 0.78
104.146, 0.78
104.152, -0.30
104.152, -0.34
104.154, -0.68
104.156, -1.08
104.257, 0.73
104.346, 0.85
104.346, 0.82
104.347, 0.64
104.457, 0.69
104.547, 0.74
104.555, -0.88
104.556, -1.10
104.657, 0.76
104.747, 0.68
104.752, -0.26
104.752, -0.50
104.753, -0.71
104.756, -1.10
104.851, -0.58
104.852, -0.37
104.857, 0.77
104.946, 0.77
104.953, -0.53
104.955, -1.02
105.057, 0.82
105.146, 0.75
105.153, -0.66
105.156, -1.10
105.257, 0.77
105.347, 0.69
105.352, -0.32
105.353, -0.82
105.457, 0.75
105.547, 0.73
105.552, -0.25
105.552, -0.36
105.554, -0.69
105.556, -1.10
105.657, 0.73
105.747, 0.73
105.753, -0.63
105.755, -0.94
105.852, -0.25
105.852, -0.14
105.857, 0.72
105.946, 0.83
105.952, -0.29
105.952, -0.42
105.955, -0.97
105.956, -1.08
106.057, 0.82
106.146, 0.78
106.152, -0.44
106.154, -0.82
106.257, 0.77
106.346, 0.77
106.457, 0.81
106.546, 0.81
106.551, -0.23
106.555, -0.94
106.650, -0.61
106.652, -0.34
106.657, 0.81
106.747, 0.73
106.852, -0.23
106.852, -0.23
106.857, 0.70
106.946, 0.86
106.953, -0.43
106.953, -0.51
107.049, -0.79
107.051, -0.58
107.057, 0.80
107.147, 0.70
107.257, 0.77
107.347, 0.62
107.353, -0.76
107.356, -1.09
107.450, -0.62
107.451, -0.50
107.457, 0.74
107.547, 0.73
107.657, 0.72
107.747, 0.64
107.857, 0.77
107.946, 0.77
107.952, -0.36
107.952, -0.43
108.057, 0.83
108.146, 0.80
108.151, -0.23
108.153, -0.53
108.155, -0.99
108.155, -1.07
108.249, -0.77
108.252, -0.34
108.257, 0.72
108.347, 0.74
108.353, -0.67
108.356, -1.09
108.449, -0.77
108.451, -0.53
108.457, 0.79
108.547, 0.64
108.555, -0.90
108.556, -1.10
108.657, 0.75
108.747, 0.71
108.753, -0.60
108.756, -1.11
108.849, -0.79
108.851, -0.51
108.857, 0.70
108.946, 0.76
109.051, -0.65
109.053, -0.11
109.057, 0.75
109.147, 0.72
109.153, -0.48
109.153, -0.60
109.250, -0.47
109.252, -0.26
109.257, 0.69
109.347, 0.70
109.352, -0.25
109.353, -0.71
109.457, 0.68
109.546, 0.80
109.652, -0.25
109.652, -0.16
109.657, 0.73
109.747, 0.73
109.751, -0.22
109.752, -0.49
109.753, -0.75
109.756, -1.11
109.857, 0.69
109.946, 0.79
110.050, -0.52
110.052, -0.30
110.056, 0.64
110.147, 0.72
110.152, -0.27
110.152, -0.46
110.154, -0.94
110.156, -1.10
110.257, 0.74
110.346, 0.76
110.351, -0.25
110.353, -0.52
110.450, -0.52
110.451, -0.42
110.457, 0.78
110.547, 0.64
110.555, -0.90
110.556, -1.09
110.657, 0.76
110.747, 0.74
110.752, -0.46
110.755, -1.10
110.850, -0.52
110.852, -0.29
110.857, 0.76
110.946, 0.86
110.952, -0.43
110.956, -1.10
111.057, 0.68
111.147, 0.66
111.153, -0.58
111.155, -1.07
111.257, 0.73
111.347, 0.68
111.352, -0.28
111.354, -0.69
111.355, -0.90
111.356, -1.11
111.449, -0.80
111.452, -0.26
111.457, 0.76
111.547, 0.71
111.657, 0.68
111.747, 0.68
111.752, -0.43
111.753, -0.74
111.850, -0.74
111.850, -0.73
111.856, 0.63
111.947, 0.68
111.953, -0.46
111.953, -0.73
112.051, -0.54
112.052, -0.25
112.057, 0.69
112.146, 0.76
