time (sec), current (uA)
154.863, 84.53
154.940, 83.50
155.063, 83.19
155.140, 88.10
155.263, 84.14
155.340, 83.62
155.463, 82.49
155.540, 88.10
155.663, 85.98
155.740, 83.13
155.863, 84.06
155.940, 83.16
156.063, 86.53
156.140, 81.54
156.263, 83.37
156.340, 83.19
156.463, 84.39
156.540, 83.60
156.663, 85.00
156.740, 84.83
156.863, 81.79
156.940, 83.87
157.063, 83.85
157.140, 85.19
157.263, 85.47
157.340, 89.56
157.463, 83.53
157.540, 79.88
157.663, 86.09
157.740, 86.21
157.863, 87.94
157.940, 85.41
158.063, 87.09
158.140, 86.60
158.263, 82.53
158.340, 89.20
158.463, 82.97
158.540, 84.83
158.663, 86.55
158.740, 86.49
158.863, 82.47
158.940, 81.78
159.063, 86.21
159.140, 86.80
159.263, 87.71
159.340, 88.47
159.463, 82.96
159.540, 88.30
159.663, 82.61
159.740, 82.70
159.863, 85.87
159.940, 88.54
160.063, 88.41
160.140, 85.67
160.263, 85.82
160.340, 87.03
160.463, 84.21
160.540, 87.57
160.663, 82.95
160.740, 86.11
160.863, 85.54
160.940, 87.79
161.063, 81.55
161.140, 80.56
161.263, 84.34
161.340, 85.79
161.463, 84.32
161.540, 81.05
161.663, 85.99
161.740, 87.17
161.863, 88.87
161.940, 89.03
162.063, 85.44
162.140, 84.24
162.263, 80.61
162.340, 84.74
162.463, 86.55
162.540, 89.20
162.663, 87.15
162.740, 87.05
162.863, 85.23
162.940, 84.50
163.063, 86.94
163.140, 86.12
163.263, 81.38
163.340, 82.57
163.463, 84.42
163.540, 83.81
163.663, 88.46
163.740, 86.62
163.863, 83.78
163.940, 85.33
164.063, 87.25
164.140, 92.65
164.263, 84.77
164.340, 83.22
164.463, 84.86
164.540, 86.39
164.663, 86.59
164.740, 87.52
164.863, 86.51
164.940, 85.44
165.063, 91.97
165.140, 89.83
165.263, 84.92
165.340, 85.82
165.463, 91.12
165.540, 83.55
165.663, 88.04
165.740, 84.80
165.863, 90.96
165.940, 84.58
166.063, 86.94
166.140, 87.99
166.263, 83.96
166.340, 85.18
166.463, 82.63
166.540, 84.98
166.663, 84.98
166.740, 82.96
166.863, 83.40
166.940, 85.97
167.063, 93.21
167.140, 82.31
167.263, 83.75
167.340, 82.84
167.463, 89.32
167.540, 84.06
167.663, 85.36
167.740, 82.54
167.863, 89.70
167.940, 90.72
168.063, 90.61
168.140, 80.78
168.263, 96.52
168.340, 87.49
168.463, 90.60
168.540, 86.15
168.663, 92.63
168.740, 86.57
168.863, 90.85
168.940, 81.80
169.063, 84.87
169.140, 87.92
169.263, 88.58
169.340, 81.78
169.463, 84.71
169.540, 85.76
169.663, 85.62
169.740, 83.26
169.863, 85.82
169.940, 88.28
170.063, 92.32
170.140, 85.58
170.263, 88.25
170.340, 85.46
170.463, 85.68
170.540, 84.62
170.663, 82.28
170.740, 86.24
170.863, 84.48
170.940, 88.04
171.063, 85.41
171.140, 82.66
171.263, 83.66
171.340, 86.97
171.463, 87.26
171.540, 87.78
171.663, 87.55
171.740, 84.90
171.863, 85.85
171.940, 90.29
172.063, 85.50
172.140, 90.48
172.263, 84.96
172.340, 89.55
172.463, 84.30
172.540, 91.49
172.663, 89.71
172.740, 82.75
172.863, 84.32
172.940, 81.99
173.063, 83.42
173.140, 83.73
173.263, 91.81
173.340, 84.78
173.463, 88.02
173.540, 85.19
173.663, 88.71
173.740, 82.99
173.863, 84.50
173.940, 89.78
174.063, 84.57
174.140, 87.42
174.263, 87.15
174.340, 86.31
174.463, 85.70
174.540, 87.81
174.663, 82.48
174.740, 83.82
174.863, 88.64
174.940, 83.68
175.063, 82.63
175.140, 85.07
175.263, 86.30
175.340, 84.81
175.463, 86.08
175.540, 83.78
175.663, 85.81
175.740, 84.01
175.863, 87.97
175.940, 86.06
176.063, 85.28
176.140, 89.52
176.263, 84.78
176.340, 84.74
176.463, 83.32
176.540, 90.06
176.663, 86.11
176.740, 86.12
176.863, 86.25
176.940, 88.93
177.063, 83.68
177.140, 81.41
177.263, 83.10
177.340, 89.68
177.463, 83.58
177.540, 84.12
177.663, 86.14
177.740, 83.79
177.863, 84.29
177.940, 81.01
178.063, 85.72
178.140, 84.60
178.263, 87.53
178.340, 86.84
178.463, 87.15
178.540, 86.13
178.663, 84.88
178.740, 83.12
178.863, 85.05
178.940, 86.80
179.063, 84.52
179.140, 88.01
179.263, 84.21
179.340, 86.33
179.463, 83.75
179.540, 79.87
179.663, 83.45
179.740, 81.41
179.863, 84.09
179.940, 82.25
180.063, 84.18
180.140, 81.60
180.263, 84.91
180.340, 83.96
180.463, 83.11
180.540, 84.17
180.663, 85.31
180.740, 80.49
180.863, 82.51
180.940, 84.05
181.063, 85.49
181.140, 83.20
181.263, 87.19
181.340, 85.65
181.463, 84.48
181.540, 89.50
181.663, 84.12
181.740, 89.10
181.863, 83.85
181.940, 86.91
182.063, 81.45
182.140, 80.50
182.263, 84.39
182.340, 83.76
182.463, 85.75
182.540, 89.71
182.663, 84.32
182.740, 88.92
182.863, 84.13
182.940, 88.54
183.063, 82.30
183.140, 86.69
183.263, 83.24
183.340, 80.10
183.463, 85.88
183.540, 85.43
183.663, 86.21
183.740, 87.24
183.863, 86.01
183.940, 87.65
184.063, 87.02
184.140, 87.36
184.263, 83.83
184.340, 83.84
184.463, 85.50
184.540, 85.03
184.663, 84.59
184.740, 89.34
184.863, 85.57
184.940, 90.02
185.063, 86.66
185.140, 85.95
185.263, 87.82
185.340, 89.20
185.463, 85.63
185.540, 82.69
185.663, 84.70
185.740, 85.39
185.863, 86.44
185.940, 89.87
186.063, 86.47
186.140, 88.32
186.263, 83.23
186.340, 81.00
186.463, 85.36
186.540, 85.59
186.663, 82.16
186.740, 83.76
186.863, 84.81
186.940, 83.28
187.063, 83.38
187.140, 81.20
187.263, 81.31
187.340, 81.58
187.463, 83.56
187.540, 83.58
187.663, 84.81
187.740, 82.74
187.863, 86.63
187.940, 87.26
188.063, 84.59
188.140, 89.54
188.263, 84.89
188.340, 82.77
188.463, 80.98
188.540, 82.63
188.663, 85.11
188.740, 86.90
188.863, 86.51
188.940, 83.66
189.063, 84.00
189.140, 84.87
189.263, 86.53
189.340, 90.03
189.463, 87.83
189.540, 88.70
189.663, 84.16
189.740, 89.75
189.863, 87.68
189.940, 86.62
190.063, 82.77
190.140, 87.96
190.263, 83.62
190.340, 84.13
190.463, 87.15
190.540, 81.20
190.663, 83.18
190.740, 85.49
190.863, 84.23
190.940, 86.67
191.063, 85.86
191.140, 85.35
191.263, 85.94
191.340, 86.67
191.463, 85.09
191.540, 87.22
191.663, 89.11
191.740, 86.95
191.863, 87.85
191.940, 81.49
192.063, 87.84
192.140, 89.91
192.263, 85.69
192.340, 81.66
192.463, 85.75
192.540, 86.71
192.663, 83.53
192.740, 83.66
192.863, 85.58
192.940, 88.94
193.063, 84.52
193.140, 89.22
193.263, 84.23
193.340, 82.83
193.463, 86.06
193.540, 83.66
193.663, 84.55
193.740, 85.57
193.863, 86.28
193.940, 82.54
194.063, 84.24
194.140, 89.89
194.263, 89.29
194.340, 85.83
194.463, 88.09
194.540, 86.99
194.663, 83.15
194.740, 89.38
194.863, 88.66
194.940, 83.35
195.063, 84.30
195.140, 84.89
195.263, 87.84
195.340, 82.73
195.463, 88.17
195.540, 85.06
195.663, 90.98
195.740, 85.26
195.863, 88.60
195.940, 82.93
196.063, 83.86
196.140, 88.28
196.263, 85.12
196.340, 86.50
196.463, 83.86
196.540, 81.42
196.663, 85.67
196.740, 86.14
196.863, 81.98
196.940, 86.26
197.063, 85.81
197.140, 84.02
197.263, 83.89
197.340, 84.55
197.463, 85.52
197.540, 87.01
197.663, 83.79
197.740, 81.32
197.863, 87.28
197.940, 85.37
198.063, 84.22
198.140, 84.12
198.263, 86.80
198.340, 83.71
198.463, 84.96
198.540, 82.13
198.663, 85.33
198.740, 83.60
198.863, 85.05
198.940, 84.84
199.063, 89.44
199.140, 81.15
199.263, 87.67
199.340, 84.05
199.463, 85.80
199.540, 85.70
199.663, 85.14
199.740, 87.97
199.863, 88.82
199.940, 89.78
200.063, 85.83
200.140, 88.23
200.263, 90.85
200.340, 83.81
200.463, 88.68
200.540, 85.37
200.663, 89.87
200.740, 87.79
200.863, 84.29
200.940, 93.90
201.063, 88.74
201.140, 87.58
201.263, 90.21
201.340, 86.96
201.463, 89.62
201.540, 92.22
201.663, 85.70
201.740, 86.20
201.863, 86.00
201.940, 92.12
202.063, 84.39
202.140, 90.12
202.263, 86.33
202.340, 91.45
202.463, 87.68
202.540, 87.39
202.663, 90.08
202.740, 86.69
202.863, 85.88
202.940, 86.96
203.063, 88.12
203.140, 91.65
203.263, 89.03
203.340, 86.53
203.463, 87.35
203.540, 90.94
203.663, 90.05
203.740, 84.57
203.863, 87.34
203.940, 88.83
204.063, 88.62
204.140, 95.86
204.263, 86.94
204.340, 94.01
204.463, 89.98
204.540, 87.07
204.663, 89.36
204.740, 93.01
204.863, 88.05
204.940, 84.27
205.063, 87.49
205.140, 96.86
205.263, 87.09
205.340, 86.79
205.463, 87.03
205.540, 90.20
205.663, 88.87
205.740, 87.60
205.863, 86.84
205.940, 87.34
206.063, 87.73
206.140, 83.89
206.263, 86.48
206.340, 82.82
206.463, 88.72
206.540, 88.59
206.663, 88.97
206.740, 98.09
206.863, 88.02
206.940, 87.98
207.063, 89.57
207.140, 92.33
207.263, 90.28
207.340, 92.79
207.463, 88.11
207.540, 91.50
207.663, 89.98
207.740, 91.06
207.863, 86.77
207.940, 88.81
208.063, 85.93
208.140, 80.06
208.263, 88.49
208.340, 84.48
208.463, 87.84
208.540, 91.01
208.663, 85.99
208.740, 88.77
208.863, 89.05
208.940, 90.25
209.063, 86.13
209.140, 89.26
209.263, 85.41
209.340, 85.70
209.463, 86.08
209.540, 91.55
209.663, 86.26
209.740, 86.43
209.863, 90.16
209.940, 86.09
210.063, 89.75
210.140, 87.13
210.263, 87.16
210.340, 85.08
210.463, 88.82
210.540, 91.60
210.663, 90.92
210.740, 90.01
210.863, 88.05
210.940, 92.59
211.063, 91.98
211.140, 91.28
211.263, 89.77
211.340, 89.05
211.463, 92.97
211.540, 87.09
211.663, 88.96
211.740, 92.14
211.863, 89.71
211.940, 87.84
212.063, 84.56
212.140, 97.01
212.263, 90.99
212.340, 90.69
212.463, 89.38
212.540, 79.96
212.663, 89.65
212.740, 86.57
212.863, 84.27
212.940, 92.36
213.063, 93.69
213.140, 90.93
213.263, 86.72
213.340, 91.01
213.463, 87.03
213.540, 85.10
213.663, 88.56
213.740, 92.16
213.863, 85.73
213.940, 88.20
214.063, 89.74
214.140, 85.88
214.263, 92.17
214.340, 85.49
214.463, 84.99
214.540, 92.88
214.663, 86.93
214.740, 91.76
214.863, 88.97
214.940, 92.88
215.063, 89.39
215.140, 89.37
215.263, 89.91
215.340, 88.90
215.463, 89.97
215.540, 89.26
215.663, 87.93
215.740, 89.80
215.863, 86.27
215.940, 92.90
216.063, 89.61
216.140, 91.52
216.263, 85.08
216.340, 93.38
216.463, 90.87
216.540, 87.37
216.663, 87.84
216.740, 94.89
216.863, 91.87
216.940, 84.35
217.063, 89.31
217.140, 86.65
217.263, 91.43
217.340, 86.97
217.463, 89.24
217.540, 94.06
217.663, 89.15
217.740, 91.98
217.863, 91.25
217.940, 85.91
218.063, 88.51
218.140, 93.30
218.263, 89.52
218.340, 87.34
218.463, 88.94
218.540, 88.52
218.663, 91.22
218.740, 86.91
218.863, 85.41
218.940, 91.26
219.063, 89.86
219.140, 89.26
219.263, 89.52
219.340, 90.14
219.463, 86.77
219.540, 88.08
219.663, 89.95
219.740, 85.27
219.863, 88.64
219.940, 89.00
220.063, 87.98
220.140, 87.19
220.263, 90.01
220.340, 91.22
220.463, 91.21
220.540, 88.74
220.663, 89.91
220.740, 94.32
220.863, 90.52
220.940, 85.87
221.063, 90.01
221.140, 89.08
221.263, 91.61
221.340, 86.97
221.463, 81.09
221.540, 88.34
221.663, 95.46
221.740, 85.42
221.863, 93.31
221.940, 90.36
222.063, 89.61
222.140, 89.78
222.263, 86.60
222.340, 92.10
222.463, 97.90
222.540, 90.77
222.663, 92.37
222.740, 88.10
222.863, 85.75
222.940, 91.86
223.063, 91.14
223.140, 91.39
223.263, 81.95
223.340, 83.93
223.463, 84.36
223.540, 88.21
223.663, 86.11
223.740, 89.83
223.863, 86.37
223.940, 89.94
224.063, 84.58
224.140, 83.42
224.263, 84.70
224.340, 85.60
224.463, 83.57
224.540, 85.30
224.663, 94.33
224.740, 86.64
224.863, 92.32
224.940, 82.40
225.063, 91.02
225.140, 81.82
225.263, 83.64
225.340, 81.32
225.463, 95.00
225.540, 81.11
225.663, 87.74
225.740, 85.00
225.863, 87.09
225.940, 80.39
226.063, 90.09
226.140, 81.55
226.263, 92.09
226.340, 87.57
226.463, 91.36
226.540, 87.99
226.663, 86.26
226.740, 88.20
226.863, 81.38
226.940, 83.17
227.063, 87.08
227.140, 82.78
227.263, 85.29
227.340, 85.95
227.463, 91.12
227.540, 85.19
227.663, 83.68
227.740, 82.87
227.863, 86.56
227.940, 85.34
228.063, 93.18
228.140, 82.95
228.263, 87.90
228.340, 88.37
228.463, 81.26
228.540, 89.60
228.663, 86.56
228.740, 90.29
228.863, 81.22
228.940, 94.45
229.063, 85.71
229.140, 83.21
229.263, 81.02
229.340, 84.40
229.463, 83.20
229.540, 89.87
229.663, 88.19
229.740, 84.45
229.863, 90.79
229.940, 87.77
230.063, 83.99
230.140, 80.28
230.263, 91.86
230.340, 90.06
230.463, 81.53
230.540, 91.59
230.663, 91.50
230.740, 83.26
230.863, 88.09
230.940, 83.38
231.063, 85.59
231.140, 88.58
231.263, 87.37
231.340, 80.42
231.463, 85.95
231.540, 91.65
231.663, 88.39
231.740, 82.57
231.863, 87.53
231.940, 89.92
232.063, 83.74
232.140, 91.05
232.263, 85.80
232.340, 84.19
232.463, 85.25
232.540, 90.54
232.663, 86.22
232.740, 82.96
232.863, 88.85
232.940, 88.93
233.063, 88.15
233.140, 82.33
233.263, 86.61
233.340, 83.63
233.463, 87.77
233.540, 92.33
233.663, 82.93
233.740, 87.59
233.863, 88.05
233.940, 92.05
234.063, 88.45
234.140, 85.09
234.263, 85.23
234.340, 80.58
234.463, 83.48
234.540, 90.13
234.663, 86.75
234.740, 83.99
234.863, 83.06
234.940, 79.11
235.063, 86.00
235.140, 84.44
235.263, 87.52
235.340, 85.13
235.463, 82.31
235.540, 85.68
235.663, 83.21
235.740, 87.02
235.863, 81.13
235.940, 88.57
236.063, 84.25
236.140, 82.39
236.263, 83.22
236.340, 85.49
236.463, 82.34
236.540, 89.24
236.663, 86.48
236.740, 81.25
236.863, 83.92
236.940, 87.06
237.063, 82.79
237.140, 83.60
237.263, 80.39
237.340, 89.68
237.463, 84.53
237.540, 83.06
237.663, 83.75
237.740, 88.83
237.863, 87.52
237.940, 90.60
238.063, 84.22
238.140, 88.59
238.263, 85.73
238.340, 85.69
238.463, 83.48
238.540, 84.35
238.663, 87.56
238.740, 86.68
238.863, 90.62
238.940, 89.37
239.063, 87.20
239.140, 86.17
239.263, 84.66
239.340, 92.11
239.463, 89.71
239.540, 84.35
239.663, 88.73
239.740, 87.58
239.863, 84.77
239.940, 87.84
240.063, 87.31
240.140, 85.67
240.263, 87.30
240.340, 93.30
240.463, 87.32
240.540, 88.44
240.663, 87.72
240.740, 95.48
240.863, 87.90
240.940, 90.56
241.063, 89.02
241.140, 93.18
241.263, 85.48
241.340, 85.07
241.463, 88.15
241.540, 86.80
241.663, 88.11
241.740, 88.59
241.863, 94.34
241.940, 84.19
242.063, 89.16
242.140, 88.28
242.263, 90.55
242.340, 89.53
242.463, 83.98
242.540, 79.69
242.663, 90.09
242.740, 85.75
242.863, 90.19
242.940, 88.40
243.063, 87.07
243.140, 89.50
243.263, 85.86
243.340, 85.73
243.463, 85.94
243.540, 81.47
243.663, 85.39
243.740, 82.92
243.863, 86.24
243.940, 93.46
244.063, 82.60
244.140, 84.06
244.263, 84.17
244.340, 87.54
244.463, 85.52
244.540, 87.85
244.663, 87.39
244.740, 87.90
244.863, 83.80
244.940, 88.91
245.063, 87.02
245.140, 86.12
245.263, 85.47
245.340, 88.04
245.463, 82.07
245.540, 86.00
245.663, 85.19
245.740, 88.83
245.863, 87.66
245.940, 87.97
246.063, 86.96
246.140, 83.24
246.263, 86.46
246.340, 89.58
246.463, 86.26
246.540, 85.84
246.663, 85.74
246.740, 87.51
246.863, 85.46
246.940, 93.46
247.063, 85.99
247.140, 87.90
247.263, 88.58
247.340, 89.90
247.463, 93.26
247.540, 93.69
247.663, 89.47
247.740, 89.93
247.863, 85.78
247.940, 86.95
248.063, 88.54
248.140, 81.57
248.263, 91.32
248.340, 89.10
248.463, 89.43
248.540, 97.33
248.663, 86.56
248.740, 85.62
248.863, 86.44
248.940, 91.15
249.063, 86.52
249.140, 93.03
249.263, 84.52
249.340, 85.59
249.463, 87.75
249.540, 84.16
249.663, 86.92
249.740, 90.51
249.863, 86.82
249.940, 85.30
250.063, 84.28
250.140, 88.07
250.263, 82.66
250.340, 83.70
250.463, 87.86
250.540, 83.99
250.663, 88.07
250.740, 85.88
250.863, 84.40
250.940, 83.95
251.063, 89.17
251.140, 83.14
251.263, 85.69
251.340, 83.89
251.463, 84.48
251.540, 90.90
251.663, 88.48
251.740, 89.68
251.863, 79.26
251.940, 88.67
252.063, 85.50
252.140, 89.11
252.263, 85.35
252.340, 86.75
252.463, 84.26
252.540, 84.59
252.663, 84.49
252.740, 84.66
252.863, 88.09
252.940, 85.66
253.063, 87.02
253.140, 79.16
253.263, 83.55
253.340, 78.99
253.463, 83.77
253.540, 89.87
253.663, 86.63
253.740, 87.51
253.863, 89.76
253.940, 83.34
254.063, 82.94
254.140, 83.58
254.263, 87.98
254.340, 85.24
254.463, 81.69
254.540, 84.91
254.663, 84.51
254.740, 83.79
254.863, 82.72
254.940, 86.37
255.063, 81.80
255.140, 90.75
255.263, 84.34
255.340, 85.24
255.463, 85.12
255.540, 81.79
255.663, 82.72
255.740, 79.13
255.863, 82.94
255.940, 85.47
256.063, 82.85
256.140, 76.69
256.263, 83.00
256.340, 88.19
256.463, 80.59
256.540, 86.06
256.663, 79.66
256.740, 88.38
256.863, 83.97
256.940, 77.68
257.063, 86.17
257.140, 87.21
257.263, 79.48
257.340, 79.64
257.463, 80.31
257.540, 79.66
257.663, 83.23
257.740, 83.91
257.863, 78.70
257.940, 83.97
258.063, 84.80
258.140, 85.58
258.263, 80.28
258.340, 81.46
258.463, 83.28
258.540, 83.99
258.663, 85.75
258.740, 83.20
258.863, 81.36
258.940, 83.66
259.063, 88.39
259.140, 84.30
259.263, 83.72
259.340, 80.71
259.463, 85.63
259.540, 86.36
259.663, 84.09
259.740, 91.68
259.863, 85.89
259.940, 91.10
260.063, 87.94
260.140, 82.46
260.263, 85.65
260.340, 87.43
260.463, 86.13
260.540, 81.75
260.663, 85.79
260.740, 85.73
260.863, 81.43
260.940, 87.74
261.063, 82.71
261.140, 86.71
261.263, 86.88
261.340, 85.77
261.463, 86.92
261.540, 91.05
261.663, 85.18
261.740, 91.72
261.863, 87.09
261.940, 87.02
262.063, 88.24
262.140, 83.81
262.263, 85.68
262.340, 88.01
262.463, 87.71
262.540, 90.61
262.663, 87.43
262.740, 88.63
262.863, 86.20
262.940, 85.96
263.063, 88.77
263.140, 84.34
263.263, 85.95
263.340, 91.50
263.463, 91.18
263.540, 85.74
263.663, 86.89
263.740, 85.69
263.863, 87.64
263.940, 89.13
264.063, 93.55
264.140, 84.29
264.263, 88.28
264.340, 86.35
264.463, 86.08
264.540, 87.14
264.663, 85.84
264.740, 91.72
264.863, 87.38
264.940, 84.67
265.063, 89.53
265.140, 83.36
265.263, 85.53
265.340, 87.44
265.463, 84.85
265.540, 87.69
265.663, 89.76
265.740, 87.54
265.863, 85.05
265.940, 82.05
266.063, 86.13
266.140, 86.45
266.263, 84.82
266.340, 81.83
266.463, 84.06
266.540, 86.98
266.663, 85.25
266.740, 83.23
266.863, 85.85
266.940, 87.58
267.063, 84.00
267.140, 91.86
267.263, 88.46
267.340, 86.90
267.463, 89.24
267.540, 86.82
267.663, 86.32
267.740, 89.34
267.863, 89.68
267.940, 80.42
268.063, 89.49
268.140, 89.93
268.263, 87.33
268.340, 85.19
268.463, 86.94
268.540, 88.35
268.663, 83.80
268.740, 81.84
268.863, 90.70
268.940, 91.84
269.063, 82.89
269.140, 84.12
269.263, 84.94
269.340, 81.95
269.463, 88.33
269.540, 90.34
269.663, 83.16
269.740, 84.38
269.863, 88.85
269.940, 86.60
270.063, 86.90
270.140, 84.67
270.263, 88.77
270.340, 85.78
270.463, 85.98
270.540, 87.24
270.663, 88.51
270.740, 91.40
270.863, 84.39
270.940, 84.89
271.063, 85.35
271.140, 84.29
271.263, 87.25
271.340, 82.98
271.463, 89.70
271.540, 87.50
271.663, 87.19
271.740, 87.94
271.863, 84.36
271.940, 88.20
272.063, 89.20
272.140, 85.51
272.263, 88.79
272.340, 88.85
272.463, 84.48
272.540, 84.43
272.663, 87.05
272.740, 81.51
272.863, 89.85
272.940, 81.84
273.063, 89.33
273.140, 88.82
273.263, 89.46
273.340, 86.44
273.463, 83.10
273.540, 86.36
273.663, 84.27
273.740, 85.23
273.863, 83.46
273.940, 87.82
274.063, 84.43
274.140, 88.93
274.263, 85.38
274.340, 81.28
274.463, 86.83
274.540, 85.26
274.663, 85.85
274.740, 84.28
274.863, 86.18
274.940, 86.48
275.063, 83.53
275.140, 85.63
275.263, 84.13
275.340, 81.69
275.463, 87.21
275.540, 87.75
275.663, 85.28
275.740, 85.81
275.863, 90.32
275.940, 85.04
276.063, 87.12
276.140, 84.61
276.263, 87.88
276.340, 87.40
276.463, 86.98
276.540, 87.33
276.663, 85.32
276.740, 87.50
276.863, 86.17
276.940, 89.15
277.063, 90.85
277.140, 86.41
277.263, 84.80
277.340, 89.23
277.463, 84.15
277.540, 86.42
277.663, 90.10
277.740, 85.32
277.863, 88.36
277.940, 90.88
278.063, 91.21
278.140, 84.07
278.263, 85.42
278.340, 86.37
278.463, 87.19
278.540, 80.94
278.663, 88.27
278.740, 84.41
278.863, 87.36
278.940, 83.34
279.063, 84.09
279.140, 90.49
279.263, 88.37
279.340, 87.69
279.463, 84.29
279.540, 88.28
279.663, 90.80
279.740, 82.10
279.863, 86.31
279.940, 84.25
280.063, 87.23
280.140, 89.96
280.263, 90.13
280.340, 89.93
280.463, 91.01
280.540, 83.08
280.663, 87.92
280.740, 94.87
280.863, 90.33
280.940, 86.02
281.063, 87.33
281.140, 86.18
281.263, 85.72
281.340, 80.38
281.463, 86.49
281.540, 93.35
281.663, 93.74
281.740, 82.86
281.863, 83.42
281.940, 85.86
282.063, 87.61
282.140, 87.09
282.263, 87.75
282.340, 83.90
282.463, 82.28
282.540, 81.44
282.663, 91.79
282.740, 88.15
282.863, 87.82
282.940, 90.52
283.063, 85.56
283.140, 89.92
283.263, 85.43
283.340, 79.21
283.463, 83.74
283.540, 82.05
283.663, 94.79
283.740, 87.00
283.863, 91.09
283.940, 87.60
284.063, 92.84
284.140, 94.81
284.263, 89.21
284.340, 92.90
284.463, 86.21
284.540, 87.37
284.663, 88.74
284.740, 90.90
284.863, 85.24
284.940, 95.58
285.063, 81.32
285.140, 88.53
285.263, 82.44
285.340, 81.22
285.463, 83.44
285.540, 96.22
285.663, 82.11
285.740, 80.96
285.863, 89.73
285.940, 97.87
286.063, 88.54
286.140, 85.84
286.263, 91.77
286.340, 91.47
286.463, 88.42
286.540, 94.96
286.663, 84.83
286.740, 86.83
286.863, 87.80
286.940, 84.68
287.063, 90.70
287.140, 91.45
287.263, 89.91
287.340, 91.22
287.463, 87.63
287.540, 90.26
287.663, 89.19
287.740, 94.75
287.863, 89.11
287.940, 88.26
288.063, 89.27
288.140, 76.90
288.263, 85.08
288.340, 87.63
288.463, 83.31
288.540, 84.64
288.663, 88.28
288.740, 80.61
288.863, 79.91
288.940, 97.18
289.063, 87.84
289.140, 86.80
289.263, 87.99
289.340, 89.16
289.463, 87.90
289.540, 92.96
289.663, 89.13
289.740, 91.13
289.863, 88.49
289.940, 86.41
290.063, 82.24
290.140, 98.38
290.263, 82.64
290.340, 91.65
290.463, 90.49
290.540, 93.42
290.663, 86.34
290.740, 85.38
290.863, 84.71
290.940, 88.81
291.063, 90.28
291.140, 85.74
291.263, 86.34
291.340, 85.62
291.463, 85.66
291.540, 90.04
291.663, 84.72
291.740, 85.60
291.863, 86.51
291.940, 88.03
292.063, 86.89
292.140, 86.64
292.263, 86.61
292.340, 92.83
292.463, 91.36
292.540, 88.29
292.663, 90.64
292.740, 86.83
292.863, 92.30
292.940, 82.62
293.063, 89.59
293.140, 88.78
293.263, 89.02
293.340, 86.86
293.463, 92.58
293.540, 86.02
293.663, 89.23
293.740, 87.57
293.863, 83.97
293.940, 88.95
294.063, 92.17
294.140, 81.78
294.263, 83.62
294.340, 87.74
294.463, 83.53
294.540, 92.59
294.663, 86.43
294.740, 86.43
294.863, 84.79
294.940, 88.09
295.063, 89.75
295.140, 77.44
295.263, 81.75
295.340, 82.15
295.463, 81.29
295.540, 87.31
295.663, 90.71
295.740, 87.79
295.863, 86.33
295.940, 87.99
296.063, 84.80
296.140, 88.65
296.263, 90.02
296.340, 85.36
