time (sec), current (uA)
155.340, 59.75
155.463, 53.98
155.540, 50.56
155.663, 55.78
155.740, 52.18
155.863, 55.75
155.940, 54.27
156.063, 53.29
156.140, 53.63
156.263, 52.90
156.340, 54.09
156.463, 52.92
156.540, 52.16
156.663, 53.36
156.740, 58.48
156.863, 53.80
156.940, 55.89
157.063, 52.16
157.140, 57.18
157.263, 51.95
157.340, 58.89
157.463, 55.06
157.540, 53.97
157.663, 53.06
157.740, 49.90
157.863, 52.98
157.940, 49.26
158.063, 53.23
158.140, 53.33
158.263, 53.29
158.340, 55.34
158.463, 52.34
158.540, 52.48
158.663, 56.98
158.740, 56.19
158.863, 53.83
158.940, 53.93
159.063, 52.99
159.140, 50.45
159.263, 50.52
159.340, 53.92
159.463, 52.49
159.540, 53.33
159.663, 55.57
159.740, 54.34
159.863, 52.74
159.940, 55.21
160.063, 55.14
160.140, 53.24
160.263, 51.41
160.340, 54.52
160.463, 53.55
160.540, 57.55
160.663, 57.74
160.740, 53.63
160.863, 55.93
160.940, 51.00
161.063, 54.96
161.140, 51.29
161.263, 54.29
161.340, 53.13
161.463, 55.94
161.540, 55.23
161.663, 50.60
161.740, 57.52
161.863, 57.42
161.940, 54.39
162.063, 56.57
162.140, 52.02
162.263, 54.27
162.340, 55.87
162.463, 52.63
162.540, 51.78
162.663, 51.53
162.740, 58.79
162.863, 54.22
162.940, 53.78
163.063, 55.76
163.140, 54.15
163.263, 58.06
163.340, 51.41
163.463, 52.33
163.540, 57.31
163.663, 56.81
163.740, 53.47
163.863, 56.48
163.940, 56.88
164.063, 55.48
164.140, 51.70
164.263, 56.24
164.340, 57.93
164.463, 54.95
164.540, 59.79
164.663, 52.52
164.740, 58.46
164.863, 51.52
164.940, 54.02
165.063, 56.31
165.140, 51.67
165.263, 57.20
165.340, 53.01
165.463, 52.82
165.540, 58.68
165.663, 55.48
165.740, 56.58
165.863, 54.71
165.940, 50.48
166.063, 54.09
166.140, 58.33
166.263, 54.93
166.340, 52.64
166.463, 55.10
166.540, 56.07
166.663, 53.13
166.740, 57.61
166.863, 55.10
166.940, 54.93
167.063, 54.24
167.140, 55.17
167.263, 55.42
167.340, 55.32
167.463, 60.41
167.540, 54.16
167.663, 54.70
167.740, 60.92
167.863, 54.57
167.940, 51.36
168.063, 54.80
168.140, 59.96
168.263, 57.99
168.340, 53.28
168.463, 54.62
168.540, 54.61
168.663, 60.20
168.740, 55.37
168.863, 57.05
168.940, 60.48
169.063, 51.93
169.140, 49.26
169.263, 59.77
169.340, 57.49
169.463, 55.26
169.540, 52.69
169.663, 59.54
169.740, 53.12
169.863, 60.22
169.940, 52.58
170.063, 52.94
170.140, 54.62
170.263, 53.10
170.340, 53.47
170.463, 57.56
170.540, 60.30
170.663, 54.54
170.740, 53.71
170.863, 55.34
170.940, 61.06
171.063, 54.76
171.140, 51.44
171.263, 52.78
171.340, 54.74
171.463, 56.53
171.540, 56.79
171.663, 62.16
171.740, 59.68
171.863, 56.03
171.940, 56.05
172.063, 56.74
172.140, 56.64
172.263, 63.98
172.340, 54.02
172.463, 54.63
172.540, 54.33
172.663, 55.91
172.740, 58.44
172.863, 56.28
172.940, 53.30
173.063, 55.47
173.140, 56.06
173.263, 57.89
173.340, 52.87
173.463, 59.39
173.540, 54.43
173.663, 56.68
173.740, 54.97
173.863, 56.51
173.940, 58.03
174.063, 57.84
174.140, 56.82
174.263, 56.64
174.340, 59.17
174.463, 55.07
174.540, 58.77
174.663, 58.27
174.740, 53.78
174.863, 52.86
174.940, 58.11
175.063, 55.68
175.140, 53.35
175.263, 53.28
175.340, 57.54
175.463, 54.18
175.540, 55.34
175.663, 56.61
175.740, 56.67
175.863, 59.15
175.940, 54.62
176.063, 54.34
176.140, 57.43
176.263, 55.16
176.340, 58.18
176.463, 55.64
176.540, 61.95
176.663, 53.84
176.740, 57.25
176.863, 57.14
176.940, 55.69
177.063, 57.51
177.140, 57.02
177.263, 52.68
177.340, 58.13
177.463, 54.89
177.540, 56.20
177.663, 56.21
177.740, 58.57
177.863, 58.76
177.940, 56.90
178.063, 54.55
178.140, 56.45
178.263, 52.76
178.340, 54.27
178.463, 53.84
178.540, 54.81
178.663, 55.63
178.740, 53.04
178.863, 51.27
178.940, 58.84
179.063, 58.31
179.140, 56.52
179.263, 57.82
179.340, 59.02
179.463, 53.75
179.540, 57.39
179.663, 55.98
179.740, 58.86
179.863, 55.84
179.940, 54.14
180.063, 58.94
180.140, 57.28
180.263, 56.95
180.340, 58.33
180.463, 58.79
180.540, 58.59
180.663, 56.37
180.740, 58.68
180.863, 56.26
180.940, 53.57
181.063, 59.19
181.140, 55.79
181.263, 56.64
181.340, 55.84
181.463, 57.27
181.540, 56.63
181.663, 57.15
181.740, 55.65
181.863, 55.26
181.940, 54.66
182.063, 56.00
182.140, 58.15
182.263, 60.89
182.340, 61.15
182.463, 57.32
182.540, 55.92
182.663, 58.50
182.740, 60.41
182.863, 57.50
182.940, 61.52
183.063, 58.83
183.140, 48.80
183.263, 57.47
183.340, 55.78
183.463, 59.29
183.540, 59.27
183.663, 56.66
183.740, 59.37
183.863, 58.65
183.940, 51.05
184.063, 60.18
184.140, 55.32
184.263, 57.70
184.340, 57.23
184.463, 58.02
184.540, 62.69
184.663, 55.53
184.740, 63.42
184.863, 55.75
184.940, 60.56
185.063, 58.73
185.140, 53.14
185.263, 57.83
185.340, 61.66
185.463, 59.70
185.540, 56.70
185.663, 58.08
185.740, 55.97
185.863, 54.12
185.940, 61.00
186.063, 55.56
186.140, 64.38
186.263, 57.28
186.340, 60.97
186.463, 56.73
186.540, 58.95
186.663, 55.56
186.740, 54.34
186.863, 56.92
186.940, 59.07
187.063, 58.76
187.140, 58.24
187.263, 59.25
187.340, 65.11
187.463, 57.18
187.540, 52.75
187.663, 58.27
187.740, 60.18
187.863, 57.45
187.940, 56.33
188.063, 57.53
188.140, 59.12
188.263, 60.00
188.340, 52.64
188.463, 56.60
188.540, 59.15
188.663, 59.09
188.740, 52.39
188.863, 59.09
188.940, 61.19
189.063, 59.89
189.140, 57.02
189.263, 59.50
189.340, 58.52
189.463, 59.21
189.540, 53.20
189.663, 53.90
189.740, 59.87
189.863, 58.13
189.940, 60.17
190.063, 60.89
190.140, 56.63
190.263, 60.58
190.340, 53.99
190.463, 57.68
190.540, 61.51
190.663, 60.33
190.740, 54.54
190.863, 58.67
190.940, 62.75
191.063, 56.07
191.140, 60.89
191.263, 57.84
191.340, 55.95
191.463, 59.77
191.540, 58.63
191.663, 59.26
191.740, 51.25
191.863, 58.96
191.940, 56.16
192.063, 57.75
192.140, 55.51
192.263, 59.66
192.340, 62.11
192.463, 54.95
192.540, 59.42
192.663, 59.58
192.740, 63.13
192.863, 55.34
192.940, 53.68
193.063, 60.79
193.140, 57.59
193.263, 61.83
193.340, 60.45
193.463, 60.90
193.540, 62.95
193.663, 56.97
193.740, 63.07
193.863, 60.50
193.940, 60.04
194.063, 54.21
194.140, 61.39
194.263, 61.70
194.340, 60.06
194.463, 62.28
194.540, 61.35
194.663, 56.79
194.740, 55.92
194.863, 60.63
194.940, 59.08
195.063, 60.49
195.140, 54.05
195.263, 58.21
195.340, 56.94
195.463, 60.43
195.540, 59.10
195.663, 55.77
195.740, 58.69
195.863, 58.48
195.940, 54.58
196.063, 56.61
196.140, 58.45
196.263, 57.50
196.340, 62.57
196.463, 58.49
196.540, 59.67
196.663, 57.36
196.740, 56.72
196.863, 58.32
196.940, 60.25
197.063, 60.48
197.140, 63.04
197.263, 54.52
197.340, 56.21
197.463, 56.64
197.540, 61.42
197.663, 58.13
197.740, 61.11
197.863, 59.97
197.940, 57.71
198.063, 59.62
198.140, 63.92
198.263, 57.38
198.340, 62.61
198.463, 56.57
198.540, 58.04
198.663, 56.80
198.740, 63.86
198.863, 62.27
198.940, 59.62
199.063, 60.55
199.140, 62.93
199.263, 59.68
199.340, 61.74
199.463, 55.18
199.540, 58.31
199.663, 61.14
199.740, 55.18
199.863, 58.62
199.940, 54.37
200.063, 59.52
200.140, 59.56
200.263, 61.15
200.340, 54.99
200.463, 58.10
200.540, 58.63
200.663, 59.64
200.740, 55.65
200.863, 64.51
200.940, 55.23
201.063, 60.44
201.140, 58.19
201.263, 61.00
201.340, 57.83
201.463, 58.26
201.540, 65.08
201.663, 59.03
201.740, 60.14
201.863, 60.81
201.940, 58.52
202.063, 60.17
202.140, 64.02
202.263, 60.72
202.340, 57.29
202.463, 61.36
202.540, 60.14
202.663, 58.54
202.740, 57.33
202.863, 58.32
202.940, 61.87
203.063, 61.56
203.140, 62.99
203.263, 60.61
203.340, 59.33
203.463, 63.02
203.540, 53.91
203.663, 60.67
203.740, 61.34
203.863, 59.15
203.940, 65.45
204.063, 60.48
204.140, 60.50
204.263, 61.28
204.340, 57.33
204.463, 62.63
204.540, 61.83
204.663, 60.66
204.740, 56.56
204.863, 62.05
204.940, 64.10
205.063, 61.00
205.140, 56.72
205.263, 57.78
205.340, 56.51
205.463, 62.71
205.540, 53.75
205.663, 57.42
205.740, 57.29
205.863, 64.98
205.940, 56.66
206.063, 64.73
206.140, 52.92
206.263, 59.76
206.340, 59.00
206.463, 58.64
206.540, 57.72
206.663, 62.58
206.740, 59.83
206.863, 62.59
206.940, 60.45
207.063, 63.17
207.140, 62.92
207.263, 61.76
207.340, 64.21
207.463, 56.58
207.540, 55.70
207.663, 55.50
207.740, 60.06
207.863, 62.27
207.940, 60.84
208.063, 56.94
208.140, 62.18
208.263, 61.31
208.340, 59.25
208.463, 63.15
208.540, 58.05
208.663, 58.46
208.740, 58.39
208.863, 61.26
208.940, 55.96
209.063, 56.02
209.140, 55.03
209.263, 58.02
209.340, 60.35
209.463, 62.35
209.540, 61.87
209.663, 58.28
209.740, 56.31
209.863, 59.47
209.940, 65.51
210.063, 62.29
210.140, 57.44
210.263, 58.60
210.340, 59.41
210.463, 60.79
210.540, 57.28
210.663, 58.77
210.740, 57.85
210.863, 60.93
210.940, 59.90
211.063, 57.54
211.140, 58.60
211.263, 61.55
211.340, 57.15
211.463, 61.47
211.540, 62.71
211.663, 63.67
211.740, 55.73
211.863, 61.24
211.940, 66.80
212.063, 60.60
212.140, 64.09
212.263, 59.64
212.340, 65.23
212.463, 59.97
212.540, 54.96
212.663, 64.05
212.740, 61.52
212.863, 57.92
212.940, 66.45
213.063, 59.66
213.140, 59.92
213.263, 58.84
213.340, 59.16
213.463, 59.07
213.540, 61.89
213.663, 57.46
213.740, 60.26
213.863, 61.64
213.940, 61.73
214.063, 60.83
214.140, 57.13
214.263, 60.45
214.340, 60.12
214.463, 58.20
214.540, 59.00
214.663, 60.85
214.740, 66.70
214.863, 58.29
214.940, 63.40
215.063, 58.91
215.140, 58.28
215.263, 60.46
215.340, 59.64
215.463, 59.58
215.540, 56.50
215.663, 57.62
215.740, 59.14
215.863, 57.08
215.940, 60.44
216.063, 61.63
216.140, 58.41
216.263, 56.99
216.340, 62.51
216.463, 55.63
216.540, 61.79
216.663, 58.10
216.740, 68.36
216.863, 67.63
216.940, 62.98
217.063, 63.53
217.140, 57.50
217.263, 62.08
217.340, 58.21
217.463, 57.58
217.540, 63.36
217.663, 58.20
217.740, 67.82
217.863, 63.40
217.940, 57.21
218.063, 59.90
218.140, 59.11
218.263, 62.39
218.340, 58.30
218.463, 63.21
218.540, 66.36
218.663, 58.83
218.740, 66.73
218.863, 62.24
218.940, 59.81
219.063, 63.39
219.140, 58.14
219.263, 58.34
219.340, 55.55
219.463, 61.75
219.540, 59.70
219.663, 59.69
219.740, 66.47
219.863, 65.76
219.940, 63.19
220.063, 57.46
220.140, 61.82
220.263, 60.77
220.340, 55.26
220.463, 60.68
220.540, 59.45
220.663, 58.57
220.740, 67.17
220.863, 61.76
220.940, 62.96
221.063, 56.70
221.140, 57.00
221.263, 56.87
221.340, 59.84
221.463, 59.67
221.540, 62.29
221.663, 57.55
221.740, 61.63
221.863, 60.59
221.940, 62.29
222.063, 62.33
222.140, 66.10
222.263, 57.03
222.340, 55.71
222.463, 65.15
222.540, 63.98
222.663, 64.19
222.740, 66.42
222.863, 58.79
222.940, 60.70
223.063, 60.23
223.140, 60.60
223.263, 59.62
223.340, 58.95
223.463, 60.12
223.540, 56.92
223.663, 63.55
223.740, 61.55
223.863, 56.55
223.940, 62.65
224.063, 63.03
224.140, 54.21
224.263, 59.72
224.340, 60.77
224.463, 56.41
224.540, 66.03
224.663, 58.10
224.740, 67.30
224.863, 59.29
224.940, 65.14
225.063, 64.96
225.140, 61.63
225.263, 57.41
225.340, 66.32
225.463, 65.01
225.540, 56.81
225.663, 57.78
225.740, 62.72
225.863, 59.93
225.940, 59.04
226.063, 62.46
226.140, 60.91
226.263, 61.46
226.340, 56.80
226.463, 66.76
226.540, 62.07
226.663, 57.37
226.740, 60.90
226.863, 60.40
226.940, 64.38
227.063, 58.68
227.140, 58.98
227.263, 60.71
227.340, 61.37
227.463, 56.91
227.540, 57.77
227.663, 63.57
227.740, 59.50
227.863, 56.31
227.940, 54.46
228.063, 62.53
228.140, 58.13
228.263, 60.30
228.340, 63.98
228.463, 62.77
228.540, 60.99
228.663, 63.74
228.740, 63.46
228.863, 63.74
228.940, 63.65
229.063, 61.21
229.140, 65.39
229.263, 61.63
229.340, 62.13
229.463, 58.62
229.540, 66.87
229.663, 62.09
229.740, 63.55
229.863, 60.34
229.940, 63.63
230.063, 60.24
230.140, 59.72
230.263, 60.34
230.340, 70.89
230.463, 62.57
230.540, 57.76
230.663, 59.51
230.740, 60.55
230.863, 60.51
230.940, 66.58
231.063, 59.01
231.140, 71.01
231.263, 56.15
231.340, 60.34
231.463, 56.57
231.540, 62.46
231.663, 59.79
231.740, 57.88
231.863, 62.40
231.940, 62.53
232.063, 57.20
232.140, 60.94
232.263, 61.67
232.340, 61.97
232.463, 65.06
232.540, 55.56
232.663, 63.54
232.740, 59.22
232.863, 62.29
232.940, 60.21
233.063, 64.05
233.140, 62.92
233.263, 65.10
233.340, 62.65
233.463, 65.09
233.540, 58.69
233.663, 64.04
233.740, 62.07
233.863, 62.96
233.940, 59.60
234.063, 62.49
234.140, 58.93
234.263, 58.60
234.340, 64.20
234.463, 60.86
234.540, 68.21
234.663, 58.78
234.740, 67.06
234.863, 61.73
234.940, 61.40
235.063, 58.70
235.140, 63.78
235.263, 59.01
235.340, 59.34
235.463, 59.93
235.540, 63.18
235.663, 63.32
235.740, 67.25
235.863, 65.31
235.940, 62.59
236.063, 63.27
236.140, 59.79
236.263, 58.31
236.340, 58.94
236.463, 62.96
236.540, 68.63
236.663, 61.35
236.740, 57.49
236.863, 61.79
236.940, 60.03
237.063, 63.88
237.140, 54.42
237.263, 62.38
237.340, 59.67
237.463, 60.56
237.540, 57.81
237.663, 62.24
237.740, 63.20
237.863, 59.34
237.940, 64.92
238.063, 67.37
238.140, 58.32
238.263, 61.16
238.340, 65.15
238.463, 59.95
238.540, 61.69
238.663, 64.69
238.740, 57.88
238.863, 58.11
238.940, 60.44
239.063, 66.32
239.140, 62.10
239.263, 59.80
239.340, 63.61
239.463, 65.59
239.540, 60.25
239.663, 61.19
239.740, 65.27
239.863, 58.48
239.940, 60.18
240.063, 55.30
240.140, 63.22
240.263, 63.80
240.340, 67.95
240.463, 63.75
240.540, 54.39
240.663, 62.18
240.740, 61.12
240.863, 61.63
240.940, 56.36
241.063, 62.27
241.140, 58.33
241.263, 55.35
241.340, 58.66
241.463, 58.07
241.540, 59.49
241.663, 60.80
241.740, 66.05
241.863, 58.88
241.940, 65.62
242.063, 64.05
242.140, 54.36
242.263, 56.90
242.340, 63.21
242.463, 57.13
242.540, 57.97
242.663, 62.02
242.740, 66.25
242.863, 61.04
242.940, 56.25
243.063, 60.37
243.140, 65.32
243.263, 61.27
243.340, 58.12
243.463, 58.50
243.540, 63.36
243.663, 60.20
243.740, 63.62
243.863, 62.64
243.940, 62.22
244.063, 66.99
244.140, 63.95
244.263, 60.87
244.340, 57.44
244.463, 60.44
244.540, 59.27
244.663, 60.06
244.740, 58.07
244.863, 59.01
244.940, 63.08
245.063, 65.90
245.140, 58.85
245.263, 60.13
245.340, 66.43
245.463, 63.87
245.540, 65.28
245.663, 60.60
245.740, 64.52
245.863, 63.44
245.940, 65.47
246.063, 62.04
246.140, 62.23
246.263, 58.84
246.340, 60.86
246.463, 61.12
246.540, 62.97
246.663, 65.97
246.740, 62.02
246.863, 61.44
246.940, 59.91
247.063, 62.98
247.140, 58.44
247.263, 59.98
247.340, 62.56
247.463, 65.85
247.540, 59.56
247.663, 64.57
247.740, 59.88
247.863, 62.85
247.940, 59.95
248.063, 64.26
248.140, 58.60
248.263, 64.36
248.340, 61.06
248.463, 62.05
248.540, 61.71
248.663, 63.04
248.740, 69.33
248.863, 57.34
248.940, 72.90
249.063, 63.61
249.140, 58.17
249.263, 62.06
249.340, 60.92
249.463, 59.57
249.540, 64.36
249.663, 64.95
249.740, 60.80
249.863, 58.23
249.940, 61.66
250.063, 62.35
250.140, 59.71
250.263, 68.09
250.340, 61.02
250.463, 62.74
250.540, 59.32
250.663, 61.35
250.740, 65.84
250.863, 60.59
250.940, 60.44
251.063, 66.39
251.140, 63.53
251.263, 61.44
251.340, 57.13
251.463, 65.37
251.540, 66.42
251.663, 65.32
251.740, 66.94
251.863, 68.36
251.940, 63.68
252.063, 65.98
252.140, 67.58
252.263, 61.09
252.340, 61.98
252.463, 62.24
252.540, 64.92
252.663, 65.06
252.740, 59.65
252.863, 68.59
252.940, 63.90
253.063, 70.39
253.140, 63.97
253.263, 63.17
253.340, 56.67
253.463, 62.23
253.540, 61.19
253.663, 66.57
253.740, 61.14
253.863, 57.35
253.940, 58.48
254.063, 64.83
254.140, 58.33
254.263, 61.06
254.340, 57.39
254.463, 57.02
254.540, 60.03
254.663, 57.49
254.740, 58.76
254.863, 60.20
254.940, 62.56
255.063, 65.99
255.140, 55.92
255.263, 58.18
255.340, 61.77
255.463, 61.92
255.540, 58.77
255.663, 59.08
255.740, 63.27
255.863, 63.93
255.940, 61.13
256.063, 59.31
256.140, 64.75
256.263, 65.13
256.340, 58.49
256.463, 64.87
256.540, 55.64
256.663, 64.01
256.740, 60.50
256.863, 63.36
256.940, 67.23
257.063, 66.01
257.140, 65.55
257.263, 64.83
257.340, 64.78
257.463, 66.00
257.540, 60.14
257.663, 61.99
257.740, 66.13
257.863, 64.19
257.940, 64.02
258.063, 60.53
258.140, 62.43
258.263, 61.93
258.340, 62.33
258.463, 62.71
258.540, 63.49
258.663, 64.08
258.740, 63.70
258.863, 61.79
258.940, 56.88
259.063, 63.51
259.140, 65.33
259.263, 57.51
259.340, 70.22
259.463, 61.02
259.540, 61.36
259.663, 58.64
259.740, 64.13
259.863, 60.53
259.940, 64.60
260.063, 62.33
260.140, 67.46
260.263, 58.59
260.340, 64.67
260.463, 63.94
260.540, 60.62
260.663, 62.45
260.740, 63.80
260.863, 60.88
260.940, 60.47
261.063, 63.64
261.140, 61.30
261.263, 60.70
261.340, 65.21
261.463, 60.96
261.540, 67.18
261.663, 60.81
261.740, 64.82
261.863, 61.49
261.940, 63.45
262.063, 66.66
262.140, 62.82
262.263, 60.96
262.340, 66.41
262.463, 63.67
262.540, 65.10
262.663, 63.67
262.740, 61.81
262.863, 58.92
262.940, 58.50
263.063, 64.33
263.140, 67.27
263.263, 66.68
263.340, 66.26
263.463, 63.12
263.540, 66.93
263.663, 57.55
263.740, 60.78
263.863, 64.75
263.940, 58.57
264.063, 60.62
264.140, 60.89
264.263, 59.87
264.340, 64.18
264.463, 60.06
264.540, 58.16
264.663, 60.81
264.740, 69.03
264.863, 59.61
264.940, 61.22
265.063, 64.73
265.140, 63.96
265.263, 61.65
265.340, 60.95
265.463, 62.91
265.540, 64.60
265.663, 64.63
265.740, 63.47
265.863, 59.70
265.940, 65.36
266.063, 66.29
266.140, 68.79
266.263, 64.31
266.340, 61.04
266.463, 64.45
266.540, 62.20
266.663, 59.79
266.740, 71.10
266.863, 59.21
266.940, 64.87
267.063, 59.09
267.140, 61.73
267.263, 64.28
267.340, 67.60
267.463, 61.29
267.540, 58.00
267.663, 62.35
267.740, 62.73
267.863, 60.39
267.940, 62.51
268.063, 58.64
268.140, 65.64
268.263, 65.13
268.340, 59.66
268.463, 68.62
268.540, 61.81
268.663, 65.36
268.740, 58.21
268.863, 69.76
268.940, 52.62
269.063, 62.18
269.140, 58.46
269.263, 57.30
269.340, 62.42
269.463, 59.77
269.540, 61.64
269.663, 71.44
269.740, 57.67
269.863, 62.30
269.940, 65.61
