# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t7
name "LJ1"
serial "470010172"
ip "192.168.1.33"
samplehz 1000.000000
settleus 100.000000
nsample 64
dataformat ascii

# Analog Inputs
aichannel 10
ailabel "Current"
ainegative 199
airange 1.000000
airesolution 0
aicalslope 984.279297
aicalzero 0.001190
aicalunits "uA"

aichannel 11
ailabel "Voltage"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 1.000000
aicalzero 0.000000
aicalunits "V"

# Digital output
do4 0
do5 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.500000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
meta float
standoff_in 0.000000
meta end

## End Configuration ##
#: Fri Jul  1 09:56:31 2022
-3.278725e-03	7.367248e+00
-1.092185e-02	-3.506361e+00
2.248259e-03	-7.073306e+00
2.595664e-03	-8.492757e+00
3.543131e-03	-9.000967e+00
8.586416e-04	-9.132362e+00
5.627557e-03	-9.075508e+00
5.564393e-03	-8.948535e+00
4.237940e-03	-8.773551e+00
-4.678254e-04	-8.595409e+00
7.007305e-04	-8.407475e+00
3.217439e-04	-8.218911e+00
3.353637e-03	-8.025608e+00
3.006233e-03	-7.825040e+00
4.301104e-03	-7.629210e+00
8.586416e-04	-7.438434e+00
1.458704e-03	-7.244499e+00
-3.099096e-04	-7.050249e+00
2.721993e-03	-6.857262e+00
6.375661e-04	-6.662064e+00
5.753886e-03	-6.466234e+00
-7.204905e-04	-6.271983e+00
2.269972e-04	-6.072995e+00
-1.835770e-04	-5.876534e+00
4.838001e-03	-5.681651e+00
5.027495e-03	-5.487401e+00
6.375661e-04	-5.293782e+00
-2.151602e-04	-5.099215e+00
6.353948e-03	-4.897700e+00
5.744016e-04	-4.693658e+00
6.480277e-03	-4.500671e+00
-3.468224e-03	-4.311474e+00
6.606606e-03	-4.115644e+00
-1.131071e-03	-3.923604e+00
4.806419e-03	-3.724300e+00
2.901617e-04	-3.530997e+00
3.290473e-03	-3.326639e+00
-4.362422e-04	-3.141233e+00
2.121930e-03	-2.934664e+00
-1.519939e-04	-2.751784e+00
5.785468e-03	-2.552164e+00
-3.152393e-03	-2.356018e+00
1.027014e-02	-2.162084e+00
-6.784454e-03	-1.965622e+00
8.533121e-03	-1.769161e+00
-9.026858e-03	-1.570804e+00
2.107126e-02	-1.352233e+00
2.585794e-04	-1.171564e+00
2.279842e-03	-9.921584e-01
9.533883e-04	-8.313884e-01
3.708345e-02	-5.970243e-01
-4.730563e-02	-5.989195e-01
2.615600e-02	-2.802222e-01
8.754198e-03	-2.817028e-02
5.248570e-03	1.822123e-01
3.849083e-04	3.828057e-01
-2.647062e-03	5.783448e-01
1.016553e-03	7.754634e-01
1.553450e-03	9.564713e-01
4.743255e-03	1.165910e+00
1.711362e-03	1.359554e+00
9.133183e-03	1.558568e+00
2.216677e-03	1.752211e+00
1.333362e-02	1.953121e+00
2.343006e-03	2.143921e+00
4.648508e-03	2.341356e+00
-1.519939e-04	2.538474e+00
1.585033e-03	2.737488e+00
-1.731151e-03	2.929868e+00
-9.415725e-04	3.127303e+00
6.322366e-03	3.322210e+00
1.711362e-03	3.519013e+00
-3.215559e-03	3.712341e+00
7.323128e-04	3.908828e+00
1.079717e-03	4.107210e+00
-2.078566e-03	4.298010e+00
2.153513e-03	4.495760e+00
5.921666e-06	4.692879e+00
3.985282e-03	4.888418e+00
-2.236482e-03	5.084589e+00
1.269210e-03	5.281076e+00
-2.566131e-05	5.477879e+00
9.849706e-04	5.671523e+00
-4.994085e-04	5.867693e+00
1.521868e-03	6.067023e+00
-3.215559e-03	6.260983e+00
3.669459e-03	6.461260e+00
2.785157e-03	6.652377e+00
-3.657723e-03	6.851707e+00
1.711362e-03	7.051353e+00
-2.962894e-03	7.245944e+00
-1.636402e-03	7.442115e+00
2.437753e-03	7.640813e+00
-1.794318e-03	7.831929e+00
-2.994477e-03	8.029996e+00
6.322366e-03	8.219217e+00
-2.783265e-04	8.411597e+00
1.079717e-03	8.614086e+00
-3.784056e-03	8.811521e+00
-2.836561e-03	9.003585e+00
1.679779e-03	9.167850e+00
-2.467433e-04	9.224396e+00
2.311424e-03	9.241138e+00
-5.963293e-03	9.161532e+00
-1.288987e-03	9.013693e+00
5.744016e-04	8.833633e+00
1.142882e-03	8.645043e+00
-1.036322e-03	8.455506e+00
3.849083e-04	8.261863e+00
-2.046983e-03	8.065060e+00
2.269972e-04	7.872048e+00
-1.478486e-03	7.674298e+00
5.722304e-03	7.475284e+00
