time (sec), current (uA)
14.694, 96.96
14.709, 93.01
14.894, 97.70
14.909, 98.24
15.094, 98.46
15.109, 94.85
15.294, 95.33
15.309, 92.73
15.494, 95.94
15.509, 97.26
15.694, 100.78
15.709, 100.57
15.894, 99.39
15.909, 98.85
16.094, 99.42
16.109, 100.23
16.294, 94.72
16.309, 99.72
16.494, 101.46
16.509, 98.00
16.694, 99.04
16.709, 99.23
16.894, 98.04
16.909, 95.68
17.094, 99.94
17.109, 101.23
17.294, 95.83
17.309, 97.50
17.494, 94.80
17.509, 98.05
17.694, 103.31
17.709, 96.96
17.894, 93.99
17.909, 94.83
18.094, 91.39
18.109, 97.31
18.294, 97.30
18.309, 92.43
18.494, 101.91
18.509, 100.83
18.694, 96.73
18.709, 99.36
18.894, 99.57
18.909, 100.89
19.094, 99.57
19.109, 98.01
19.294, 95.39
19.309, 95.84
19.494, 101.31
19.509, 99.06
19.694, 97.91
19.709, 101.31
19.894, 99.25
19.909, 99.39
20.094, 100.52
20.109, 99.82
20.294, 99.96
20.309, 102.30
20.494, 101.59
20.509, 101.45
20.694, 97.10
20.709, 99.00
20.894, 102.44
20.909, 101.76
21.094, 100.00
21.109, 101.95
21.294, 97.54
21.309, 100.27
21.494, 95.17
21.509, 97.18
21.694, 104.62
21.709, 101.71
21.894, 100.81
21.909, 98.98
22.094, 104.09
22.109, 100.06
22.294, 97.56
22.309, 98.12
22.494, 102.70
22.509, 95.82
22.694, 103.64
22.709, 104.11
22.894, 97.61
22.909, 100.14
23.094, 103.42
23.109, 106.32
23.294, 99.92
23.309, 102.86
23.494, 98.30
23.509, 98.73
23.694, 102.02
23.709, 101.95
23.894, 106.31
23.909, 98.11
24.094, 98.57
24.109, 101.16
24.294, 103.74
24.309, 101.43
24.494, 103.48
24.509, 103.31
24.694, 103.39
24.709, 99.67
24.894, 101.44
24.909, 101.21
25.094, 101.78
25.109, 96.26
25.294, 98.99
25.309, 97.92
25.494, 102.40
25.509, 99.98
25.694, 103.90
25.709, 102.46
25.894, 100.15
25.909, 99.45
26.094, 99.32
26.109, 103.02
26.294, 103.15
26.309, 97.58
26.494, 103.82
26.509, 100.35
26.694, 106.42
26.709, 102.96
26.894, 103.56
26.909, 102.72
27.094, 104.17
27.109, 103.11
27.294, 91.98
27.309, 103.51
27.494, 103.26
27.509, 101.86
27.694, 101.90
27.709, 104.77
27.894, 104.57
27.909, 101.54
28.094, 103.65
28.109, 105.18
28.294, 107.73
28.309, 102.49
28.494, 101.45
28.509, 99.81
28.694, 104.54
28.709, 104.63
28.894, 98.80
28.909, 97.16
29.094, 100.63
29.109, 104.00
29.294, 105.94
29.309, 103.80
29.494, 103.31
29.509, 103.21
29.694, 106.91
29.709, 102.45
29.894, 96.00
29.909, 104.69
30.094, 107.35
30.109, 101.75
30.294, 103.09
30.309, 103.24
30.494, 103.93
30.509, 96.40
30.694, 101.53
30.709, 99.04
30.894, 103.74
30.909, 101.83
31.094, 102.23
31.109, 101.14
31.294, 104.07
31.309, 102.08
31.494, 107.10
31.509, 99.13
31.694, 102.80
31.709, 100.93
31.894, 105.04
31.909, 102.44
32.094, 96.59
32.109, 100.34
32.294, 105.70
32.309, 105.30
32.494, 99.58
32.509, 104.02
32.694, 100.71
32.709, 103.13
32.894, 103.09
32.909, 101.30
33.094, 104.43
33.109, 103.92
33.294, 104.35
33.309, 104.61
33.494, 106.99
33.509, 103.25
33.694, 102.47
33.709, 103.18
33.894, 100.60
33.909, 99.28
34.094, 106.52
34.109, 103.81
34.294, 103.32
34.309, 104.08
34.494, 107.69
34.509, 101.89
34.694, 103.59
34.709, 105.79
34.894, 108.01
34.909, 105.24
35.094, 101.15
35.109, 105.00
35.294, 106.27
35.309, 105.05
35.494, 108.19
35.509, 105.30
35.694, 108.62
35.709, 103.54
35.894, 105.54
35.909, 102.15
36.094, 105.40
36.109, 104.96
36.294, 104.20
36.309, 107.38
36.494, 100.20
36.509, 104.82
36.694, 103.23
36.709, 103.52
36.894, 105.23
36.909, 104.63
37.094, 106.56
37.109, 107.83
37.294, 103.69
37.309, 101.93
37.494, 64.41
37.509, 65.36
37.694, 63.26
37.709, 57.82
37.894, 54.71
37.909, 57.21
38.094, 55.04
38.109, 54.51
38.294, 53.59
38.309, 50.16
38.494, 46.49
38.509, 51.32
38.694, 57.89
38.709, 55.57
38.894, 68.31
38.909, 70.51
39.094, 71.44
39.109, 71.30
39.294, 87.20
39.309, 85.30
39.494, 102.51
39.509, 103.35
39.694, 106.26
39.709, 107.47
39.894, 106.39
39.909, 109.41
40.094, 106.56
40.109, 105.06
40.294, 106.88
40.309, 107.43
40.494, 102.82
40.509, 110.57
40.694, 104.94
40.709, 107.24
40.894, 104.52
40.909, 100.77
41.094, 109.30
41.109, 106.90
41.294, 107.33
41.309, 99.48
41.494, 102.18
41.509, 107.57
41.694, 109.73
41.709, 113.10
41.894, 105.06
41.909, 117.31
42.094, 104.79
42.109, 108.25
42.294, 108.31
42.309, 108.24
42.494, 105.75
42.509, 106.75
42.694, 108.00
42.709, 107.05
42.894, 107.74
42.909, 110.82
43.094, 112.28
43.109, 110.14
43.294, 109.10
43.309, 106.81
43.494, 107.34
43.509, 111.32
43.694, 110.36
43.709, 114.11
43.894, 108.07
43.909, 108.30
44.094, 111.16
44.109, 107.88
44.294, 110.53
44.309, 112.89
44.494, 104.59
44.509, 110.65
44.694, 112.90
44.709, 107.40
44.894, 102.69
44.909, 108.16
45.094, 111.04
45.109, 110.96
45.294, 109.71
45.309, 110.84
45.494, 107.20
45.509, 108.86
45.694, 110.58
45.709, 105.44
45.894, 104.78
45.909, 109.14
46.094, 106.72
46.109, 110.01
46.294, 110.55
46.309, 107.61
46.494, 109.72
46.509, 112.05
46.694, 110.66
46.709, 117.46
46.894, 109.81
46.909, 113.08
47.094, 110.53
47.109, 111.00
47.294, 112.45
47.309, 109.58
47.494, 107.53
47.509, 110.56
47.694, 111.21
47.709, 117.48
47.894, 113.15
47.909, 116.79
48.094, 110.26
48.109, 110.90
48.294, 111.28
48.309, 111.16
48.494, 111.93
48.509, 114.60
48.694, 113.61
48.709, 105.80
48.894, 109.96
48.909, 113.22
49.094, 108.94
49.109, 113.35
49.294, 111.60
49.309, 106.79
49.494, 113.05
49.509, 108.94
49.694, 114.15
49.709, 108.89
49.894, 112.41
49.909, 109.59
50.094, 116.17
50.109, 114.75
50.294, 112.57
50.309, 110.97
50.494, 109.87
50.509, 112.42
50.694, 110.84
50.709, 112.44
50.894, 117.11
50.909, 116.30
51.094, 111.12
51.109, 111.45
51.294, 111.39
51.309, 114.45
51.494, 111.98
51.509, 112.44
51.694, 115.53
51.709, 109.60
51.894, 109.62
51.909, 116.11
52.094, 109.73
52.109, 113.50
52.294, 104.94
52.309, 112.81
52.494, 110.57
52.509, 115.11
52.694, 114.84
52.709, 109.05
52.894, 108.15
52.909, 112.18
53.094, 115.61
53.109, 111.73
53.294, 111.93
53.309, 112.27
53.494, 111.65
53.509, 111.58
53.694, 108.80
53.709, 108.45
53.894, 113.13
53.909, 109.48
54.094, 111.11
54.109, 113.19
54.294, 120.47
54.309, 114.15
54.494, 114.19
54.509, 112.82
54.694, 113.32
54.709, 110.28
54.894, 117.93
54.909, 109.60
55.094, 116.45
55.109, 112.28
55.294, 106.74
55.309, 107.20
55.494, 107.69
55.509, 109.76
55.694, 110.30
55.709, 110.59
55.894, 114.02
55.909, 110.68
56.094, 113.10
56.109, 112.48
56.294, 113.65
56.309, 113.69
56.494, 118.07
56.509, 110.52
56.694, 110.62
56.709, 113.97
56.894, 118.93
56.909, 110.87
57.094, 118.12
57.109, 112.55
57.294, 112.49
57.309, 109.75
57.494, 71.28
57.509, 65.76
57.694, 70.44
57.709, 67.59
57.894, 63.41
57.909, 61.99
58.094, 65.25
58.109, 56.05
58.294, 63.14
58.309, 56.99
58.494, 59.73
58.509, 58.90
58.694, 62.19
58.709, 65.71
58.894, 86.13
58.909, 84.88
59.094, 83.41
59.109, 85.75
59.294, 104.72
59.309, 101.13
59.494, 111.46
59.509, 114.17
59.694, 108.51
59.709, 110.89
59.894, 111.49
59.909, 112.14
60.094, 111.79
60.109, 113.62
60.294, 113.13
60.309, 112.73
60.494, 112.90
60.509, 114.31
60.694, 115.63
60.709, 114.21
60.894, 112.59
60.909, 115.38
61.094, 116.05
61.109, 113.99
61.294, 116.02
61.309, 113.87
61.494, 114.22
61.509, 114.87
61.694, 112.57
61.709, 116.42
61.894, 113.52
61.909, 115.52
62.094, 113.79
62.109, 113.79
62.294, 114.73
62.309, 115.79
62.494, 114.39
62.509, 112.58
62.694, 116.30
62.709, 114.23
62.894, 115.55
62.909, 115.47
63.094, 116.58
63.109, 114.43
63.294, 115.45
63.309, 113.51
63.494, 115.06
63.509, 114.73
63.694, 113.54
63.709, 116.71
63.894, 117.65
63.909, 115.22
64.094, 115.59
64.109, 114.93
64.294, 111.22
64.309, 114.55
64.494, 116.48
64.509, 114.86
64.694, 113.79
64.709, 112.27
64.894, 114.80
64.909, 111.28
65.094, 114.14
65.109, 114.48
65.294, 115.23
65.309, 113.93
65.494, 112.98
65.509, 113.85
65.694, 112.60
65.709, 114.12
65.894, 112.26
65.909, 112.68
66.094, 117.75
66.109, 114.22
66.294, 113.99
66.309, 117.34
66.494, 113.27
66.509, 115.20
66.694, 114.90
66.709, 114.33
66.894, 118.05
66.909, 115.96
67.094, 112.62
67.109, 112.62
67.294, 110.73
67.309, 118.81
67.494, 116.81
67.509, 114.49
67.694, 114.78
67.709, 112.86
67.894, 113.38
67.909, 112.34
68.094, 115.74
68.109, 116.11
68.294, 116.23
68.309, 118.24
68.494, 116.14
68.509, 114.97
68.694, 114.40
68.709, 113.67
68.894, 111.32
68.909, 115.31
69.094, 112.67
69.109, 113.13
69.294, 115.20
69.309, 114.67
69.494, 117.26
69.509, 118.17
69.694, 118.58
69.709, 115.62
69.894, 122.13
69.909, 115.52
70.094, 113.71
70.109, 115.75
70.294, 112.83
70.309, 116.44
70.494, 117.17
70.509, 117.01
70.694, 117.03
70.709, 114.86
70.894, 117.96
70.909, 114.06
71.094, 116.63
71.109, 115.49
71.294, 116.27
71.309, 117.47
71.494, 110.92
71.509, 119.82
71.694, 114.38
71.709, 117.47
71.894, 115.67
71.909, 117.56
72.094, 117.40
72.109, 117.57
72.294, 118.26
72.309, 118.26
72.494, 116.83
72.509, 115.62
72.694, 115.55
72.709, 114.97
72.894, 111.45
72.909, 115.34
73.094, 115.85
73.109, 118.35
73.294, 117.88
73.309, 117.67
73.494, 116.00
73.509, 117.95
73.694, 118.49
73.709, 115.15
73.894, 113.52
73.909, 118.67
74.094, 111.08
74.109, 114.61
74.294, 113.35
74.309, 115.98
74.494, 117.34
74.509, 115.51
74.694, 120.08
74.709, 118.12
74.894, 114.08
74.909, 113.72
75.094, 115.16
75.109, 117.57
75.294, 118.79
75.309, 115.32
75.494, 116.02
75.509, 120.20
75.694, 118.03
75.709, 120.01
75.894, 119.65
75.909, 114.30
76.094, 119.15
76.109, 119.27
76.294, 120.54
76.309, 116.33
76.494, 118.34
76.509, 117.03
76.694, 117.20
76.709, 117.75
76.894, 123.70
76.909, 113.90
77.094, 121.17
77.109, 117.30
77.294, 114.34
77.309, 118.09
77.494, 80.58
77.509, 73.84
77.694, 69.09
77.709, 70.20
77.894, 69.27
77.909, 71.14
78.094, 71.44
78.109, 65.51
78.294, 62.66
78.309, 63.23
78.494, 73.74
78.509, 67.65
78.694, 81.37
78.709, 81.29
78.894, 94.62
78.909, 101.10
79.094, 88.39
79.109, 92.53
79.294, 105.66
79.309, 106.30
79.494, 121.19
79.509, 116.18
79.694, 119.93
79.709, 120.46
79.894, 115.39
79.909, 115.86
80.094, 118.02
80.109, 117.51
80.294, 118.75
80.309, 117.65
80.494, 116.80
80.509, 115.67
80.694, 113.53
80.709, 120.70
80.894, 114.69
80.909, 120.29
81.094, 119.61
81.109, 117.70
81.294, 121.14
81.309, 116.69
81.494, 117.95
81.509, 117.53
81.694, 121.29
81.709, 119.15
81.894, 119.14
81.909, 118.56
82.094, 117.76
82.109, 117.87
82.294, 118.86
82.309, 120.98
82.494, 114.23
82.509, 118.01
82.694, 116.93
82.709, 116.58
82.894, 116.22
82.909, 117.24
83.094, 116.53
83.109, 118.30
83.294, 117.06
83.309, 118.90
83.494, 120.88
83.509, 116.78
83.694, 119.37
83.709, 117.75
83.894, 118.66
83.909, 117.53
84.094, 120.35
84.109, 121.86
84.294, 118.31
84.309, 117.98
84.494, 117.12
84.509, 120.54
84.694, 121.72
84.709, 116.91
84.894, 119.27
84.909, 117.98
85.094, 120.90
85.109, 118.69
85.294, 116.77
85.309, 118.77
85.494, 118.69
85.509, 119.18
85.694, 118.64
85.709, 119.05
85.894, 120.17
85.909, 116.83
86.094, 122.62
86.109, 117.75
86.294, 116.42
86.309, 117.98
86.494, 119.09
86.509, 118.22
86.694, 117.11
86.709, 120.32
86.894, 119.20
86.909, 118.02
87.094, 118.56
87.109, 115.05
87.294, 119.49
87.309, 119.01
87.494, 120.98
87.509, 119.47
87.694, 120.33
87.709, 117.95
87.894, 117.78
87.909, 120.87
88.094, 119.44
88.109, 115.74
88.294, 121.39
88.309, 117.55
88.494, 120.00
88.509, 121.00
88.694, 121.71
88.709, 119.09
88.894, 122.50
88.909, 121.81
89.094, 119.29
89.109, 117.20
89.294, 122.03
89.309, 116.56
89.494, 120.75
89.509, 116.99
89.694, 124.72
89.709, 119.40
89.894, 118.71
89.909, 116.18
90.094, 116.68
90.109, 116.96
90.294, 119.39
90.309, 118.42
90.494, 119.14
90.509, 118.71
90.694, 122.83
90.709, 122.63
90.894, 115.77
90.909, 116.84
91.094, 115.75
91.109, 122.32
91.294, 119.58
91.309, 125.03
91.494, 118.98
91.509, 122.33
91.694, 120.40
91.709, 120.86
91.894, 116.10
91.909, 120.06
92.094, 121.32
92.109, 121.04
92.294, 124.22
92.309, 118.84
92.494, 122.20
92.509, 122.70
92.694, 119.94
92.709, 122.36
92.894, 122.94
92.909, 126.96
93.094, 125.51
93.109, 124.25
93.294, 124.34
93.309, 122.73
93.494, 123.13
93.509, 125.93
93.694, 120.58
93.709, 125.02
93.894, 120.90
93.909, 122.64
94.094, 122.97
94.109, 121.40
94.294, 121.25
94.309, 121.39
94.494, 122.45
94.509, 121.23
94.694, 122.03
94.709, 121.04
94.894, 122.60
94.909, 126.11
95.094, 127.63
95.109, 122.46
95.294, 122.51
95.309, 120.15
95.494, 128.80
95.509, 122.21
95.694, 121.40
95.709, 122.24
95.894, 122.75
95.909, 121.92
96.094, 121.33
96.109, 124.04
96.294, 121.38
96.309, 118.34
96.494, 120.23
96.509, 120.31
96.694, 123.23
96.709, 117.51
96.894, 119.58
96.909, 121.69
97.094, 118.85
97.109, 119.06
97.294, 120.77
97.309, 119.26
97.494, 80.74
97.509, 81.23
97.694, 79.69
97.709, 79.66
97.894, 75.57
97.909, 73.43
98.094, 72.65
98.109, 73.72
98.294, 72.02
98.309, 69.43
98.494, 75.33
98.509, 75.79
98.694, 92.20
98.709, 102.58
98.894, 107.33
98.909, 112.23
99.094, 103.31
99.109, 102.82
99.294, 111.14
99.309, 113.36
99.494, 117.08
99.509, 118.11
99.694, 117.87
99.709, 119.36
99.894, 116.11
99.909, 120.95
100.094, 121.50
100.109, 123.26
100.294, 124.53
100.309, 117.25
100.494, 119.90
100.509, 120.44
100.694, 118.30
100.709, 115.91
100.894, 124.51
100.909, 117.78
101.094, 122.41
101.109, 117.74
101.294, 115.58
101.309, 120.17
101.494, 117.82
101.509, 115.76
101.694, 119.10
101.709, 119.57
101.894, 121.49
101.909, 119.51
102.094, 118.54
102.109, 120.55
102.294, 116.66
102.309, 119.65
102.494, 120.97
102.509, 118.14
102.694, 118.78
102.709, 117.50
102.894, 118.06
102.909, 121.34
103.094, 115.71
103.109, 120.60
103.294, 118.96
103.309, 118.18
103.494, 123.11
103.509, 120.37
103.694, 119.54
103.709, 121.52
103.894, 120.31
103.909, 123.30
104.094, 119.18
104.109, 119.66
104.294, 121.09
104.309, 118.16
104.494, 123.77
104.509, 121.06
104.694, 123.10
104.709, 123.50
104.894, 121.12
104.909, 124.48
105.094, 123.54
105.109, 117.41
105.294, 122.30
105.309, 119.72
105.494, 121.10
105.509, 120.52
105.694, 121.28
105.709, 118.39
105.894, 119.88
105.909, 121.98
106.094, 124.02
106.109, 120.18
106.294, 125.44
106.309, 122.04
106.494, 122.90
106.509, 124.71
106.694, 122.82
106.709, 122.50
106.894, 122.72
106.909, 120.58
107.094, 120.47
107.109, 121.32
107.294, 118.26
107.309, 118.72
107.494, 117.13
107.509, 121.92
107.694, 120.96
107.709, 120.07
107.894, 115.71
107.909, 119.28
108.094, 118.66
108.109, 122.36
108.294, 122.91
108.309, 118.00
108.494, 120.18
108.509, 117.61
108.694, 119.04
108.709, 122.66
108.894, 123.81
108.909, 123.41
109.094, 119.52
109.109, 124.85
109.294, 119.17
109.309, 122.36
109.494, 119.02
109.509, 125.63
109.694, 124.27
109.709, 122.16
109.894, 116.59
109.909, 121.84
110.094, 122.34
110.109, 119.78
110.294, 120.58
110.309, 122.09
110.494, 117.61
110.509, 119.40
110.694, 121.53
110.709, 121.81
110.894, 129.02
110.909, 123.28
111.094, 122.02
111.109, 120.41
111.294, 126.92
111.309, 122.13
111.494, 122.10
111.509, 120.95
111.694, 121.72
111.709, 121.06
111.894, 118.08
111.909, 119.16
112.094, 119.48
112.109, 123.82
112.294, 122.11
112.309, 118.33
112.494, 125.50
112.509, 122.48
112.694, 123.27
112.709, 122.50
112.894, 124.04
112.909, 124.31
113.094, 120.45
113.109, 119.67
113.294, 124.22
113.309, 124.20
113.494, 123.66
113.509, 121.15
113.694, 124.24
113.709, 118.29
113.894, 118.68
113.909, 125.18
114.094, 123.62
114.109, 125.36
114.294, 126.71
114.309, 123.56
114.494, 120.13
114.509, 120.83
114.694, 121.54
114.709, 125.14
114.894, 122.14
114.909, 120.82
115.094, 129.19
115.109, 126.94
115.294, 119.86
115.309, 119.85
115.494, 123.98
115.509, 121.71
115.694, 126.50
115.709, 122.87
115.894, 123.66
115.909, 117.25
116.094, 120.11
116.109, 117.46
116.294, 118.84
116.309, 119.39
116.494, 122.31
116.509, 120.25
116.694, 123.64
116.709, 119.32
116.894, 124.81
116.909, 116.94
117.094, 119.61
117.109, 121.63
117.294, 121.71
117.309, 119.88
117.494, 91.21
117.509, 92.55
117.694, 86.39
117.709, 79.58
117.894, 82.09
117.909, 78.05
118.094, 78.92
118.109, 76.83
118.294, 77.57
118.309, 73.73
118.494, 91.35
118.509, 85.91
118.694, 109.34
118.709, 103.82
118.894, 118.53
118.909, 113.22
119.094, 110.85
119.109, 109.61
119.294, 116.62
119.309, 118.41
119.494, 117.41
119.509, 117.86
119.694, 118.12
119.709, 116.13
119.894, 117.38
119.909, 117.27
120.094, 126.35
120.109, 122.23
120.294, 119.12
120.309, 122.98
120.494, 120.49
120.509, 118.23
120.694, 115.94
120.709, 119.08
120.894, 121.77
120.909, 117.46
121.094, 123.29
121.109, 119.61
121.294, 116.04
121.309, 118.15
121.494, 120.07
121.509, 118.85
121.694, 121.97
121.709, 120.56
121.894, 118.93
121.909, 120.08
122.094, 114.16
122.109, 118.52
122.294, 121.27
122.309, 122.24
122.494, 116.83
122.509, 119.65
122.694, 120.52
122.709, 116.69
122.894, 122.35
122.909, 119.40
123.094, 123.40
123.109, 118.71
123.294, 117.78
123.309, 118.13
123.494, 117.22
123.509, 119.25
123.694, 120.04
123.709, 123.26
123.894, 120.81
123.909, 120.27
124.094, 116.55
124.109, 115.09
124.294, 116.41
124.309, 119.77
124.494, 121.51
124.509, 120.23
124.694, 121.80
124.709, 120.37
124.894, 126.01
124.909, 123.80
125.094, 123.24
125.109, 116.97
125.294, 125.35
125.309, 121.64
125.494, 122.27
125.509, 118.78
125.694, 119.98
125.709, 121.86
125.894, 118.10
125.909, 114.54
126.094, 123.62
126.109, 120.17
126.294, 114.91
126.309, 119.24
126.494, 118.33
126.509, 119.16
126.694, 122.82
126.709, 120.43
126.894, 114.81
126.909, 116.22
127.094, 121.20
127.109, 118.18
127.294, 119.97
127.309, 116.63
127.494, 120.41
127.509, 119.35
127.694, 116.86
127.709, 118.70
127.894, 118.23
127.909, 120.92
128.094, 120.44
128.109, 117.09
128.294, 123.00
128.309, 121.48
128.494, 120.53
128.509, 122.78
128.694, 120.35
128.709, 115.53
128.894, 117.26
128.909, 122.63
129.094, 116.77
129.109, 120.80
129.294, 113.71
129.309, 115.87
129.494, 119.03
129.509, 117.58
129.694, 118.50
129.709, 119.05
129.894, 118.72
129.909, 116.51
130.094, 123.37
130.109, 121.92
130.294, 123.11
130.309, 120.65
130.494, 123.66
130.509, 119.34
130.694, 124.78
130.709, 115.18
130.894, 119.68
130.909, 118.90
131.094, 122.41
131.109, 118.34
131.294, 122.51
131.309, 119.05
131.494, 120.84
131.509, 121.91
131.694, 119.86
131.709, 117.68
131.894, 119.63
131.909, 125.80
132.094, 121.89
132.109, 121.84
132.294, 117.42
132.309, 121.02
132.494, 120.25
132.509, 113.61
132.694, 122.12
132.709, 117.52
132.894, 113.28
132.909, 118.74
133.094, 120.39
133.109, 119.68
133.294, 119.95
133.309, 117.30
133.494, 119.48
133.509, 124.49
133.694, 120.09
133.709, 120.60
133.894, 121.16
133.909, 121.47
134.094, 118.14
134.109, 119.20
134.294, 123.68
134.309, 118.60
134.494, 119.36
134.509, 119.41
134.694, 120.98
134.709, 124.56
134.894, 120.01
134.909, 121.23
135.094, 121.40
135.109, 123.00
135.294, 123.26
135.309, 117.68
135.494, 119.05
135.509, 116.25
135.694, 122.62
135.709, 123.11
135.894, 119.07
135.909, 124.53
136.094, 121.88
136.109, 121.44
136.294, 120.29
136.309, 119.09
136.494, 120.93
136.509, 122.11
136.694, 120.47
136.709, 128.42
136.894, 119.63
136.909, 126.83
137.094, 125.29
137.109, 121.45
137.294, 121.60
137.309, 117.04
137.494, 92.84
137.509, 98.75
137.694, 91.08
137.709, 91.05
137.894, 78.53
137.909, 79.04
138.094, 87.79
138.109, 84.43
138.294, 80.28
138.309, 82.36
138.494, 85.78
138.509, 86.75
138.694, 113.81
138.709, 112.05
138.894, 116.06
138.909, 129.79
139.094, 112.50
139.109, 113.91
139.294, 117.92
139.309, 123.14
139.494, 125.43
139.509, 122.81
139.694, 123.82
139.709, 124.89
139.894, 123.84
139.909, 123.28
140.094, 119.34
140.109, 124.29
140.294, 118.90
140.309, 119.09
140.494, 123.42
140.509, 119.20
140.694, 124.32
140.709, 117.70
140.894, 119.61
140.909, 124.19
141.094, 116.59
141.109, 119.28
141.294, 120.86
141.309, 121.54
141.494, 116.63
141.509, 118.23
141.694, 123.02
141.709, 117.77
141.894, 118.41
141.909, 118.75
142.094, 124.18
142.109, 118.52
142.294, 124.60
142.309, 119.18
142.494, 127.65
142.509, 121.04
142.694, 123.52
142.709, 118.48
142.894, 118.98
142.909, 118.38
143.094, 120.99
143.109, 121.84
143.294, 118.56
143.309, 118.45
143.494, 120.58
143.509, 120.44
143.694, 124.46
143.709, 121.99
143.894, 118.13
143.909, 120.55
144.094, 119.80
144.109, 116.73
144.294, 129.16
144.309, 121.82
144.494, 120.04
144.509, 119.17
144.694, 125.93
144.709, 116.15
144.894, 120.36
144.909, 115.18
145.094, 121.05
145.109, 121.57
145.294, 122.00
145.309, 118.10
145.494, 128.58
145.509, 119.03
145.694, 122.61
145.709, 118.68
145.894, 118.67
145.909, 123.17
146.094, 119.15
146.109, 118.98
146.294, 119.75
146.309, 121.58
146.494, 123.15
146.509, 120.68
146.694, 119.77
146.709, 120.09
146.894, 120.14
146.909, 119.02
147.094, 119.90
147.109, 118.22
147.294, 119.14
147.309, 119.06
147.494, 124.40
147.509, 121.44
147.694, 120.33
147.709, 120.67
147.894, 125.23
147.909, 118.24
148.094, 115.70
148.109, 118.21
148.294, 121.09
148.309, 122.66
148.494, 117.23
148.509, 116.19
148.694, 118.01
148.709, 120.63
148.894, 119.01
148.909, 119.29
149.094, 120.52
149.109, 120.02
149.294, 122.05
149.309, 124.15
149.494, 120.12
149.509, 122.07
149.694, 121.48
149.709, 122.41
149.894, 115.94
149.909, 115.62
150.094, 124.55
150.109, 122.86
150.294, 117.47
150.309, 119.34
150.494, 123.27
150.509, 120.49
150.694, 119.38
150.709, 117.20
150.894, 118.74
150.909, 117.83
151.094, 119.70
151.109, 121.68
151.294, 120.68
151.309, 118.89
151.494, 120.21
151.509, 123.75
151.694, 120.15
151.709, 118.92
151.894, 120.37
151.909, 119.93
152.094, 120.07
152.109, 123.62
152.294, 120.34
152.309, 117.84
152.494, 120.69
152.509, 120.20
152.694, 121.88
152.709, 116.52
152.894, 121.09
152.909, 121.90
153.094, 116.54
153.109, 120.80
153.294, 117.32
153.309, 116.47
153.494, 118.74
153.509, 120.06
153.694, 121.59
153.709, 122.56
153.894, 114.33
153.909, 119.51
154.094, 116.95
154.109, 117.47
154.294, 121.14
154.309, 119.45
154.494, 122.14
154.509, 121.00
154.694, 118.00
154.709, 117.67
154.894, 121.41
154.909, 117.70
155.094, 120.87
155.109, 123.46
155.294, 118.74
