time (sec), voltage (V)
55.651, -0.63
55.652, -0.35
55.658, 1.01
55.745, 0.98
55.754, -0.95
55.756, -1.10
55.851, -0.38
55.853, -0.12
55.859, 1.09
55.945, 1.13
55.952, -0.30
55.953, -0.66
56.049, -0.76
56.052, -0.32
56.058, 1.05
56.145, 0.95
56.151, -0.26
56.155, -1.02
56.250, -0.58
56.252, -0.27
56.259, 1.19
56.345, 0.98
56.355, -0.90
56.356, -1.11
56.458, 0.90
56.546, 0.94
56.552, -0.40
56.556, -1.09
56.650, -0.55
56.652, -0.31
56.658, 0.89
56.745, 1.07
56.755, -0.96
56.756, -1.12
56.851, -0.57
56.852, -0.16
56.858, 0.90
56.945, 0.96
56.952, -0.57
56.954, -0.76
56.954, -0.83
56.956, -1.09
57.058, 0.98
57.146, 0.93
57.153, -0.46
57.154, -0.78
57.155, -0.99
57.155, -1.00
57.249, -0.86
57.251, -0.71
57.258, 1.00
57.345, 1.11
57.452, -0.31
57.453, -0.16
57.457, 0.85
57.546, 0.90
57.555, -0.99
57.556, -1.09
57.650, -0.54
57.652, -0.26
57.658, 0.88
57.747, 0.71
57.751, -0.20
57.755, -1.07
57.851, -0.54
57.851, -0.43
57.859, 1.09
57.945, 1.00
58.058, 0.99
58.145, 1.07
58.152, -0.45
58.156, -1.11
58.252, -0.34
58.253, -0.11
58.259, 1.17
58.344, 1.27
58.344, 1.15
58.345, 0.97
58.352, -0.29
58.354, -0.80
58.452, -0.25
58.452, -0.23
58.459, 1.12
58.543, 1.37
58.545, 1.10
58.545, 0.95
58.554, -0.68
58.555, -0.96
58.652, -0.27
58.653, -0.10
58.659, 1.19
58.746, 0.82
58.751, -0.20
58.752, -0.51
58.753, -0.79
58.755, -1.03
58.859, 1.09
58.944, 1.15
58.946, 0.89
58.946, 0.83
58.955, -1.07
58.956, -1.16
59.052, -0.33
59.053, -0.10
59.059, 1.12
59.144, 1.21
59.151, -0.15
59.154, -0.87
59.259, 1.16
59.344, 1.22
59.352, -0.45
59.354, -1.07
59.450, -0.57
59.451, -0.40
59.458, 0.98
59.544, 1.16
59.552, -0.32
59.552, -0.45
59.658, 1.03
59.746, 0.92
59.752, -0.39
59.753, -0.66
59.850, -0.53
59.852, -0.15
59.858, 0.98
59.946, 0.94
59.952, -0.32
59.954, -0.79
59.955, -0.98
59.956, -1.12
60.059, 1.18
60.146, 0.89
60.151, -0.24
60.152, -0.49
60.154, -0.83
60.156, -1.13
60.250, -0.63
60.252, -0.28
60.258, 1.05
60.344, 1.16
60.346, 0.85
60.346, 0.83
60.352, -0.47
60.354, -0.77
60.459, 1.08
60.546, 0.80
60.552, -0.42
60.554, -0.87
60.659, 1.12
60.746, 0.79
60.752, -0.40
60.754, -0.79
60.859, 1.11
60.946, 0.90
61.058, 0.93
61.146, 0.88
61.151, -0.24
61.156, -1.13
61.259, 1.10
61.345, 1.07
61.449, -0.85
61.452, -0.22
61.458, 1.02
61.545, 1.08
61.551, -0.19
61.552, -0.47
61.554, -0.89
61.554, -1.03
61.651, -0.66
61.652, -0.42
61.658, 0.95
61.745, 0.99
61.751, -0.23
61.754, -0.81
61.849, -0.77
61.852, -0.28
61.859, 1.06
61.946, 0.83
61.953, -0.73
61.956, -1.10
62.050, -0.57
62.052, -0.29
62.058, 0.97
62.145, 1.04
62.145, 1.03
62.146, 0.78
62.152, -0.37
62.154, -0.89
62.252, -0.28
62.252, -0.22
62.259, 1.09
62.345, 0.96
62.352, -0.41
62.355, -1.02
62.452, -0.35
62.453, -0.09
62.458, 1.03
62.546, 0.79
62.555, -0.90
62.556, -1.12
62.649, -0.77
62.651, -0.40
62.658, 0.90
62.746, 0.83
62.754, -0.77
62.755, -1.06
62.852, -0.29
62.852, -0.16
62.858, 0.95
62.946, 0.82
63.050, -0.54
63.052, -0.33
63.058, 0.92
63.146, 0.88
63.151, -0.24
63.152, -0.50
63.155, -0.89
63.156, -1.08
63.259, 1.07
63.345, 1.00
63.457, 0.77
63.457, 0.78
63.458, 1.02
63.545, 1.06
63.554, -0.90
63.556, -1.09
63.647, -1.20
63.647, -1.17
63.650, -0.58
63.652, -0.33
63.658, 0.95
63.745, 1.03
63.751, -0.26
63.754, -1.06
63.850, -0.67
63.850, -0.60
63.852, -0.35
63.852, -0.16
63.857, 0.83
63.946, 0.86
63.953, -0.70
63.954, -1.01
64.051, -0.53
64.052, -0.32
64.058, 0.90
64.145, 1.08
64.155, -1.02
64.156, -1.11
64.258, 0.94
64.346, 0.89
64.351, -0.18
64.352, -0.43
64.449, -0.84
64.451, -0.38
64.458, 0.94
64.545, 1.05
64.553, -0.74
64.556, -1.14
64.651, -0.54
64.652, -0.40
64.658, 0.99
64.746, 0.91
64.753, -0.51
64.753, -0.56
64.755, -1.06
64.756, -1.11
64.849, -0.84
64.852, -0.36
64.859, 1.08
64.946, 0.91
64.951, -0.25
64.953, -0.60
64.955, -0.90
64.956, -1.08
65.047, -1.20
65.047, -1.18
65.059, 1.07
65.145, 0.99
65.151, -0.18
65.153, -0.48
65.154, -0.83
65.154, -0.95
65.249, -0.78
65.251, -0.65
65.258, 0.99
65.346, 0.89
65.353, -0.78
65.355, -1.04
65.452, -0.28
65.452, -0.15
65.457, 0.86
65.545, 0.96
65.551, -0.22
65.553, -0.46
65.647, -1.19
65.647, -1.14
65.658, 1.05
65.745, 1.00
65.747, 0.68
65.747, 0.64
65.751, -0.22
65.752, -0.48
65.850, -0.75
65.852, -0.36
65.858, 1.05
65.946, 0.89
65.953, -0.83
65.954, -0.97
66.058, 0.97
66.145, 1.12
66.151, -0.18
66.154, -0.80
66.155, -0.96
66.156, -1.13
66.249, -0.81
66.253, -0.11
66.258, 1.01
66.345, 1.07
66.352, -0.22
66.352, -0.39
66.354, -0.96
66.356, -1.12
66.449, -0.84
66.452, -0.33
66.458, 0.97
66.546, 0.86
66.552, -0.34
66.555, -1.07
66.658, 0.99
66.746, 0.90
66.752, -0.26
66.752, -0.41
66.858, 1.01
66.946, 0.94
66.952, -0.30
66.954, -1.04
67.049, -0.76
67.050, -0.71
67.058, 1.01
67.146, 0.90
67.152, -0.32
67.154, -0.82
67.252, -0.31
67.252, -0.21
67.258, 0.91
67.345, 1.06
67.353, -0.55
67.355, -1.07
67.450, -0.54
67.452, -0.27
67.457, 0.86
67.546, 0.89
67.551, -0.22
67.552, -0.43
67.554, -0.84
67.555, -1.02
67.649, -0.87
67.652, -0.34
67.658, 0.97
67.746, 0.90
67.849, -0.71
67.852, -0.38
67.858, 0.89
67.946, 0.93
67.953, -0.47
67.953, -0.61
68.052, -0.33
68.052, -0.21
68.058, 1.01
68.145, 0.99
68.151, -0.20
68.152, -0.37
68.249, -0.72
68.251, -0.69
68.258, 0.96
68.346, 0.82
68.351, -0.18
68.356, -1.13
68.452, -0.35
68.452, -0.18
68.457, 0.82
68.546, 0.93
68.658, 0.92
68.746, 0.93
68.753, -0.46
68.753, -0.63
68.849, -0.80
68.852, -0.37
68.858, 1.01
68.946, 0.93
68.951, -0.18
68.955, -1.08
69.052, -0.38
69.053, -0.13
69.058, 1.05
69.146, 0.81
69.152, -0.55
69.154, -1.06
69.249, -0.77
69.251, -0.52
69.251, -0.46
69.252, -0.17
69.258, 0.87
69.346, 0.90
69.351, -0.21
69.356, -1.13
69.448, -1.03
69.448, -1.00
69.451, -0.55
69.452, -0.19
69.458, 0.89
69.545, 0.95
69.555, -0.96
69.556, -1.08
69.651, -0.62
69.651, -0.48
69.657, 0.83
69.746, 0.91
69.755, -0.98
69.756, -1.13
69.851, -0.54
69.852, -0.32
69.858, 1.01
69.945, 0.95
69.951, -0.23
69.952, -0.49
69.954, -0.92
69.956, -1.12
70.049, -0.79
70.051, -0.61
70.052, -0.36
70.052, -0.15
70.057, 0.85
70.146, 0.93
70.258, 0.92
70.345, 1.09
70.351, -0.19
70.353, -0.43
70.449, -0.75
70.450, -0.58
70.458, 0.91
70.545, 0.98
70.552, -0.50
70.554, -0.97
70.650, -0.78
70.650, -0.76
70.657, 0.84
70.745, 0.98
70.752, -0.39
70.756, -1.08
70.849, -0.73
70.849, -0.73
70.858, 0.97
70.945, 1.00
70.953, -0.80
70.955, -0.99
71.057, 0.79
71.145, 0.99
71.152, -0.34
71.156, -1.11
71.251, -0.51
71.252, -0.28
71.257, 0.75
71.257, 0.86
71.258, 1.00
71.345, 0.94
71.351, -0.20
71.352, -0.45
71.450, -0.61
71.452, -0.34
71.458, 1.00
71.546, 0.83
71.553, -0.53
71.555, -1.03
71.658, 0.91
71.745, 1.07
71.754, -0.81
71.756, -1.10
71.852, -0.27
71.852, -0.20
71.859, 1.07
71.946, 0.80
71.951, -0.19
71.952, -0.47
71.953, -0.70
71.955, -1.09
72.050, -0.54
72.052, -0.15
72.058, 0.89
72.146, 0.93
72.153, -0.61
72.156, -1.12
72.249, -0.80
72.252, -0.33
72.258, 0.88
72.346, 0.93
72.352, -0.31
72.354, -0.93
72.452, -0.29
72.452, -0.14
72.458, 0.89
72.545, 1.02
72.551, -0.19
72.552, -0.37
72.649, -0.82
72.651, -0.44
72.657, 0.80
72.746, 0.88
72.751, -0.17
72.752, -0.44
72.753, -0.67
72.755, -1.02
72.851, -0.33
72.853, -0.11
72.858, 0.97
72.945, 1.07
72.953, -0.48
72.955, -1.00
73.057, 0.84
73.146, 0.82
73.155, -1.03
73.155, -1.04
73.249, -0.74
73.250, -0.59
73.257, 0.85
73.346, 0.89
73.449, -0.84
73.451, -0.39
73.459, 1.12
73.546, 0.88
73.555, -0.92
73.556, -1.08
73.651, -0.57
73.652, -0.23
73.658, 0.89
73.745, 0.98
73.751, -0.27
73.756, -1.12
73.850, -0.74
73.852, -0.36
73.857, 0.83
73.946, 0.86
73.953, -0.81
73.955, -1.07
74.052, -0.29
74.053, -0.12
74.058, 0.90
74.145, 1.05
74.151, -0.19
74.156, -1.11
74.251, -0.62
74.251, -0.46
74.258, 1.04
74.346, 0.87
74.351, -0.18
74.352, -0.47
74.353, -0.88
74.355, -1.10
74.450, -0.71
74.450, -0.57
74.452, -0.32
74.453, -0.08
74.458, 1.05
74.545, 1.06
74.553, -0.77
74.555, -1.03
74.658, 1.06
74.746, 0.82
74.751, -0.20
74.752, -0.42
74.753, -0.75
74.756, -1.11
74.850, -0.57
74.851, -0.38
74.857, 0.78
74.945, 0.96
75.049, -0.84
75.051, -0.57
75.058, 0.97
75.146, 0.92
75.152, -0.44
75.154, -0.67
75.251, -0.73
75.252, -0.27
75.258, 0.89
75.346, 0.85
75.355, -0.91
75.356, -1.12
75.449, -0.81
75.450, -0.63
75.452, -0.36
75.453, -0.15
75.457, 0.80
75.546, 0.86
75.554, -1.00
75.556, -1.12
75.658, 0.94
75.746, 0.86
75.752, -0.45
75.756, -1.10
75.851, -0.61
75.851, -0.54
75.859, 1.10
75.946, 0.81
75.952, -0.42
75.954, -0.71
75.955, -0.86
75.956, -1.11
76.049, -0.70
76.052, -0.40
76.058, 0.99
76.146, 0.81
76.154, -0.80
76.155, -1.02
76.252, -0.28
76.253, -0.13
76.258, 0.91
76.345, 1.04
76.345, 1.01
76.346, 0.83
76.351, -0.24
76.355, -1.11
76.449, -0.78
76.451, -0.65
76.452, -0.33
76.452, -0.14
76.458, 0.99
76.545, 0.97
76.552, -0.27
76.553, -0.77
76.555, -0.92
76.556, -1.09
76.658, 1.00
76.746, 0.93
76.752, -0.38
76.754, -0.76
76.852, -0.35
76.853, -0.12
76.858, 0.92
76.946, 0.91
76.953, -0.43
76.953, -0.59
77.058, 0.88
77.145, 0.98
77.258, 0.93
77.346, 0.87
77.354, -0.92
77.356, -1.12
77.457, 0.75
77.545, 1.05
77.552, -0.23
77.552, -0.35
77.554, -0.95
77.556, -1.13
77.652, -0.23
77.652, -0.16
77.657, 0.86
77.745, 1.09
77.751, -0.22
77.752, -0.48
77.850, -0.57
77.852, -0.29
77.857, 0.73
77.945, 1.11
77.954, -0.79
77.954, -0.98
78.057, 0.73
78.057, 0.85
78.058, 1.05
78.145, 0.94
78.153, -0.83
78.154, -1.04
78.249, -0.82
78.251, -0.62
78.252, -0.39
78.253, -0.13
78.258, 1.03
78.345, 1.01
78.354, -0.79
78.354, -1.04
78.460, 1.27
78.544, 1.32
78.552, -0.26
78.552, -0.40
78.555, -0.96
78.555, -0.97
78.659, 1.08
78.744, 1.21
78.753, -0.46
78.754, -0.96
78.859, 1.17
78.945, 1.05
78.955, -1.01
78.955, -1.09
79.059, 1.14
79.145, 1.04
79.153, -0.61
79.155, -0.94
79.250, -0.51
79.253, -0.10
79.258, 1.01
79.346, 0.82
79.351, -0.19
79.353, -0.82
79.450, -0.61
79.451, -0.37
79.458, 0.98
79.545, 0.99
79.551, -0.22
79.552, -0.45
79.555, -0.93
79.556, -1.08
79.649, -0.82
79.652, -0.37
79.659, 1.18
79.745, 0.94
79.752, -0.36
79.752, -0.43
79.754, -0.73
79.755, -1.07
79.849, -0.82
79.853, -0.11
79.857, 0.83
79.946, 0.89
79.951, -0.26
79.956, -1.10
80.050, -0.61
80.052, -0.31
80.058, 0.92
80.146, 0.89
80.153, -0.47
80.153, -0.69
80.250, -0.59
80.253, -0.08
80.258, 1.01
80.345, 1.00
80.352, -0.42
80.354, -0.90
80.451, -0.42
80.453, -0.11
80.458, 1.04
80.545, 1.08
80.546, 0.89
80.546, 0.83
80.651, -0.52
80.651, -0.40
80.658, 0.95
80.745, 1.06
80.751, -0.21
80.753, -0.59
80.753, -0.81
80.756, -1.10
80.858, 0.94
80.946, 0.87
80.951, -0.19
80.954, -0.85
81.052, -0.26
81.052, -0.16
81.058, 0.92
81.146, 0.89
81.151, -0.20
81.153, -0.65
81.153, -0.71
81.155, -0.99
81.252, -0.26
81.252, -0.20
81.258, 0.91
81.346, 0.86
81.352, -0.45
81.354, -0.72
81.354, -0.85
81.356, -1.17
81.449, -0.84
81.451, -0.67
81.459, 1.09
81.545, 1.00
81.554, -0.98
81.556, -1.17
81.651, -0.58
81.651, -0.41
81.657, 0.84
81.746, 0.82
81.754, -0.71
81.755, -0.87
81.851, -0.56
81.852, -0.38
81.857, 0.85
81.946, 0.90
81.953, -0.45
81.953, -0.60
81.955, -0.90
81.956, -1.09
82.058, 1.03
82.146, 0.91
82.250, -0.85
82.252, -0.33
82.258, 0.87
82.345, 0.97
82.353, -0.50
82.354, -1.07
82.457, 0.75
82.546, 0.82
82.553, -0.46
82.556, -1.19
82.650, -0.71
82.652, -0.31
82.657, 0.84
82.746, 0.79
82.751, -0.18
82.754, -1.10
82.849, -0.75
82.851, -0.54
82.852, -0.37
82.853, -0.13
82.858, 0.91
82.946, 0.79
82.953, -0.78
82.955, -1.04
83.050, -0.57
83.053, -0.12
83.058, 0.90
83.146, 0.78
83.258, 1.02
83.346, 0.78
83.354, -0.84
83.355, -1.17
83.458, 0.96
83.545, 0.95
83.551, -0.18
83.552, -0.40
83.555, -0.99
83.556, -1.16
83.649, -0.74
83.651, -0.62
83.658, 0.99
83.746, 0.93
83.753, -0.67
83.755, -1.04
83.851, -0.57
83.852, -0.38
83.858, 0.92
83.945, 0.96
83.953, -0.76
83.954, -1.01
84.049, -0.79
84.052, -0.32
84.058, 0.88
84.145, 0.95
84.251, -0.53
84.252, -0.20
84.258, 0.88
84.346, 0.88
84.352, -0.40
84.356, -1.09
84.457, 0.85
84.546, 0.90
84.552, -0.32
84.554, -0.82
84.649, -0.77
84.652, -0.17
84.658, 0.98
84.747, 0.74
84.753, -0.42
84.756, -1.22
84.857, 0.79
84.946, 0.89
84.952, -0.30
84.952, -0.37
85.050, -0.58
85.052, -0.31
85.057, 0.86
85.145, 0.97
85.151, -0.22
85.153, -0.66
85.155, -1.09
85.156, -1.15
85.249, -0.75
85.250, -0.62
85.252, -0.32
85.252, -0.24
85.258, 0.89
85.346, 0.83
85.352, -0.40
85.354, -0.85
85.451, -0.52
85.453, -0.12
85.457, 0.76
85.457, 0.84
85.458, 0.98
85.546, 0.79
85.553, -0.60
85.553, -0.83
85.555, -0.95
85.556, -1.06
85.652, -0.33
85.652, -0.22
85.658, 0.99
85.746, 0.83
85.751, -0.21
85.754, -0.94
85.850, -0.84
85.852, -0.35
85.857, 0.80
85.946, 0.77
86.058, 0.90
86.145, 1.01
86.155, -1.06
86.156, -1.15
86.249, -0.77
86.251, -0.51
86.257, 0.71
86.346, 0.79
86.353, -0.74
86.355, -1.17
86.452, -0.28
86.453, -0.11
86.458, 0.88
86.546, 0.74
86.555, -1.10
86.555, -1.14
86.658, 0.93
86.746, 0.79
86.754, -0.92
86.755, -1.10
86.856, 0.58
86.946, 0.85
86.953, -0.47
86.955, -1.08
87.049, -0.81
87.051, -0.56
87.057, 0.87
87.146, 0.77
87.151, -0.19
87.154, -1.06
87.250, -0.58
87.251, -0.37
87.258, 0.92
87.346, 0.80
87.353, -0.69
87.355, -1.06
87.457, 0.85
87.546, 0.93
87.553, -0.64
87.555, -1.00
87.649, -0.82
87.650, -0.78
87.656, 0.59
87.746, 0.86
87.752, -0.22
87.754, -0.98
87.857, 0.71
87.946, 0.87
87.951, -0.20
87.952, -0.41
87.954, -0.85
87.956, -1.12
88.052, -0.21
88.052, -0.20
88.056, 0.58
88.146, 0.92
88.152, -0.25
88.152, -0.37
88.154, -0.71
88.155, -0.97
88.249, -0.79
88.250, -0.72
88.257, 0.71
88.346, 0.85
88.353, -0.66
88.354, -1.06
88.452, -0.24
88.452, -0.16
88.457, 0.80
88.546, 0.87
88.553, -0.67
88.556, -1.10
88.649, -0.81
88.652, -0.25
88.657, 0.73
88.657, 0.87
88.658, 1.02
88.747, 0.73
88.752, -0.40
88.754, -0.64
88.849, -0.69
88.852, -0.36
88.857, 0.85
88.946, 0.85
88.952, -0.37
88.954, -0.81
89.050, -0.61
89.052, -0.36
89.057, 0.74
89.146, 0.78
89.152, -0.39
89.155, -1.08
89.257, 0.86
89.346, 0.87
89.352, -0.24
89.352, -0.34
89.457, 0.71
89.546, 0.86
89.551, -0.22
89.552, -0.43
89.555, -1.01
89.556, -1.11
89.649, -0.73
89.651, -0.48
89.657, 0.84
89.745, 0.99
89.753, -0.47
89.754, -1.05
89.849, -0.74
89.851, -0.60
89.852, -0.32
89.852, -0.16
89.857, 0.75
89.857, 0.86
89.858, 1.01
89.946, 0.92
90.051, -0.54
90.052, -0.17
90.057, 0.69
90.146, 0.78
90.154, -1.05
90.156, -1.12
90.257, 0.69
90.346, 0.78
90.352, -0.32
90.353, -0.68
90.451, -0.55
90.452, -0.40
90.458, 1.01
90.546, 0.77
90.553, -0.64
90.555, -1.00
90.656, 0.67
90.747, 0.73
90.753, -0.71
90.755, -1.02
90.851, -0.62
90.852, -0.21
90.858, 1.00
90.946, 0.78
90.951, -0.22
90.952, -0.43
90.953, -0.73
90.954, -1.03
91.051, -0.63
91.052, -0.16
91.058, 0.98
91.146, 0.75
91.152, -0.43
91.154, -0.84
91.252, -0.28
91.252, -0.17
91.257, 0.77
91.346, 0.77
91.351, -0.21
91.352, -0.42
91.353, -0.88
91.355, -0.97
91.449, -0.76
91.451, -0.52
91.457, 0.80
91.546, 0.76
91.551, -0.19
91.556, -1.11
91.651, -0.41
91.651, -0.32
91.657, 0.80
91.746, 0.82
91.755, -0.90
91.756, -1.11
91.857, 0.79
91.946, 0.83
92.050, -0.53
92.052, -0.29
92.057, 0.83
92.146, 0.91
92.152, -0.44
92.155, -1.07
92.257, 0.81
92.346, 0.91
92.451, -0.63
92.452, -0.29
92.457, 0.82
92.546, 0.89
92.553, -0.49
92.556, -1.12
92.657, 0.76
92.746, 0.78
92.753, -0.80
92.754, -1.05
92.850, -0.57
92.852, -0.26
92.857, 0.87
92.946, 0.87
92.952, -0.25
92.953, -0.74
93.050, -0.54
93.052, -0.29
93.057, 0.86
93.146, 0.81
93.249, -0.78
93.251, -0.55
93.257, 0.83
93.346, 0.77
93.352, -0.27
93.352, -0.41
93.457, 0.78
93.546, 0.87
93.546, 0.76
93.547, 0.63
93.552, -0.25
93.555, -1.10
93.658, 0.91
93.746, 0.88
93.752, -0.42
93.754, -0.69
93.755, -0.90
93.756, -1.09
93.858, 0.87
93.946, 0.77
93.953, -0.75
93.955, -1.00
94.049, -0.81
94.052, -0.29
94.057, 0.77
94.147, 0.72
94.153, -0.67
94.155, -1.00
94.257, 0.79
94.346, 0.86
94.351, -0.23
94.352, -0.50
94.354, -0.89
94.355, -0.97
94.450, -0.51
94.452, -0.29
94.457, 0.87
94.546, 0.90
94.552, -0.35
94.556, -1.13
94.652, -0.32
94.652, -0.18
94.658, 0.89
94.746, 0.85
94.753, -0.46
94.755, -1.07
94.850, -0.63
94.852, -0.30
94.857, 0.70
94.946, 0.84
94.951, -0.19
94.954, -1.01
95.050, -0.71
95.050, -0.57
95.057, 0.85
95.146, 0.90
95.257, 0.86
95.347, 0.68
95.351, -0.22
95.352, -0.40
95.355, -1.01
95.355, -1.10
95.451, -0.57
95.452, -0.20
95.457, 0.71
95.546, 0.77
95.551, -0.24
95.553, -0.67
95.651, -0.53
95.652, -0.32
95.657, 0.86
95.747, 0.70
95.751, -0.22
95.753, -0.43
95.753, -0.54
95.756, -1.09
95.851, -0.67
95.852, -0.24
95.857, 0.83
95.946, 0.89
95.954, -1.02
95.956, -1.12
96.050, -0.52
96.051, -0.34
96.057, 0.84
96.146, 0.78
96.153, -0.70
96.155, -1.04
96.257, 0.77
96.346, 0.87
96.352, -0.24
96.352, -0.47
96.353, -0.63
96.355, -0.96
96.449, -0.83
96.451, -0.66
96.452, -0.38
96.452, -0.18
96.457, 0.74
96.547, 0.73
96.551, -0.19
96.553, -0.43
96.651, -0.48
96.651, -0.45
96.657, 0.75
96.747, 0.73
96.753, -0.55
96.755, -1.02
96.849, -0.75
96.853, -0.11
96.857, 0.79
96.946, 0.81
96.952, -0.40
96.954, -0.80
97.049, -0.75
97.051, -0.52
97.057, 0.84
97.147, 0.70
97.152, -0.33
97.154, -0.81
97.258, 0.87
97.347, 0.65
97.352, -0.25
97.355, -1.06
97.456, 0.65
97.546, 0.86
97.546, 0.81
97.547, 0.63
97.553, -0.71
97.555, -0.98
97.657, 0.74
97.747, 0.69
97.752, -0.40
97.754, -0.75
97.850, -0.56
97.852, -0.33
97.857, 0.85
97.946, 0.78
97.952, -0.44
97.954, -0.83
98.050, -0.51
98.052, -0.29
98.058, 0.97
98.146, 0.92
98.258, 1.04
98.344, 1.26
98.344, 1.14
98.345, 1.01
98.352, -0.43
98.354, -0.76
98.459, 1.08
98.546, 0.83
98.552, -0.28
98.552, -0.37
98.553, -0.66
98.554, -0.82
98.650, -0.56
98.652, -0.33
98.659, 1.11
98.745, 1.05
98.752, -0.36
98.754, -0.75
98.754, -0.78
98.756, -1.10
98.858, 0.98
98.946, 0.78
98.951, -0.26
98.952, -0.47
99.050, -0.55
99.051, -0.36
99.058, 1.04
99.145, 1.01
99.151, -0.19
99.153, -0.82
99.258, 0.98
99.346, 0.81
99.352, -0.55
99.354, -1.05
99.449, -0.75
99.452, -0.23
99.458, 0.94
99.546, 0.93
99.551, -0.20
99.552, -0.46
99.554, -0.83
99.556, -1.12
99.651, -0.62
99.652, -0.16
99.657, 0.77
99.746, 0.75
99.751, -0.19
99.754, -1.02
99.852, -0.27
99.852, -0.17
99.858, 0.99
99.946, 0.76
99.951, -0.20
99.953, -0.77
100.057, 0.82
100.146, 0.84
100.152, -0.44
100.155, -1.08
100.257, 0.73
100.346, 0.78
100.355, -0.97
100.356, -1.11
100.451, -0.48
100.451, -0.45
100.457, 0.76
100.457, 0.80
100.458, 1.03
100.547, 0.73
100.552, -0.50
100.554, -0.74
100.649, -0.70
100.651, -0.47
100.652, -0.35
100.652, -0.19
100.657, 0.81
100.747, 0.69
100.753, -0.56
100.753, -0.78
100.858, 0.90
100.946, 0.76
100.951, -0.18
100.953, -0.76
100.954, -0.84
100.956, -1.11
101.047, -1.22
101.047, -1.18
101.051, -0.68
101.052, -0.39
101.058, 0.87
101.146, 0.79
101.153, -0.78
101.156, -1.13
101.258, 1.01
101.347, 0.74
101.355, -0.94
101.356, -1.13
101.450, -0.61
101.452, -0.38
101.458, 0.98
101.547, 0.67
101.553, -0.66
101.555, -1.02
101.649, -0.70
101.651, -0.63
101.657, 0.82
101.747, 0.65
101.751, -0.21
101.752, -0.41
101.850, -0.69
101.852, -0.37
101.857, 0.72
101.947, 0.70
101.951, -0.21
101.954, -0.82
102.049, -0.79
102.053, -0.13
102.058, 0.90
102.147, 0.67
102.151, -0.18
102.152, -0.44
102.249, -0.75
102.251, -0.42
102.257, 0.74
102.347, 0.73
102.353, -0.44
102.353, -0.66
102.447, -1.22
102.447, -1.17
102.458, 0.98
102.547, 0.70
102.553, -0.77
102.554, -1.04
102.652, -0.38
102.653, -0.15
102.657, 0.79
102.747, 0.71
102.755, -0.88
102.756, -1.14
102.857, 0.78
102.946, 0.78
102.952, -0.37
102.956, -1.08
103.049, -0.72
103.051, -0.62
103.057, 0.77
103.146, 0.82
103.151, -0.18
103.153, -0.64
103.257, 0.86
103.347, 0.70
103.457, 0.71
103.547, 0.73
103.552, -0.32
103.552, -0.32
103.555, -1.00
103.556, -1.08
103.649, -0.82
103.651, -0.57
103.658, 0.89
103.747, 0.72
103.752, -0.24
103.754, -0.88
103.850, -0.68
103.852, -0.36
103.857, 0.81
103.947, 0.72
103.951, -0.21
103.955, -1.03
104.049, -0.73
104.052, -0.31
104.057, 0.77
104.146, 0.81
104.151, -0.21
104.154, -0.80
104.249, -0.75
104.251, -0.63
104.251, -0.44
104.252, -0.15
104.257, 0.71
104.346, 0.88
104.346, 0.77
104.347, 0.59
104.354, -0.96
104.356, -1.11
104.452, -0.25
104.452, -0.15
104.457, 0.73
104.547, 0.72
104.552, -0.38
104.556, -1.12
104.649, -0.75
104.651, -0.46
104.652, -0.25
104.652, -0.17
104.657, 0.69
104.747, 0.66
104.752, -0.39
104.754, -0.82
104.852, -0.34
104.852, -0.19
104.857, 0.72
104.946, 0.82
104.952, -0.44
104.953, -0.72
105.049, -0.83
105.051, -0.65
105.057, 0.70
105.147, 0.62
105.151, -0.20
105.152, -0.37
105.153, -0.68
105.155, -0.94
105.251, -0.59
105.252, -0.28
105.258, 0.90
105.347, 0.64
105.457, 0.72
105.547, 0.63
105.650, -0.65
105.652, -0.34
105.657, 0.69
105.746, 0.78
105.755, -0.91
105.756, -1.12
105.851, -0.62
105.852, -0.36
105.856, 0.66
105.947, 0.72
105.953, -0.58
105.954, -1.04
106.050, -0.63
106.052, -0.19
106.057, 0.82
106.147, 0.73
106.154, -1.04
106.155, -1.03
106.252, -0.33
106.252, -0.18
106.257, 0.81
106.347, 0.69
106.351, -0.22
106.352, -0.40
106.353, -0.70
106.355, -1.03
106.449, -0.73
106.451, -0.53
106.457, 0.70
106.546, 0.76
106.551, -0.22
106.552, -0.42
106.555, -0.99
106.556, -1.11
106.649, -0.68
106.652, -0.26
106.658, 0.92
106.747, 0.72
106.751, -0.22
106.752, -0.47
106.753, -0.72
106.755, -1.07
106.848, -1.04
106.848, -0.95
106.852, -0.24
106.852, -0.19
106.856, 0.67
106.947, 0.71
106.951, -0.21
106.953, -0.47
107.052, -0.33
107.053, -0.12
107.057, 0.84
107.146, 0.83
107.249, -0.80
107.251, -0.62
107.257, 0.84
107.346, 0.76
107.353, -0.46
107.353, -0.60
107.451, -0.52
107.451, -0.50
107.457, 0.71
107.546, 0.86
107.555, -0.93
107.556, -1.11
107.649, -0.82
107.651, -0.51
107.657, 0.70
107.746, 0.86
107.752, -0.40
107.755, -1.00
107.857, 0.73
107.947, 0.72
107.952, -0.43
107.953, -0.79
107.955, -0.98
107.956, -1.11
108.052, -0.23
108.052, -0.20
108.057, 0.70
108.146, 0.79
108.155, -0.95
108.156, -1.13
108.257, 0.74
108.347, 0.73
108.451, -0.57
108.452, -0.31
