time (sec), voltage (V)
9.152, -0.44
9.259, 1.08
9.345, 1.04
9.351, -0.21
9.353, -0.64
9.451, -0.47
9.453, -0.09
9.459, 1.09
9.545, 1.04
9.551, -0.23
9.552, -0.50
9.658, 1.06
9.746, 0.92
9.751, -0.22
9.754, -0.99
9.850, -0.51
9.853, -0.12
9.858, 1.05
9.946, 0.92
9.951, -0.22
9.953, -0.65
9.953, -0.82
9.956, -1.08
10.058, 1.00
10.146, 0.87
10.153, -0.45
10.154, -1.00
10.250, -0.60
10.253, -0.12
10.258, 1.02
10.345, 0.99
10.352, -0.52
10.353, -0.73
10.355, -0.90
10.356, -1.07
10.458, 1.02
10.545, 1.05
10.652, -0.29
10.652, -0.13
10.658, 0.98
10.745, 1.06
10.752, -0.45
10.754, -0.90
10.858, 1.04
10.945, 1.00
10.952, -0.43
10.955, -0.96
11.052, -0.31
11.052, -0.15
11.058, 1.05
11.145, 1.05
11.152, -0.47
11.154, -0.74
11.258, 0.99
11.346, 0.91
11.352, -0.27
11.352, -0.29
11.354, -0.72
11.355, -0.92
11.452, -0.35
11.453, -0.11
11.458, 0.97
11.546, 0.88
11.552, -0.21
11.554, -0.80
11.658, 1.00
11.745, 1.00
11.752, -0.41
11.752, -0.41
11.755, -0.98
11.756, -1.08
11.852, -0.27
11.852, -0.25
11.858, 1.03
11.945, 0.99
11.953, -0.77
11.955, -0.98
12.050, -0.60
12.052, -0.34
12.059, 1.08
12.145, 0.98
12.152, -0.23
12.152, -0.32
12.153, -0.72
12.155, -0.90
12.250, -0.52
12.252, -0.29
12.258, 1.05
12.345, 1.09
12.352, -0.38
12.354, -0.82
12.452, -0.28
12.452, -0.21
12.458, 1.01
12.545, 1.10
12.555, -0.95
12.556, -1.09
12.650, -0.62
12.652, -0.18
12.658, 1.01
12.746, 0.85
12.754, -0.71
12.755, -1.08
12.850, -0.51
12.852, -0.31
12.858, 1.00
12.945, 0.96
12.952, -0.25
12.952, -0.31
12.954, -0.73
12.954, -0.78
13.050, -0.57
13.052, -0.20
13.059, 1.06
13.145, 1.07
13.151, -0.24
13.152, -0.46
13.258, 1.04
13.345, 1.06
13.346, 0.92
13.346, 0.84
13.352, -0.22
13.353, -0.76
13.450, -0.55
13.452, -0.33
13.458, 1.06
13.545, 1.05
13.545, 1.00
13.546, 0.85
13.553, -0.66
13.554, -0.94
13.658, 1.05
13.745, 1.02
13.752, -0.29
13.752, -0.45
13.754, -0.73
13.755, -0.98
13.858, 1.01
13.946, 0.85
13.951, -0.20
13.954, -0.97
14.052, -0.33
14.053, -0.13
14.058, 1.06
14.145, 0.99
14.151, -0.21
14.155, -0.96
14.250, -0.57
14.252, -0.15
14.258, 0.99
14.346, 0.85
14.352, -0.29
14.352, -0.45
14.450, -0.59
14.452, -0.23
14.458, 1.02
14.545, 1.08
14.551, -0.18
14.552, -0.45
14.652, -0.27
14.653, -0.11
14.659, 1.07
14.745, 1.10
14.752, -0.47
14.754, -0.80
14.754, -0.84
14.756, -1.09
14.850, -0.54
14.853, -0.09
14.858, 1.00
14.946, 0.84
14.954, -0.71
14.955, -1.03
15.059, 1.07
15.146, 0.94
15.153, -0.53
15.155, -0.95
15.258, 1.01
15.345, 1.07
15.354, -0.87
15.356, -1.11
15.452, -0.30
15.453, -0.13
15.458, 0.96
15.545, 1.02
15.553, -0.54
15.553, -0.68
15.650, -0.62
15.652, -0.36
15.658, 1.02
15.745, 1.09
15.746, 0.88
15.746, 0.85
15.754, -0.86
15.756, -1.11
15.858, 1.04
15.945, 1.05
15.951, -0.21
15.952, -0.41
15.953, -0.63
15.956, -1.11
16.052, -0.25
16.052, -0.21
16.059, 1.07
16.145, 1.01
16.153, -0.81
16.155, -1.00
16.259, 1.09
16.345, 1.10
16.354, -0.98
16.356, -1.10
16.458, 0.98
16.546, 0.84
16.552, -0.47
16.554, -0.97
16.650, -0.61
16.652, -0.29
16.659, 1.07
16.746, 0.90
16.751, -0.18
16.752, -0.48
16.850, -0.53
16.853, -0.09
16.858, 1.00
16.945, 1.01
16.952, -0.42
16.954, -0.93
17.050, -0.62
17.052, -0.23
17.058, 1.00
17.145, 1.07
17.153, -0.78
17.155, -1.12
17.252, -0.30
17.253, -0.09
17.259, 1.08
17.345, 1.06
17.354, -0.85
17.356, -1.10
17.450, -0.52
17.452, -0.31
17.458, 1.01
17.545, 1.07
17.555, -1.01
17.556, -1.12
17.658, 1.03
17.746, 0.94
17.753, -0.49
17.755, -0.96
17.851, -0.52
17.851, -0.45
17.858, 1.05
17.945, 0.96
17.951, -0.26
17.953, -0.48
18.050, -0.51
18.051, -0.37
18.058, 1.05
18.146, 0.92
18.152, -0.42
18.153, -0.73
18.252, -0.35
18.253, -0.12
18.259, 1.07
18.345, 0.96
18.354, -0.75
18.356, -1.10
18.452, -0.31
18.452, -0.15
18.458, 1.05
18.545, 1.00
18.554, -0.72
18.554, -0.93
18.658, 0.97
18.746, 0.95
18.755, -0.85
18.756, -1.10
18.850, -0.52
18.852, -0.36
18.858, 1.05
18.945, 1.10
18.951, -0.22
18.956, -1.10
19.058, 1.03
19.145, 1.08
19.151, -0.22
19.152, -0.48
19.154, -0.85
19.155, -1.06
19.250, -0.51
19.253, -0.12
19.258, 1.03
19.345, 0.95
19.352, -0.29
19.352, -0.41
19.458, 0.93
19.545, 1.05
19.551, -0.19
19.553, -0.47
19.658, 0.96
19.745, 0.95
19.751, -0.26
19.754, -0.75
19.755, -0.93
19.756, -1.11
19.850, -0.65
19.852, -0.29
19.858, 0.94
19.945, 0.95
19.955, -1.00
19.956, -1.09
20.051, -0.53
20.052, -0.15
20.058, 0.91
20.146, 0.93
20.151, -0.26
20.153, -0.65
20.155, -1.00
20.155, -1.09
20.252, -0.29
20.252, -0.19
20.258, 1.01
20.346, 0.90
20.351, -0.23
20.355, -1.00
20.450, -0.52
20.452, -0.16
20.458, 0.91
20.545, 1.05
20.553, -0.54
20.553, -0.56
20.658, 0.96
20.745, 1.03
20.753, -0.82
20.754, -1.03
20.858, 0.94
20.946, 0.92
20.952, -0.40
20.955, -1.07
21.050, -0.62
21.052, -0.37
21.058, 0.97
21.146, 0.93
21.151, -0.20
21.152, -0.48
21.250, -0.62
21.252, -0.32
21.258, 0.95
21.345, 1.05
21.352, -0.29
21.353, -0.48
21.355, -1.06
21.355, -1.15
21.450, -0.57
21.452, -0.34
21.458, 0.99
21.545, 1.11
21.552, -0.39
21.554, -0.69
21.555, -0.96
21.556, -1.11
21.650, -0.60
21.652, -0.34
21.658, 1.01
21.745, 1.08
21.858, 0.99
21.945, 0.96
21.952, -0.39
21.953, -0.65
22.058, 0.92
22.146, 0.91
22.152, -0.42
22.153, -0.63
22.250, -0.59
22.251, -0.32
22.258, 1.01
22.345, 0.99
22.352, -0.31
22.352, -0.49
22.450, -0.53
22.452, -0.37
22.458, 1.06
22.545, 0.99
22.551, -0.21
22.553, -0.52
22.553, -0.66
22.555, -0.99
22.658, 0.98
22.745, 0.95
22.850, -0.51
22.852, -0.34
22.858, 0.93
22.945, 1.00
22.952, -0.29
22.952, -0.46
22.955, -1.00
22.956, -1.11
23.050, -0.56
23.053, -0.11
23.058, 0.99
23.145, 0.99
23.152, -0.41
23.154, -0.79
23.155, -0.98
23.156, -1.11
23.258, 1.02
23.346, 0.94
23.351, -0.28
23.352, -0.49
23.450, -0.52
23.452, -0.33
23.458, 0.94
23.546, 0.92
23.553, -0.46
23.553, -0.65
23.658, 0.97
23.745, 0.97
23.753, -0.48
23.753, -0.54
23.755, -0.92
23.756, -1.09
23.858, 0.98
23.945, 1.00
24.052, -0.27
24.052, -0.17
24.058, 1.04
24.145, 0.95
24.152, -0.35
24.154, -0.74
24.250, -0.58
24.252, -0.25
24.258, 1.03
24.346, 0.95
24.353, -0.70
24.354, -1.06
24.458, 1.01
24.545, 0.95
24.553, -0.79
24.555, -1.07
24.658, 0.93
24.746, 0.90
24.752, -0.42
24.753, -0.74
24.850, -0.62
24.852, -0.37
24.858, 1.04
24.946, 0.93
24.952, -0.41
24.954, -1.08
25.058, 1.01
25.145, 1.06
25.250, -0.53
25.251, -0.37
25.258, 0.91
25.345, 1.00
25.352, -0.42
25.354, -1.07
25.458, 0.98
25.545, 1.07
25.553, -0.45
25.553, -0.73
25.555, -1.03
25.556, -1.11
25.658, 0.97
25.745, 1.09
25.754, -0.97
25.756, -1.09
25.851, -0.51
25.851, -0.44
25.858, 0.92
25.945, 0.96
25.951, -0.21
25.952, -0.47
26.050, -0.57
26.053, -0.10
26.058, 1.02
26.145, 0.97
26.153, -0.81
26.155, -1.03
26.258, 1.01
26.345, 0.98
26.352, -0.33
26.354, -0.74
26.355, -0.93
26.356, -1.09
26.451, -0.52
26.453, -0.09
26.458, 1.03
26.545, 0.99
26.551, -0.20
26.552, -0.43
26.555, -0.98
26.555, -1.07
26.650, -0.65
26.653, -0.08
26.658, 1.02
26.745, 0.98
26.751, -0.19
26.753, -0.56
26.850, -0.61
26.852, -0.31
26.858, 0.91
26.945, 1.01
26.951, -0.22
26.954, -0.69
27.050, -0.52
27.052, -0.26
27.058, 1.03
27.145, 0.98
27.151, -0.26
27.152, -0.48
27.250, -0.52
27.252, -0.31
27.258, 0.95
27.345, 0.97
27.450, -0.55
27.452, -0.27
27.458, 1.02
27.545, 0.97
27.551, -0.18
27.552, -0.41
27.553, -0.75
27.555, -1.08
27.651, -0.42
27.653, -0.09
27.658, 1.01
27.745, 0.98
27.753, -0.61
27.756, -1.10
27.858, 1.05
27.945, 1.08
28.050, -0.55
28.052, -0.20
28.058, 1.03
28.145, 1.00
28.152, -0.40
28.154, -0.66
28.155, -0.94
28.155, -1.06
28.252, -0.40
28.253, -0.10
28.258, 1.02
28.345, 0.99
28.450, -0.64
28.453, -0.10
28.458, 0.94
28.545, 1.07
28.555, -0.90
28.556, -1.12
28.652, -0.30
28.653, -0.09
28.658, 1.04
28.745, 1.00
28.751, -0.24
28.752, -0.47
28.753, -0.74
28.755, -1.04
28.858, 0.96
28.945, 0.95
28.951, -0.20
28.952, -0.43
29.052, -0.26
29.053, -0.11
29.058, 0.99
29.145, 1.00
29.152, -0.24
29.154, -1.09
29.258, 0.98
29.345, 0.97
29.450, -0.59
29.453, -0.09
29.458, 0.96
29.546, 0.93
29.551, -0.18
29.552, -0.40
29.554, -1.01
29.554, -1.02
29.652, -0.28
29.653, -0.07
29.658, 1.04
29.745, 1.03
29.752, -0.51
29.753, -0.72
29.852, -0.22
29.852, -0.13
29.858, 0.93
29.945, 0.96
29.951, -0.21
29.953, -0.78
29.955, -0.99
29.956, -1.13
30.050, -0.62
30.052, -0.33
30.058, 0.98
30.145, 0.98
30.151, -0.20
30.152, -0.45
30.155, -0.99
30.156, -1.10
30.258, 1.05
30.345, 1.04
30.352, -0.44
30.355, -1.04
30.451, -0.38
30.453, -0.08
30.458, 1.05
30.545, 1.03
30.650, -0.57
30.652, -0.29
30.658, 1.03
30.745, 1.08
30.852, -0.26
30.853, -0.12
30.858, 0.95
30.945, 1.00
30.955, -0.93
30.956, -1.10
31.050, -0.59
31.051, -0.38
31.058, 1.05
31.145, 1.05
31.153, -0.83
31.155, -0.98
31.258, 1.05
31.345, 1.04
31.352, -0.34
31.352, -0.44
31.353, -0.70
31.356, -1.11
31.458, 0.97
31.545, 0.97
31.553, -0.76
31.555, -1.08
31.658, 1.00
31.745, 1.00
31.751, -0.20
31.752, -0.44
31.753, -0.75
31.756, -1.10
31.850, -0.54
31.852, -0.39
31.858, 1.01
31.945, 1.06
31.955, -0.94
31.956, -1.07
32.052, -0.36
32.053, -0.14
32.059, 1.09
32.145, 0.96
32.250, -0.65
32.252, -0.40
32.258, 1.02
32.345, 1.06
32.353, -0.77
32.355, -1.09
32.458, 0.91
32.545, 0.98
32.552, -0.24
32.555, -1.10
32.650, -0.56
32.651, -0.37
32.659, 1.08
32.745, 0.99
32.752, -0.29
32.752, -0.46
32.850, -0.63
32.852, -0.36
32.858, 0.93
32.945, 0.96
33.050, -0.53
33.052, -0.34
33.058, 0.96
33.145, 1.08
33.152, -0.28
33.154, -1.07
33.250, -0.56
33.253, -0.14
33.259, 1.17
33.345, 1.02
33.451, -0.51
33.451, -0.44
33.458, 1.05
33.545, 1.06
33.551, -0.20
33.553, -0.47
33.555, -1.03
33.555, -1.07
33.650, -0.58
33.652, -0.36
33.658, 0.99
33.745, 1.03
33.753, -0.44
33.754, -1.02
33.850, -0.60
33.852, -0.27
33.858, 1.03
33.945, 0.98
33.953, -0.54
33.956, -1.08
34.058, 1.03
34.145, 1.01
34.152, -0.41
34.156, -1.10
34.258, 1.02
34.345, 0.99
34.458, 1.02
34.545, 1.05
34.554, -0.96
34.556, -1.10
34.652, -0.21
34.652, -0.19
34.658, 1.01
34.745, 1.05
34.755, -0.93
34.756, -1.10
34.850, -0.63
34.852, -0.37
34.858, 1.00
34.945, 1.04
34.951, -0.19
34.953, -0.52
35.058, 1.02
35.146, 0.94
35.151, -0.19
35.155, -1.05
35.251, -0.35
35.253, -0.09
35.258, 1.03
35.345, 1.01
35.352, -0.49
35.354, -0.82
35.355, -0.95
35.355, -1.06
35.452, -0.28
35.453, -0.08
35.458, 1.01
35.545, 0.97
35.650, -0.58
35.651, -0.37
35.658, 0.96
35.745, 1.07
35.752, -0.44
35.754, -1.08
35.858, 1.02
35.945, 1.00
35.955, -1.02
35.955, -1.09
36.050, -0.55
36.052, -0.38
36.058, 0.95
36.145, 1.11
36.155, -0.96
36.156, -1.11
36.258, 0.98
36.345, 1.05
36.353, -0.49
36.353, -0.53
36.450, -0.63
36.452, -0.37
36.458, 1.02
36.545, 1.04
36.555, -0.94
36.556, -1.10
36.650, -0.56
36.651, -0.39
36.658, 1.03
36.745, 1.00
36.752, -0.21
36.754, -1.08
36.851, -0.38
36.853, -0.10
36.858, 0.99
36.945, 0.96
36.952, -0.24
36.952, -0.32
37.058, 1.03
37.145, 0.99
37.152, -0.44
37.154, -0.85
37.155, -0.97
37.156, -1.08
37.250, -0.52
37.252, -0.27
37.258, 1.04
37.345, 1.01
37.352, -0.49
37.354, -0.73
37.355, -1.01
37.356, -1.15
37.458, 1.06
37.545, 1.10
37.552, -0.43
37.553, -0.66
37.658, 1.05
37.745, 0.97
37.850, -0.53
37.852, -0.32
37.858, 0.96
37.945, 0.97
37.952, -0.25
37.954, -0.82
38.050, -0.63
38.052, -0.15
38.058, 1.03
38.145, 0.96
38.152, -0.46
38.155, -1.05
38.258, 1.02
38.345, 1.10
38.351, -0.23
38.352, -0.42
38.354, -0.94
38.356, -1.12
38.458, 1.04
38.545, 1.06
38.554, -0.82
38.555, -1.07
38.659, 1.08
38.745, 0.98
38.752, -0.37
38.754, -0.89
38.754, -1.02
38.756, -1.10
38.852, -0.26
38.852, -0.12
38.859, 1.11
38.945, 1.07
38.955, -0.90
38.956, -1.09
39.058, 0.98
39.145, 1.08
39.152, -0.43
39.153, -0.74
39.155, -1.05
39.156, -1.16
39.250, -0.54
39.252, -0.34
39.258, 0.93
39.345, 0.96
39.353, -0.64
39.355, -1.07
39.458, 0.98
39.545, 0.96
39.554, -0.99
39.556, -1.10
39.658, 1.01
39.745, 1.00
39.752, -0.29
39.752, -0.43
39.754, -0.90
39.755, -1.04
39.851, -0.52
39.851, -0.45
39.858, 0.98
39.945, 1.04
39.953, -0.49
39.953, -0.74
39.955, -0.97
39.956, -1.11
40.050, -0.54
40.051, -0.32
40.058, 0.95
40.145, 1.01
40.151, -0.23
40.153, -0.50
40.153, -0.63
40.154, -1.06
40.258, 1.00
40.345, 0.95
40.352, -0.44
40.355, -0.95
40.450, -0.64
40.452, -0.34
40.458, 1.01
40.545, 1.11
40.552, -0.42
40.554, -0.76
40.650, -0.59
40.652, -0.38
40.658, 1.03
40.745, 1.06
40.753, -0.47
40.753, -0.58
40.851, -0.36
40.853, -0.10
40.858, 1.00
40.945, 1.04
41.058, 0.99
41.145, 0.99
41.153, -0.51
41.153, -0.52
41.155, -1.06
41.155, -1.08
41.252, -0.30
41.253, -0.10
41.258, 1.01
41.345, 1.04
41.351, -0.20
41.352, -0.46
41.450, -0.54
41.452, -0.26
41.458, 1.03
41.545, 1.01
41.552, -0.47
41.554, -1.04
41.658, 1.05
41.745, 1.10
41.752, -0.30
41.754, -0.73
41.850, -0.63
41.852, -0.35
41.858, 1.05
41.945, 1.04
41.952, -0.33
41.952, -0.42
41.953, -0.82
41.955, -1.10
42.052, -0.23
42.052, -0.18
42.058, 1.04
42.145, 1.00
42.152, -0.33
42.153, -0.68
42.155, -1.00
42.155, -1.07
42.252, -0.31
42.253, -0.12
42.258, 0.93
42.259, 1.09
42.259, 1.16
42.345, 0.97
42.351, -0.26
42.354, -0.75
42.451, -0.51
42.451, -0.40
42.459, 1.06
42.545, 0.98
42.552, -0.48
42.553, -0.67
42.555, -1.06
42.555, -1.15
42.650, -0.56
42.653, -0.10
42.658, 1.01
42.745, 1.05
42.754, -0.74
42.756, -1.09
42.850, -0.54
42.851, -0.42
42.859, 1.08
42.945, 0.98
42.953, -0.69
42.956, -1.10
43.050, -0.55
43.052, -0.26
43.058, 0.92
43.145, 1.01
43.153, -0.91
43.156, -1.11
43.250, -0.58
43.251, -0.45
43.258, 1.01
43.345, 1.08
43.352, -0.37
43.354, -0.79
43.458, 0.99
43.545, 1.00
43.553, -0.46
43.553, -0.57
43.555, -0.96
43.556, -1.10
43.658, 0.92
43.745, 1.05
43.850, -0.56
43.851, -0.46
43.858, 1.00
43.945, 1.10
43.952, -0.42
43.954, -0.73
44.059, 1.06
44.145, 0.96
44.152, -0.38
44.153, -0.64
44.258, 0.94
44.345, 0.96
44.351, -0.18
44.353, -0.45
44.353, -0.62
44.355, -1.08
44.458, 0.99
44.545, 1.03
44.551, -0.20
44.555, -1.09
44.658, 0.99
44.745, 1.06
44.753, -0.48
44.754, -1.05
44.852, -0.34
44.853, -0.10
44.859, 1.06
44.945, 0.96
44.952, -0.38
44.953, -0.74
44.955, -1.02
44.955, -1.06
45.050, -0.52
45.052, -0.37
45.058, 0.92
45.145, 1.05
45.151, -0.20
45.154, -0.73
45.258, 1.01
45.346, 0.94
45.352, -0.41
45.356, -1.16
45.450, -0.56
45.452, -0.34
45.459, 1.07
45.545, 1.00
45.552, -0.38
45.552, -0.46
45.659, 1.10
45.745, 1.02
45.755, -0.90
45.756, -1.11
45.850, -0.59
45.852, -0.38
45.858, 0.97
45.945, 1.05
45.952, -0.45
45.953, -0.71
45.955, -0.96
45.956, -1.13
46.050, -0.52
46.052, -0.34
46.059, 1.17
46.146, 0.91
46.154, -0.92
46.156, -1.09
46.251, -0.55
46.253, -0.09
46.258, 0.98
46.345, 0.95
46.452, -0.29
46.452, -0.18
46.458, 1.00
46.545, 0.99
46.554, -0.80
46.554, -1.05
46.652, -0.32
46.653, -0.11
46.659, 1.07
46.745, 1.04
46.751, -0.19
46.754, -0.98
46.849, -0.79
46.851, -0.68
46.858, 1.00
46.945, 1.05
46.952, -0.37
46.956, -1.10
47.050, -0.63
47.051, -0.41
47.058, 0.97
47.145, 1.05
47.250, -0.61
47.252, -0.37
47.258, 0.93
47.345, 1.04
47.351, -0.19
47.352, -0.42
47.353, -0.76
47.355, -0.97
47.451, -0.56
47.451, -0.50
47.458, 1.00
47.545, 1.00
47.555, -0.91
47.556, -1.09
47.650, -0.61
47.651, -0.36
47.659, 1.08
47.745, 1.08
47.754, -0.89
47.756, -1.11
47.850, -0.52
47.851, -0.38
47.858, 1.04
47.945, 1.07
47.953, -0.48
47.953, -0.65
48.059, 1.07
48.145, 1.06
48.250, -0.66
48.252, -0.18
48.258, 0.94
48.346, 0.94
48.458, 0.91
48.545, 1.05
48.553, -0.51
48.553, -0.55
48.555, -0.89
48.556, -1.10
48.658, 1.00
48.745, 0.98
48.751, -0.20
48.752, -0.47
48.754, -0.85
48.755, -1.06
48.858, 0.96
48.945, 0.95
48.953, -0.78
48.956, -1.10
49.058, 0.97
49.145, 0.97
49.152, -0.34
49.155, -1.00
49.258, 1.02
49.345, 1.03
49.352, -0.35
49.355, -1.02
49.451, -0.52
49.452, -0.16
49.458, 1.00
49.546, 0.94
49.658, 0.93
49.746, 0.94
49.753, -0.75
49.755, -0.94
49.858, 1.00
49.946, 0.92
49.952, -0.38
49.956, -1.11
50.050, -0.57
50.052, -0.20
50.058, 1.04
50.146, 0.93
50.151, -0.21
50.153, -0.44
50.154, -0.81
50.156, -1.10
50.250, -0.57
50.252, -0.28
50.258, 0.99
50.345, 1.07
50.458, 0.92
50.545, 1.03
50.552, -0.31
50.552, -0.37
50.555, -0.90
50.556, -1.11
50.650, -0.61
50.652, -0.35
50.658, 1.01
50.746, 0.92
50.754, -0.90
50.755, -1.12
50.858, 1.06
50.945, 1.06
50.953, -0.79
50.955, -0.94
51.058, 0.99
51.146, 0.91
51.250, -0.56
51.252, -0.35
51.258, 0.90
51.345, 0.99
51.352, -0.25
51.352, -0.41
51.355, -0.89
51.356, -1.10
51.450, -0.55
51.451, -0.37
51.458, 0.95
51.545, 1.10
51.551, -0.22
51.552, -0.56
51.652, -0.30
51.652, -0.18
51.658, 1.04
51.745, 1.02
51.753, -0.46
51.753, -0.65
51.755, -0.95
51.756, -1.11
51.852, -0.27
51.852, -0.17
51.858, 0.91
51.946, 0.94
51.951, -0.24
51.952, -0.42
51.954, -0.90
51.956, -1.10
52.051, -0.50
52.053, -0.13
52.058, 0.91
52.145, 0.97
52.151, -0.19
52.154, -0.76
52.252, -0.38
52.253, -0.12
52.258, 0.95
52.345, 0.96
52.352, -0.38
52.355, -1.01
52.450, -0.59
52.452, -0.28
52.458, 0.98
52.545, 1.04
52.552, -0.38
52.556, -1.10
52.650, -0.64
52.652, -0.27
52.659, 1.06
52.745, 1.06
52.753, -0.76
52.755, -1.05
52.850, -0.58
52.852, -0.22
52.858, 0.91
52.946, 0.92
52.953, -0.63
52.953, -0.69
53.051, -0.55
53.051, -0.33
53.058, 1.02
53.145, 0.95
53.152, -0.47
53.154, -0.82
53.250, -0.61
53.252, -0.35
53.258, 1.01
53.345, 0.95
53.352, -0.40
53.355, -1.03
53.458, 0.94
53.545, 1.04
53.553, -0.81
53.554, -1.06
53.650, -0.64
53.652, -0.32
53.658, 1.05
53.745, 0.99
53.753, -0.44
53.753, -0.57
53.850, -0.54
53.851, -0.38
53.858, 1.02
53.945, 1.07
53.951, -0.19
53.952, -0.36
53.954, -0.92
53.954, -0.98
54.052, -0.26
54.052, -0.17
54.058, 0.99
54.145, 0.96
54.151, -0.26
54.152, -0.49
54.250, -0.56
54.252, -0.33
54.258, 1.01
54.346, 0.91
54.352, -0.48
54.354, -0.94
54.451, -0.60
54.451, -0.44
54.458, 0.90
54.545, 1.08
54.553, -0.50
54.553, -0.56
54.658, 0.87
54.746, 0.89
54.752, -0.38
54.753, -0.69
54.755, -0.95
54.756, -1.10
54.850, -0.61
54.853, -0.11
54.858, 0.97
54.946, 0.90
54.952, -0.41
54.955, -1.08
55.050, -0.55
55.052, -0.30
55.058, 0.93
55.146, 0.89
55.151, -0.18
55.153, -0.90
55.258, 0.94
55.345, 0.95
55.351, -0.24
55.353, -0.48
55.353, -0.62
55.355, -0.98
55.450, -0.61
55.452, -0.30
55.458, 0.91
55.546, 0.95
55.553, -0.40
55.553, -0.64
55.650, -0.53
55.652, -0.27
55.658, 1.02
55.746, 0.84
55.752, -0.43
55.754, -0.71
55.755, -0.87
55.756, -1.10
55.851, -0.53
55.852, -0.19
55.858, 0.95
55.946, 0.85
56.058, 0.95
56.146, 0.90
56.153, -0.55
56.154, -0.82
56.154, -0.83
56.156, -1.12
56.250, -0.62
56.252, -0.24
56.258, 0.99
56.346, 0.87
56.353, -0.61
56.355, -1.01
56.458, 0.98
56.546, 0.81
56.551, -0.19
56.556, -1.16
56.650, -0.62
56.653, -0.13
56.658, 0.91
56.746, 0.94
56.751, -0.25
56.752, -0.47
56.858, 0.92
56.946, 0.83
56.952, -0.41
56.954, -0.86
57.058, 0.98
57.146, 0.89
57.155, -0.93
57.156, -1.10
57.252, -0.30
57.253, -0.13
57.258, 0.89
57.345, 1.00
57.351, -0.20
57.355, -1.03
57.450, -0.64
57.452, -0.36
57.458, 0.89
57.546, 0.88
57.551, -0.19
57.552, -0.43
