time (sec), current (uA)
155.340, 87.13
155.463, 89.11
155.540, 82.42
155.663, 85.20
155.740, 88.27
155.863, 83.48
155.940, 89.27
156.063, 91.16
156.140, 79.94
156.263, 83.77
156.340, 89.25
156.463, 83.83
156.540, 89.44
156.663, 83.31
156.740, 89.76
156.863, 83.57
156.940, 79.14
157.063, 85.18
157.140, 83.14
157.263, 83.66
157.340, 82.88
157.463, 86.76
157.540, 91.20
157.663, 91.99
157.740, 87.02
157.863, 82.16
157.940, 83.50
158.063, 84.11
158.140, 83.36
158.263, 84.63
158.340, 82.09
158.463, 83.80
158.540, 82.55
158.663, 89.97
158.740, 85.52
158.863, 87.68
158.940, 84.34
159.063, 90.22
159.140, 84.79
159.263, 84.70
159.340, 80.42
159.463, 90.30
159.540, 83.03
159.663, 81.74
159.740, 95.68
159.863, 93.46
159.940, 92.54
160.063, 92.98
160.140, 94.69
160.263, 96.28
160.340, 87.82
160.463, 87.79
160.540, 85.91
160.663, 85.70
160.740, 88.04
160.863, 83.14
160.940, 83.90
161.063, 87.39
161.140, 85.83
161.263, 89.04
161.340, 89.28
161.463, 81.91
161.540, 87.73
161.663, 87.73
161.740, 85.78
161.863, 93.10
161.940, 87.32
162.063, 89.55
162.140, 86.80
162.263, 93.21
162.340, 92.97
162.463, 93.90
162.540, 84.92
162.663, 83.08
162.740, 80.50
162.863, 86.71
162.940, 92.09
163.063, 81.92
163.140, 83.45
163.263, 90.81
163.340, 88.69
163.463, 91.92
163.540, 81.76
163.663, 89.06
163.740, 93.22
163.863, 86.07
163.940, 86.54
164.063, 88.09
164.140, 87.04
164.263, 81.23
164.340, 80.22
164.463, 88.43
164.540, 91.16
164.663, 82.72
164.740, 82.07
164.863, 91.66
164.940, 83.06
165.063, 84.30
165.140, 88.02
165.263, 85.76
165.340, 84.77
165.463, 89.42
165.540, 88.28
165.663, 88.86
165.740, 90.29
165.863, 86.29
165.940, 88.21
166.063, 86.73
166.140, 89.50
166.263, 90.34
166.340, 91.71
166.463, 88.15
166.540, 82.88
166.663, 87.90
166.740, 86.35
166.863, 92.04
166.940, 91.53
167.063, 88.42
167.140, 90.52
167.263, 87.30
167.340, 87.01
167.463, 83.16
167.540, 90.40
167.663, 83.00
167.740, 91.72
167.863, 85.02
167.940, 91.26
168.063, 88.01
168.140, 86.98
168.263, 86.97
168.340, 88.20
168.463, 84.91
168.540, 87.81
168.663, 87.41
168.740, 91.99
168.863, 88.58
168.940, 80.39
169.063, 84.24
169.140, 85.43
169.263, 88.11
169.340, 86.97
169.463, 87.88
169.540, 88.82
169.663, 90.12
169.740, 85.50
169.863, 86.47
169.940, 83.85
170.063, 85.21
170.140, 89.19
170.263, 89.01
170.340, 91.11
170.463, 84.64
170.540, 86.47
170.663, 86.08
170.740, 83.42
170.863, 84.14
170.940, 88.39
171.063, 86.40
171.140, 89.73
171.263, 89.01
171.340, 87.42
171.463, 92.27
171.540, 86.18
171.663, 86.09
171.740, 89.47
171.863, 84.61
171.940, 86.49
172.063, 85.79
172.140, 85.39
172.263, 86.78
172.340, 83.31
172.463, 84.78
172.540, 91.25
172.663, 89.14
172.740, 83.62
172.863, 82.59
172.940, 87.48
173.063, 83.21
173.140, 84.80
173.263, 85.22
173.340, 86.81
173.463, 86.93
173.540, 90.56
173.663, 89.66
173.740, 89.22
173.863, 85.33
173.940, 87.41
174.063, 88.21
174.140, 83.53
174.263, 89.29
174.340, 89.32
174.463, 89.17
174.540, 91.12
174.663, 91.92
174.740, 83.56
174.863, 85.27
174.940, 84.04
175.063, 88.38
175.140, 87.72
175.263, 84.97
175.340, 93.00
175.463, 84.93
175.540, 90.44
175.663, 92.23
175.740, 91.50
175.863, 90.25
175.940, 88.82
176.063, 89.35
176.140, 92.33
176.263, 87.54
176.340, 89.91
176.463, 83.54
176.540, 86.58
176.663, 89.81
176.740, 90.06
176.863, 86.70
176.940, 89.37
177.063, 90.17
177.140, 91.70
177.263, 87.31
177.340, 88.77
177.463, 88.82
177.540, 88.20
177.663, 87.41
177.740, 85.52
177.863, 91.06
177.940, 90.83
178.063, 89.17
178.140, 87.68
178.263, 89.72
178.340, 91.11
178.463, 90.43
178.540, 85.66
178.663, 87.03
178.740, 90.28
178.863, 83.16
178.940, 88.97
179.063, 87.36
179.140, 93.50
179.263, 86.87
179.340, 89.67
179.463, 86.59
179.540, 85.61
179.663, 89.35
179.740, 89.47
179.863, 83.05
179.940, 88.62
180.063, 86.53
180.140, 92.50
180.263, 91.57
180.340, 85.25
180.463, 86.01
180.540, 87.26
180.663, 84.40
180.740, 91.16
180.863, 85.02
180.940, 90.55
181.063, 89.56
181.140, 91.04
181.263, 90.01
181.340, 87.56
181.463, 89.98
181.540, 87.10
181.663, 88.42
181.740, 88.70
181.863, 90.96
181.940, 87.31
182.063, 87.54
182.140, 87.61
182.263, 88.46
182.340, 86.40
182.463, 92.06
182.540, 91.86
182.663, 84.97
182.740, 94.53
182.863, 89.30
182.940, 91.28
183.063, 89.57
183.140, 92.86
183.263, 91.15
183.340, 89.61
183.463, 85.97
183.540, 91.04
183.663, 87.70
183.740, 84.68
183.863, 85.70
183.940, 89.54
184.063, 89.37
184.140, 88.86
184.263, 90.04
184.340, 88.15
184.463, 85.34
184.540, 85.68
184.663, 89.18
184.740, 90.92
184.863, 87.93
184.940, 85.88
185.063, 90.91
185.140, 87.17
185.263, 89.56
185.340, 86.65
185.463, 84.43
185.540, 83.37
185.663, 84.90
185.740, 85.68
185.863, 86.71
185.940, 92.17
186.063, 82.70
186.140, 85.32
186.263, 87.68
186.340, 84.53
186.463, 89.92
186.540, 92.80
186.663, 85.11
186.740, 87.67
186.863, 89.64
186.940, 88.44
187.063, 92.52
187.140, 88.07
187.263, 89.28
187.340, 88.96
187.463, 85.75
187.540, 80.95
187.663, 84.46
187.740, 84.01
187.863, 87.29
187.940, 89.36
188.063, 82.03
188.140, 87.21
188.263, 84.67
188.340, 83.64
188.463, 89.20
188.540, 88.58
188.663, 87.82
188.740, 90.01
188.863, 91.29
188.940, 92.30
189.063, 87.08
189.140, 86.05
189.263, 83.23
189.340, 88.77
189.463, 88.04
189.540, 92.54
189.663, 86.42
189.740, 87.31
189.863, 84.69
189.940, 87.96
190.063, 87.12
190.140, 84.72
190.263, 87.88
190.340, 89.91
190.463, 86.88
190.540, 84.13
190.663, 85.40
190.740, 91.21
190.863, 91.61
190.940, 90.40
191.063, 88.95
191.140, 88.00
191.263, 86.04
191.340, 86.92
191.463, 88.91
191.540, 89.76
191.663, 86.39
191.740, 87.44
191.863, 87.03
191.940, 90.59
192.063, 91.36
192.140, 87.67
192.263, 90.59
192.340, 94.49
192.463, 85.88
192.540, 83.05
192.663, 85.15
192.740, 87.64
192.863, 93.38
192.940, 88.48
193.063, 86.23
193.140, 89.45
193.263, 86.99
193.340, 84.47
193.463, 83.92
193.540, 86.66
193.663, 85.31
193.740, 90.84
193.863, 85.50
193.940, 88.53
194.063, 89.90
194.140, 85.06
194.263, 86.52
194.340, 88.89
194.463, 87.33
194.540, 88.22
194.663, 89.00
194.740, 85.67
194.863, 90.98
194.940, 89.61
195.063, 83.66
195.140, 88.29
195.263, 83.83
195.340, 89.04
195.463, 91.86
195.540, 85.22
195.663, 92.33
195.740, 89.72
195.863, 79.04
195.940, 85.24
196.063, 86.70
196.140, 83.65
196.263, 84.13
196.340, 89.13
196.463, 86.63
196.540, 82.99
196.663, 84.46
196.740, 85.01
196.863, 90.47
196.940, 81.63
197.063, 82.12
